# run=20260603_223607,timestamp=1780518967,balls=5,catches=4,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=6
x,y,z
164,-548,-1120
188,-168,-992
176,72,-676
48,104,-376
-116,356,-48
-240,472,248
-188,780,428
28,1156,476
112,1232,964
120,1060,988
148,1144,1056
180,940,1092
212,852,804
240,800,820
236,788,832
252,708,764
248,644,820
208,676,904
116,940,1196
-72,1480,1676
-56,1812,1884
232,1712,1696
376,1436,1644
508,936,1268
580,484,732
664,-248,396
480,-1720,568
720,-2108,432
816,-1092,400
652,-8,1400
188,1744,1704
-652,3048,1916
-1040,3496,2464
-892,3388,2544
-40,2476,1944
404,1400,1220
724,-1644,404
1312,-2104,-188
1252,-1588,464
976,-532,860
768,396,1660
-32,1564,2480
-1740,2704,2744
-1864,2840,2560
-1280,2436,3016
-96,1248,2184
628,992,1380
1332,-432,964
1208,-280,248
340,-1028,160
220,-1708,-1036
-192,-480,-576
160,-828,116
568,612,292
416,1656,1892
-104,2148,2712
-784,2168,3148
-1036,2060,3732
-260,1548,2908
596,984,1080
620,672,1240
1124,-264,164
704,-544,76
440,-776,-360
356,-800,-524
-172,-512,-112
-784,368,856
-1236,1004,1332
-1004,1372,1396
-596,1324,1056
-464,84,244
-1060,848,1032
-1048,788,1260
-836,-28,2536
-840,356,940
-400,160,152
-512,420,-292
-840,720,-100
-848,720,-104
-900,992,464
-828,844,1084
-536,596,1108
-360,432,836
-392,456,636
-552,544,588
-660,700,508
-616,852,576
-684,840,704
-488,992,876
-292,968,644
-256,728,744
-256,672,692
-196,716,1096
392,208,-220
136,568,684
-28,468,676
-212,444,752
-256,440,820
-220,428,676
-100,472,768
-16,348,1104
100,388,1296
40,608,1528
-52,548,1444
-172,704,1516
-244,824,1616
-256,632,1228
-404,588,1224
-400,544,976
-392,412,804
-356,536,764
-292,684,644
-148,772,392
-8,828,192
76,784,16
176,748,-220
172,736,-388
168,748,-512
288,612,-644
476,456,-792
544,304,-788
528,368,-892
500,404,-904
444,284,-816
384,280,-740
348,360,-832
320,504,-984
360,716,-1000
320,628,-832
400,588,-848
456,472,-800
412,528,-808
332,576,-776
296,560,-768
288,588,-752
320,616,-772
332,616,-780
304,584,-740
324,568,-760
324,564,-784
264,588,-768
264,592,-792
280,572,-828
300,564,-848
280,532,-840
284,556,-832
260,556,-792
260,576,-804
300,632,-856
348,660,-924
328,560,-912
296,512,-944
308,512,-948
340,472,-972
308,436,-944
272,404,-936
228,352,-900
208,280,-868
180,232,-872
172,172,-880
156,128,-884
140,84,-900
116,32,-884
120,40,-880
132,24,-912
164,44,-928
172,32,-916
188,16,-952
204,-24,-940
208,-8,-924
208,-52,-924
212,-76,-916
216,-68,-916
200,-68,-928
208,-84,-928
212,-72,-932
216,-32,-944
236,-72,-940
232,-64,-944
224,-48,-940
228,-44,-948
244,-32,-936
240,-28,-936
256,-16,-944
252,-8,-936
272,-20,-932
284,-12,-924
280,-28,-936
296,-36,-916
292,-44,-920
312,-20,-924
352,-16,-940
316,-24,-956
348,-4,-940
360,-36,-936
380,-72,-932
388,-60,-928
392,-48,-916
376,-56,-904
380,-56,-908
376,-32,-900
364,-36,-876
356,-28,-896
364,-32,-904
368,-48,-916
376,-36,-904
372,-36,-908
368,-36,-912
372,-36,-904
372,-44,-904
384,-40,-908
392,-28,-924
368,-52,-920
380,-40,-912
380,-28,-920
352,-28,-904
360,-12,-892
356,-20,-900
356,-12,-904
364,-40,-908
356,-24,-920
372,-16,-908
372,-24,-916
364,-28,-920
376,-20,-912
380,-16,-924
380,-20,-916
368,-20,-920
380,-20,-920
384,-28,-896
368,-8,-896
372,-16,-896
380,-20,-912
384,-12,-908
368,-4,-904
368,-20,-900
368,-16,-904
380,-8,-892
372,-12,-920
376,-4,-908
380,-12,-912
380,-12,-916
372,-12,-908
368,-8,-904
372,-12,-900
372,0,-908
364,-8,-908
376,4,-908
