# run=20260922_152928,timestamp=1790083768,balls=5,catches=85,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=47
x,y,z
732,664,200
676,728,208
596,824,112
764,1036,-24
896,1108,-184
1164,948,-436
1148,1004,-572
1064,1004,-436
924,864,-392
812,800,-384
708,744,-420
624,736,-428
544,584,-428
472,464,-344
416,564,-412
336,516,-544
304,512,-556
376,432,-624
188,372,-636
324,484,-712
268,284,-772
220,216,-936
-68,-40,-816
-88,216,-820
-92,164,-816
-196,32,-880
-188,-84,-948
184,12,-948
472,424,-2064
44,60,-884
76,12,-900
76,-148,-748
72,-132,-540
88,44,-360
148,392,-4
240,784,480
360,1340,668
332,1488,708
324,1484,776
224,1796,1100
68,2284,1064
252,2580,1028
332,2360,1292
600,1808,1148
764,1340,908
884,396,848
848,-1152,868
904,-2132,1092
852,-1896,928
768,-684,884
560,1340,1172
-260,3584,1280
-1160,4492,1228
-1028,4652,1452
-196,3752,1580
592,2080,928
1116,-800,1012
1708,-2688,720
1476,-2284,804
1036,-1148,712
924,24,1016
504,1752,2108
-1112,2992,2632
-1764,3440,2856
-1416,3712,3452
-396,2588,2704
640,1488,892
688,584,1432
1036,-552,128
792,-852,192
504,-668,460
556,-768,312
640,-516,332
472,-372,672
608,184,264
64,740,712
-1256,2356,1768
-1904,3076,2892
-1548,3416,3716
-744,2880,3440
372,1872,1652
784,928,548
768,-460,28
832,-1212,-340
1020,-1264,-80
1064,-728,504
724,-480,1212
772,-508,984
760,412,1284
-112,1552,2072
-1312,2448,1900
-2040,3448,2552
-1308,4004,3312
-24,3352,2584
956,2124,476
820,1124,324
884,-1312,-1208
912,-1600,-840
1344,-1212,408
1624,-768,2272
1328,-468,1820
368,-40,1472
136,492,1084
-452,1944,1248
-1100,3112,1576
-1468,3500,2396
-1080,3888,2948
-96,2916,2540
704,1804,892
524,640,564
472,-1096,-588
540,-1100,-144
640,-1088,408
872,-576,392
1104,-336,880
1352,-64,1340
988,148,1620
660,500,1512
-28,1628,1700
-912,2448,1560
-1672,3240,1884
-1792,3836,2600
-944,3304,2852
556,2176,1688
1108,1776,1040
1748,-60,844
1528,-844,492
796,-1080,988
360,-1304,712
280,-1072,1040
-40,84,668
224,272,1028
732,2336,852
-320,2048,1128
-1624,3000,1832
-1532,3792,2852
-1148,3500,3536
116,2128,1604
528,1868,1432
1028,-212,1016
708,-188,504
432,-268,592
296,-368,892
444,-516,696
104,-1140,1044
504,-1060,1308
592,904,872
800,616,1008
308,3324,380
-1080,3068,760
-1580,3468,3412
-904,3836,3924
-328,2528,2056
460,1532,528
504,352,1012
868,-916,-644
916,-1140,-288
924,-984,356
1084,-496,612
712,-144,1428
1036,-152,760
292,872,1864
-1028,2080,1764
