# run=20260603_223335,timestamp=1780518815,balls=4,catches=13,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=16
x,y,z
-48,316,-884
-84,424,-784
-144,492,-664
-156,544,-512
-152,644,-364
-144,884,-184
-160,900,72
-156,944,376
-180,1048,408
-152,908,548
-44,796,656
36,764,960
60,684,1056
44,688,1024
4,744,1068
-52,932,1132
-176,1228,1280
-284,1576,1584
-128,1516,1704
16,1224,1584
72,1052,1308
132,648,964
248,232,308
228,-304,-108
192,-1028,-264
336,-1120,-112
344,-752,196
304,-252,900
340,464,1516
64,1472,1760
-608,1924,2296
-864,2164,2432
-880,2112,2592
-488,1728,2456
64,1116,1092
-132,656,976
440,-580,-32
600,-788,-208
472,-812,0
220,-608,264
92,-380,608
44,-64,1020
-24,764,1448
-452,1540,1932
-796,1880,2060
-884,2160,2372
-532,2052,2780
96,1488,2344
520,1072,524
200,808,836
684,-760,-1408
484,-752,-844
644,-800,1024
504,-824,1520
-88,-48,1308
-40,-32,852
-112,240,936
-192,1080,1108
-656,1776,1780
-1112,1924,2336
-920,2108,2652
-320,1940,2600
312,1420,1124
192,1172,296
368,40,-440
312,-872,-1440
404,-696,-564
904,-544,1180
1140,-720,1976
480,92,1800
192,80,1268
68,520,1396
-16,1272,1412
-776,1780,1580
-1344,2124,1844
-1116,2284,2492
-400,2020,2720
292,1328,1296
380,1056,1712
1128,-300,128
560,-320,224
136,-856,72
-268,-1212,204
-40,-1420,84
-188,-368,228
-92,-280,708
112,1260,1176
-176,1596,1752
-664,1620,2488
-492,1728,2836
140,1884,3168
544,1552,2200
452,912,-312
-368,660,-56
-204,-760,-1096
228,-280,-1044
812,-252,972
1488,-160,1656
796,-12,1804
328,-404,1012
76,136,1160
-280,656,1312
-652,1280,1544
-920,1720,1864
-1164,2076,2664
-408,1884,2692
284,1316,1128
272,1244,1016
856,-712,-192
672,-420,-968
256,-708,-544
320,-1008,-288
24,-136,892
8,-296,1440
-20,244,1504
-36,312,1672
32,740,1552
-244,880,1612
-552,1412,1808
-588,1508,2028
-384,1684,2568
260,1592,2176
448,984,196
-12,868,644
464,-464,-440
560,-180,-136
296,-72,792
-8,-240,604
108,-208,0
-120,-148,756
-264,48,960
-184,404,1240
-160,476,1336
-448,1004,1680
-700,1320,1904
-640,1608,2364
-92,1620,2904
416,1468,2100
508,952,-220
-56,80,-256
144,-200,-1424
280,-424,-804
680,-288,1324
888,-148,2368
516,-368,1460
96,-16,764
-128,168,728
-304,192,816
-492,816,1404
-544,1188,1548
-644,1328,2052
-524,1860,2668
124,1768,2700
340,1248,816
-68,948,-908
-492,-216,-620
-16,-116,-1032
420,-204,460
1060,-312,1628
1072,-96,1764
796,-248,956
412,-120,548
272,212,820
-148,408,1264
-608,1028,1520
-688,1196,1380
-868,1848,1844
-828,1968,2532
-132,1704,2552
260,1220,628
-140,1164,52
0,-660,-1204
308,-428,-1160
480,-216,692
804,-364,2056
684,-88,2200
324,-152,1108
104,40,652
-148,232,836
-492,836,1088
-1004,1396,1156
-768,1208,1456
-720,1728,2444
-244,1684,3024
200,1320,1496
-40,1116,-608
-360,-396,-1032
52,-28,-1204
196,-52,128
556,-136,1300
1076,-312,2172
620,120,1792
48,-208,1052
-176,316,712
-168,284,692
-292,384,748
-388,568,796
-476,912,836
-668,760,800
-800,1204,912
-788,1596,1064
-616,1572,1308
-444,1508,1308
-200,1128,1048
-36,680,788
-60,820,1556
832,392,660
-132,708,1836
-40,512,940
-108,140,652
-272,-56,408
-412,-108,224
-592,-64,72
-704,0,-16
-784,92,-72
-892,100,-24
-908,204,68
-860,592,-28
-824,720,-72
-656,752,-260
-408,748,-556
-168,544,-876
-28,120,-1148
88,312,-1304
92,308,-1324
52,12,-1088
36,48,-1008
32,20,-964
-8,-16,-924
28,56,-960
28,40,-980
36,20,-968
72,80,-1036
68,64,-1004
60,48,-968
64,72,-968
52,64,-952
40,60,-928
60,84,-948
68,68,-944
52,56,-936
76,72,-952
80,-16,-924
104,44,-968
132,48,-964
164,44,-924
188,48,-928
256,56,-1000
288,40,-960
284,44,-992
284,88,-984
264,116,-968
276,92,-880
288,132,-828
292,168,-844
236,208,-1168
296,196,-1220
356,72,-1076
280,48,-936
336,60,-900
368,48,-924
360,36,-956
348,36,-956
352,44,-952
324,40,-932
292,52,-940
280,44,-932
296,60,-952
304,68,-940
288,56,-932
296,60,-948
300,72,-932
292,56,-940
304,68,-936
308,72,-936
300,60,-924
304,64,-924
312,68,-932
304,68,-936
308,80,-928
300,80,-936
308,56,-940
304,80,-944
304,76,-932
328,72,-940
312,88,-928
308,92,-940
320,80,-932
324,84,-932
320,72,-928
304,76,-924
324,80,-924
324,84,-936
304,96,-932
332,112,-948
324,108,-928
300,68,-920
296,60,-908
296,44,-940
296,56,-944
296,40,-948
296,68,-960
288,84,-960
276,108,-956
308,64,-872
240,20,-984
292,52,-952
256,44,-948
248,44,-952
248,60,-944
252,44,-952
260,56,-948
264,52,-956
256,56,-940
252,52,-952
244,52,-956
256,60,-952
244,48,-940
264,68,-948
260,68,-948
264,60,-952
252,40,-952
252,56,-956
240,60,-956
244,72,-944
