# run=20260922_151339,timestamp=1790082819,balls=7,catches=6,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=6
x,y,z
180,-48,-848
140,-68,-864
108,-92,-832
144,-64,-932
100,-88,-924
144,-56,-928
180,-84,-984
264,52,-1040
128,-148,-912
80,-552,-1072
-152,-116,-1024
-268,-60,-920
-444,-292,-880
-280,-172,-1044
556,348,-1144
156,76,-1084
220,28,-1032
80,-132,-912
88,-40,-892
44,-40,-880
32,-84,-852
36,-92,-852
48,-156,-848
48,-168,-800
104,-364,-772
128,-428,-912
212,-88,-912
356,336,-760
464,692,-532
384,788,-216
276,916,288
44,1492,552
-44,1816,464
132,1456,648
48,1156,684
-8,1256,648
12,1108,544
32,928,552
-8,972,564
-56,884,472
-88,792,468
-76,768,584
-84,696,592
-124,792,696
-112,884,752
-128,840,628
-192,792,472
-264,780,528
-288,760,488
-280,728,464
-308,728,536
-360,744,416
-404,800,424
-416,860,496
-360,884,476
-284,956,548
-280,980,512
-304,932,412
-348,952,476
-360,940,444
-388,996,460
-440,988,500
-396,928,392
-308,632,208
-136,208,88
24,84,204
240,76,472
296,624,684
-228,1712,1056
-1148,3356,1532
-840,3396,1544
-88,2716,1480
596,1848,1636
1192,344,948
1300,-1108,340
1700,-2364,328
1632,-2432,480
1532,-812,1268
1164,1288,1716
-424,3792,2248
-1616,4924,2520
-1960,5276,2624
-868,4432,2536
612,3120,2056
1688,384,1376
3004,-3116,636
3312,-3576,780
2540,-2260,972
1824,-148,1624
-192,2968,2708
-2532,4340,3448
-3040,5268,3984
-2096,4304,3844
116,2816,2760
2476,-488,1284
4872,-4320,648
3940,-3648,460
2656,-1328,980
1372,1896,1420
-2288,3840,3696
-2704,4656,5504
-1988,3972,5164
532,3004,2452
1420,1496,-116
1900,-2480,-2572
2068,-2156,-576
2264,-812,2556
2104,-1344,2428
1412,-60,2200
356,-4,1104
-600,2336,932
-2400,4632,3180
-1452,4964,3820
-584,4344,2828
1136,2588,320
1144,-656,-1284
2072,-2316,-2108
2356,-2108,92
2920,-1240,2896
2664,-156,3176
2360,-708,1384
316,1800,2060
-4188,3084,1668
-3568,5336,3376
-1680,4836,3300
2576,4332,2556
6012,520,2376
3992,-816,1540
1240,-632,5152
-1304,-1568,5124
-748,-1116,2752
308,-808,2028
1424,328,1324
1252,2324,1596
304,2836,3112
-576,3880,3880
160,4776,4440
1080,3168,1812
1444,1644,868
1892,-1468,-1336
1020,-1980,-1684
368,-936,-1332
760,-556,484
1312,-284,2628
252,1120,2076
-388,1508,1072
-1024,1548,-172
-1856,1904,-124
-2956,1616,152
-2548,2188,384
-1640,1452,864
-288,1452,448
708,1160,680
1216,156,812
1052,228,1364
516,212,1656
852,560,2624
2484,152,1000
996,600,276
240,592,532
-768,752,-364
-1032,744,-432
-1300,1996,-756
-1068,2212,-444
-828,1696,-196
-656,2080,-232
-372,1688,144
-164,1368,-28
-636,996,312
-776,884,268
-608,536,268
-208,452,468
1072,-632,40
408,-44,-184
216,-164,-520
-80,-76,276
456,824,1764
-196,2304,1592
-1500,2696,2148
-776,1516,280
-1224,1644,40
-676,524,1192
-220,696,204
20,820,196
-88,492,328
12,320,132
172,420,68
156,700,1292
128,864,900
148,1044,992
88,512,1164
260,576,1080
276,636,1104
272,800,1280
448,948,900
376,1016,932
532,1028,604
524,784,340
504,892,388
412,716,364
352,692,284
256,648,296
212,868,316
232,904,204
248,900,196
324,852,132
348,880,176
312,980,336
220,884,312
148,896,256
192,884,220
252,880,200
288,1076,88
384,1148,-8
468,1324,168
688,1584,476
576,1332,4
480,1152,-12
528,1052,112
344,996,-252
240,1048,-236
184,924,-236
160,776,-364
116,740,-424
108,268,-604
