# run=20260924_171849,timestamp=1790263129,balls=7,catches=13,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=11
x,y,z
0,-72,-1136
-140,-76,-924
-184,-148,-892
-304,-252,-916
64,-240,-936
612,-188,-808
92,-88,-872
156,-156,-896
208,-264,-688
292,-244,-572
420,-12,-456
532,584,-128
496,804,124
532,720,244
556,1032,940
508,1644,772
548,1700,492
464,1508,532
488,1340,244
404,1216,292
4,1408,-76
368,1236,216
384,832,724
472,288,468
660,608,140
560,936,424
636,888,108
624,1060,16
664,900,32
672,788,176
612,720,204
448,892,128
332,1128,36
348,912,252
364,776,176
432,644,84
456,816,204
464,1112,132
492,1240,328
440,1652,856
404,1264,852
340,1088,784
304,984,768
296,832,692
260,860,624
272,860,628
248,816,596
168,928,528
80,832,388
40,852,292
16,660,248
8,404,180
76,192,228
176,128,268
232,220,388
100,964,556
-368,2436,640
-560,2884,572
-500,2468,592
-144,1844,724
216,1148,624
372,604,576
432,356,328
420,-192,44
360,-544,120
576,-912,312
1204,-1168,644
1440,112,1420
1352,1760,2036
-80,3632,2088
-1492,4564,2092
-1704,5188,2064
-572,4680,2252
616,3544,2116
1736,412,1260
2772,-2632,736
3140,-3400,792
2460,-2356,840
1864,-388,1332
312,1880,2116
-2944,4052,2428
-3608,5892,3292
-2556,5112,2960
-676,3396,2624
2016,-300,924
4220,-2900,688
4068,-2876,1068
2520,-1552,976
1328,324,1388
-1320,2212,2280
-4340,4892,3200
-3364,5300,4972
-852,3952,2324
2784,2160,868
4024,-1372,564
2308,-2020,1172
320,-2064,1864
-952,-1652,1980
16,-920,1616
1108,908,1044
596,2300,1688
-460,3488,2504
-1096,4820,3340
-312,4504,4028
1020,2868,1344
1240,2016,1300
1664,-1184,-228
1468,-1756,-232
1104,-1592,140
1252,-1380,728
2012,-744,2032
2400,-96,2004
376,1928,2396
-3016,4036,2052
-3932,6112,2712
-2048,5088,2816
912,3384,920
2472,1140,1416
2880,-2044,464
1812,-1568,956
272,-1136,2248
124,-1708,1844
300,-196,2028
280,2044,720
-1452,4132,1228
-1336,5360,4700
-412,4960,3040
448,2760,328
832,-360,-596
384,-2924,-1680
1804,-1756,80
2984,-656,2096
3520,-288,3068
2464,-120,2308
884,1224,1208
-908,2964,724
-2440,4672,1640
-2708,5728,3920
-1676,4532,3356
384,2744,1836
1600,1792,2240
1580,-484,1788
1020,-1020,1240
608,-876,1088
1032,-676,1008
1936,-156,1656
2732,588,1216
1684,1076,496
1012,1844,588
-2596,5268,-340
-4152,7176,2452
-2776,5908,3804
212,3436,160
2496,-1392,4
3604,-2772,156
2596,-1228,1064
1128,-1076,2316
1496,84,1772
-272,2332,2988
-2640,3944,2752
-2520,5236,3964
-732,4520,2736
1192,3992,652
2788,108,380
2904,-1432,-728
2016,-1604,356
800,-720,2584
412,-572,3744
148,-312,3584
1868,240,2348
1040,976,1836
-652,4152,1204
-1672,5540,2616
-1180,5552,3056
816,3248,1400
2924,1396,1672
3388,-796,92
1640,-1488,484
28,-1216,556
-1584,-1504,1340
28,-1324,120
1476,-300,128
1496,2236,632
-504,3044,2060
-1164,5024,2668
-1196,5448,3512
532,3412,1464
1696,2804,1344
2164,-228,1312
1492,-788,748
1064,-1524,1204
1096,-712,1792
2288,388,1360
1016,820,1944
1344,1708,1268
-628,4236,840
-2012,4580,2900
-1408,5220,5636
-744,4328,2148
320,2720,592
384,-120,-896
0,-980,-104
756,-1072,-464
1376,-64,372
2612,-444,1312
2900,-352,3196
2964,-1096,728
2012,832,724
760,912,-316
576,3128,204
-380,5432,1680
-1180,5640,1696
-964,3596,1648
-52,2108,2148
-324,-464,2720
-848,-300,2632
-392,-728,2872
-32,528,612
104,-1208,1044
-380,-532,984
-596,-116,480
-940,-136,128
-1092,548,-380
-864,1220,-576
-76,1348,-660
728,1696,292
1472,1088,836
1404,1220,1692
1472,1900,1576
2544,1648,628
2288,516,-592
1092,784,-1144
-412,620,-1508
-1604,352,-1524
-1868,152,-1200
-2096,-44,-380
-1924,-348,292
-2012,544,664
-1836,416,1424
-1400,956,-132
300,684,24
-168,168,488
-28,-20,340
124,-320,-92
-132,-720,152
20,-560,296
456,-444,12
816,-256,-32
1204,428,-216
1396,808,-764
1604,1052,-972
1864,764,-916
2036,992,-900
1816,1472,-764
1416,1468,-844
1084,1060,-740
856,704,-876
736,1052,-856
684,916,-608
892,980,-764
1024,1300,-796
1028,1068,-664
892,756,-524
696,560,-456
548,468,-472
452,468,-584
420,404,-636
340,344,-704
240,276,-752
184,208,-740
96,96,-704
40,76,-760
12,72,-800
36,28,-836
32,-112,-820
