# run=20260603_203220,timestamp=1780511540,balls=3,catches=6,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=4
x,y,z
284,1412,164
248,2560,676
-176,2204,628
444,1744,864
664,1700,604
64,1616,688
-168,620,420
-136,-532,-288
-120,-320,-256
-4,248,108
92,724,272
148,780,300
316,820,332
260,724,552
160,604,896
-28,584,1100
44,968,1228
120,1460,1520
456,1752,2128
824,1996,1576
676,1620,-464
-56,1148,576
-236,-736,-804
-68,748,-456
-268,32,1332
16,-44,1104
344,132,1228
732,160,948
528,468,868
544,384,1052
400,920,1284
344,1504,1308
556,1716,1812
1016,1888,1624
1032,1360,92
396,900,4
76,288,244
176,-264,-344
-212,380,148
-388,172,1000
-280,-168,972
-176,192,668
184,-116,268
136,284,980
392,460,1004
540,616,1224
608,1128,1464
556,1344,1944
832,1576,2028
1180,1676,1580
924,1184,112
320,1020,240
84,212,480
32,-212,-280
-272,460,-64
-320,184,292
-236,16,552
-112,-44,684
68,-88,536
488,152,808
524,552,1196
572,676,1364
508,1164,1384
424,1276,1616
376,1588,1756
684,1624,1980
988,1464,1492
768,912,-36
236,764,312
44,-628,-368
0,316,-504
-184,-56,152
-268,200,824
-204,212,1188
308,172,1032
248,688,1176
216,812,1140
180,764,796
72,876,748
96,856,784
84,912,628
212,892,580
192,948,756
220,1020,720
216,1036,664
176,1008,728
92,948,692
28,964,748
-92,1120,836
-188,1160,956
-168,1292,1296
56,648,880
244,1168,552
356,644,444
-228,1108,52
-304,704,28
-192,552,-208
-184,32,-352
-204,92,-584
-84,224,-744
-76,176,-848
-68,108,-932
-20,152,-976
0,156,-1040
36,96,-1088
0,44,-1044
-24,40,-1036
-36,52,-1020
-48,40,-988
-28,16,-988
-36,48,-1012
-16,40,-1008
-16,36,-1008
-24,56,-1008
-12,72,-1012
12,48,-996
-24,56,-992
-20,64,-992
-32,60,-968
-32,60,-980
-32,68,-976
-8,68,-980
-20,60,-996
-36,64,-980
-20,68,-976
-16,56,-984
-24,52,-984
-24,56,-972
-8,44,-988
-16,64,-976
-16,56,-992
-12,64,-988
-8,52,-980
-8,48,-976
0,60,-984
-4,48,-992
12,44,-980
20,56,-980
4,64,-988
16,48,-1000
8,56,-992
-8,56,-972
8,56,-996
0,56,-980
-4,52,-996
8,48,-992
-4,56,-988
-40,28,-996
112,36,-1120
24,56,-976
8,64,-972
12,32,-964
32,36,-1000
48,44,-1024
24,36,-984
24,44,-988
20,40,-984
32,52,-988
20,60,-984
44,48,-984
36,60,-976
20,64,-980
28,68,-984
36,68,-984
20,68,-976
4,68,-984
-20,44,-976
56,68,-960
-8,48,-944
20,40,-976
88,20,-956
108,68,-976
148,116,-1012
112,60,-976
140,24,-984
112,40,-1004
124,-16,-1000
124,28,-988
156,12,-1000
144,24,-1000
160,4,-992
188,20,-988
144,40,-964
192,16,-964
188,20,-968
200,24,-964
168,36,-964
156,20,-972
188,36,-972
172,32,-960
168,24,-972
168,36,-956
164,28,-960
176,28,-972
168,28,-968
168,24,-972
152,32,-964
172,28,-964
172,40,-964
168,28,-968
