# run=20260924_170059,timestamp=1790262059,balls=5,catches=49,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=47
x,y,z
20,300,-952
-24,296,-1004
-44,308,-1040
-24,208,-988
-4,156,-928
48,236,-960
64,164,-952
300,212,-804
-136,192,-1044
-60,156,-1048
116,192,-1000
16,252,-992
20,228,-1012
20,192,-1028
172,288,-1016
-732,72,-1284
136,228,-964
-124,-96,-904
-92,24,-960
-288,-48,-844
-300,-24,-828
-576,-152,-988
100,164,-916
268,312,-976
112,40,-1064
104,-188,-1008
108,-412,-932
180,-548,-880
296,-312,-620
364,-16,-212
256,792,416
84,1752,876
-132,2588,664
-116,1408,392
-20,1332,440
-16,1452,604
68,1364,292
116,1176,-4
208,784,-72
256,88,-164
176,-500,-528
112,-680,-836
32,-424,-820
16,-380,-744
4,-528,-588
32,-584,-264
200,-368,120
288,96,480
492,632,832
520,1504,1512
228,1924,1544
-176,2172,1656
-540,2820,1932
-436,2768,1696
240,2260,1460
516,1600,1296
748,912,892
1016,-128,376
912,-1888,1024
972,-2756,1176
840,-1224,1132
724,560,1432
184,2604,1012
-584,3572,1344
-780,4364,1624
-348,4200,2108
492,2980,1384
540,1456,840
988,-1988,356
1416,-2032,476
1124,-1364,644
640,-684,700
456,-76,988
444,1200,1476
-476,2768,2160
-1280,3012,2200
-1196,3584,2720
-536,3060,3312
608,1856,1472
1028,1224,992
1504,-412,-284
1196,-732,92
928,-1248,516
352,-1168,1260
-136,-1292,1536
840,-432,284
32,672,916
-148,2092,960
-548,2568,2040
-1028,3500,2884
-584,3660,3696
280,2892,2160
840,2140,156
1104,20,-132
1148,-736,-836
940,-1556,-32
968,-892,1292
360,-592,2016
384,-436,472
-172,-204,1276
208,584,1020
276,2092,756
-432,2480,1756
-1132,3340,2040
-840,3940,2804
108,3328,2484
860,1968,440
980,1528,1072
1060,-656,-64
724,-764,-176
620,-1064,300
684,-1048,916
456,-772,1624
1176,-488,812
476,460,1664
200,1944,1468
-828,2556,1100
-1840,3572,2012
-1376,3964,3644
-288,3120,2812
556,2372,1064
1236,1196,620
1132,-420,-236
620,-664,136
712,-944,372
776,-656,1240
272,-808,2532
992,-180,1216
404,332,1276
656,2024,1424
-52,3024,648
-1504,3836,2112
-1408,4488,3028
-520,3592,2768
604,2248,1028
1220,1188,876
1464,-924,-376
1384,-1084,-32
1216,-1396,680
572,-1292,1848
844,-840,1492
344,848,1492
0,2172,1324
-632,2884,1364
-1444,3500,2432
-1088,3612,3292
-52,2848,2664
916,1936,356
856,1484,524
852,-812,-340
408,-564,-416
428,-756,208
668,-672,1224
984,-268,2020
740,-720,1328
816,212,1648
588,1340,1644
-172,2452,916
-1264,3280,1240
-1508,3748,2296
-788,4480,3304
436,2964,1812
972,2436,-172
1052,-240,-64
640,-1472,-1020
792,-1344,-124
1032,-488,1452
960,-440,2600
1460,-824,1632
1188,724,1500
824,1232,1868
-260,1944,916
-1732,3384,1076
-1496,4612,2692
-372,4412,2604
692,2568,-32
1028,928,140
1356,-2024,-1548
1180,-1564,20
580,-608,1668
596,-704,2476
248,444,2052
240,704,1244
-28,1288,944
-520,1880,1084
-984,2748,1756
-812,3404,2536
232,3724,2652
916,2476,748
1272,1128,180
1328,-1388,-1336
900,-1968,-1200
940,-1456,-224
1024,-100,2296
952,300,2272
416,276,1976
