# run=20260924_171108,timestamp=1790262668,balls=6,catches=14,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=14
x,y,z
88,136,-1000
56,160,-980
56,124,-968
52,96,-972
52,64,-996
32,80,-992
28,48,-972
44,60,-992
212,-4,-1032
52,-84,-972
20,8,-972
60,20,-1008
92,4,-1020
232,76,-984
-32,68,-1036
0,-80,-1036
-108,20,-1000
-116,16,-916
-168,-120,-976
-272,-152,-984
68,-120,-892
592,116,-1016
104,-36,-968
64,-16,-944
40,-36,-920
32,-20,-928
16,-16,-912
-28,-40,-904
-48,0,-880
-80,32,-924
-40,48,-1036
32,-48,-1136
60,-252,-1164
100,-104,-1136
60,284,-1056
-36,592,-848
-148,804,-564
-248,860,-356
-352,1080,32
-428,1208,240
-368,1024,152
-172,868,288
-48,440,280
92,152,204
184,128,256
268,160,696
288,940,920
-292,2564,936
-760,3368,1348
-708,3280,1468
64,2564,1296
548,1664,1468
1012,-72,876
1460,-1264,248
1660,-2568,364
1372,-2044,476
1132,-212,1096
200,2036,1764
-1076,3904,1980
-1944,4676,2484
-1204,4208,2696
-268,3012,2204
1000,980,1184
2364,-2040,160
2816,-2700,-156
1984,-2080,36
1272,-752,804
824,1128,2208
-1052,3044,2612
-2688,4312,3252
-2080,4684,3644
-1044,3344,3220
596,1680,1596
2256,-692,604
2808,-2512,420
2236,-2040,240
1324,-1188,364
864,-428,520
948,588,1212
376,2000,1976
-1420,3620,2844
-2056,4236,3092
-1440,4008,3876
-144,2452,3416
1272,1244,1220
1888,-208,748
1988,-832,204
1112,-1416,-96
816,-1732,-600
-96,92,664
-164,-580,636
124,-492,404
592,796,868
524,2008,1324
-944,2744,2468
-888,3960,3180
-264,4052,3932
712,2708,2684
1432,1300,240
1060,-600,-28
1632,-1728,-1172
3420,-1368,1208
3220,-960,728
768,12,1684
-564,848,88
-2184,4044,1772
-1724,5088,5704
-948,4032,4760
720,2176,2392
1700,1688,1616
2084,-860,760
1664,-1208,192
1036,-1312,552
728,-876,896
776,-780,852
340,-40,1560
408,0,1700
596,1236,1084
-828,2804,1892
-1488,3884,2968
-388,4940,4408
116,3924,3564
1604,2020,964
1772,396,1000
2092,-792,980
1196,-1384,360
604,-1132,628
296,-688,940
36,-148,916
416,672,-244
-232,-712,692
-436,384,564
-656,1884,856
-936,2692,2168
-400,3328,3840
56,3996,4436
784,2760,2692
1152,1424,328
1064,-1092,-436
1504,-1668,-616
1876,-1920,308
1924,-268,792
1760,-148,1432
1140,364,1512
380,776,1584
-1228,1892,1312
-2336,3160,2632
-2316,3868,4396
-1096,3568,3976
500,2696,1836
1576,2096,1084
1896,-440,312
1620,-1944,204
1596,-1032,128
1768,32,1640
1028,284,2948
992,-756,1604
20,864,1712
68,1008,1424
-324,2676,456
-1296,3480,1416
-1276,4592,2688
-440,5028,2924
600,3656,1588
832,2128,404
632,-40,316
660,-2092,-444
1276,-1704,304
2232,-608,736
2372,-812,1780
2284,-836,1720
1780,376,2208
296,2140,2336
-1924,3668,1520
-2628,5272,3172
-1932,5016,3272
-8,3472,1664
1476,2632,992
2624,-1520,-572
2368,-2148,-360
2460,-1612,1052
1736,-1612,2584
76,844,2080
-144,500,1800
-172,1400,1468
-1228,3408,1032
-2268,4548,2628
-1372,4840,3632
-148,3008,2292
1044,1804,1564
1808,-868,948
1592,-1140,884
1340,-1604,1264
892,-696,1304
952,-444,492
0,900,1460
588,1160,844
104,2584,-520
-836,3636,80
-716,4368,2632
-340,4348,4028
168,3500,2592
660,1872,992
984,-692,196
1168,-3184,-976
1952,-2688,1096
2320,-1780,864
2344,480,1884
1772,932,1876
964,832,2696
396,1388,2748
-1192,2424,1844
-2068,4468,2620
-1424,4764,3132
140,3380,1460
1636,828,264
2312,-1272,860
2004,-2164,-236
996,-1296,600
860,-1328,1108
156,288,1824
4,516,1740
156,1624,1128
-636,2616,1704
-1048,3340,2644
-716,4448,3468
156,3832,3812
1228,2064,2108
1584,-24,840
2084,-1480,628
1980,-2152,220
1408,-796,104
956,88,240
1016,-84,436
232,1364,776
4,860,848
-28,1396,412
-512,3192,2324
296,4380,2224
208,3340,1720
244,2540,1784
764,1980,1460
1032,1320,1300
836,1180,1488
488,648,1468
116,232,2060
1200,-248,1460
-40,-604,1144
-204,968,1240
456,-664,72
64,-780,48
-152,-1408,500
-336,-1580,516
-324,-1320,460
-364,-956,616
-336,-776,448
-336,-568,372
-180,-216,144
-44,-28,-12
84,624,328
-20,1472,772
320,860,1016
236,2372,388
276,2408,20
-164,1928,-104
-324,1868,-204
-160,1864,-744
-72,1268,-1076
-92,1400,-876
68,616,-860
92,-160,-992
64,-168,-900
0,-132,-908
-16,-144,-948
-76,-176,-828
-64,-208,-860
-56,-228,-892
-48,-160,-864
-52,-120,-852
-44,-136,-928
-60,-108,-972
-80,-64,-956
-124,-100,-892
-112,-72,-1004
-144,-148,-956
-128,-80,-952
-140,-48,-996
-140,-100,-940
-172,-48,-964
-140,-4,-992
-148,132,-1024
-104,-220,-956
-68,-36,-984
-80,-12,-996
-88,-28,-976
-72,-24,-988
-48,-4,-992
-44,4,-1000
-36,0,-1024
-20,24,-1016
