# run=20260609_114247,timestamp=1780998167,balls=5,catches=4,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=5
x,y,z
268,-292,-856
252,-316,-836
316,-288,-856
288,-268,-876
340,-300,-868
312,-300,-900
288,-256,-944
256,-316,-1004
88,-316,-948
160,-300,-872
-20,-332,-828
-8,-348,-896
64,-324,-924
32,-312,-896
44,-300,-880
24,-288,-920
72,-224,-964
84,-188,-984
4,-192,-960
60,-184,-952
52,-240,-1000
12,-256,-960
40,-180,-1008
4,-204,-964
8,-216,-964
-44,-96,-932
-36,-68,-908
-8,-248,-952
692,-412,-1064
688,-512,-948
268,-264,-988
296,-48,-984
188,-28,-988
64,328,-972
-60,324,-932
-112,224,-960
-108,348,-924
-68,-524,-916
-272,-52,-972
-240,380,-1024
-180,-224,-968
-60,-312,-940
-112,-248,-884
-128,4,-908
-112,-108,-928
-92,-280,-896
-72,-320,-936
-52,-380,-948
-92,-312,-932
-72,-492,-840
-24,-620,-704
68,-388,-408
84,-28,-196
0,396,60
16,568,248
68,1052,864
-60,1808,1048
20,1712,980
-40,1316,888
12,1260,896
88,1044,728
-32,1180,864
-140,1656,1168
-288,2156,1524
84,2108,1440
356,1712,1208
392,1128,956
652,344,764
1016,-1168,924
520,-2668,1220
692,-1272,712
408,-92,1204
316,1776,1452
-432,3324,1116
-780,3440,1448
-984,3828,1872
-100,3196,1760
452,1956,776
660,136,1676
1244,-2944,232
948,-1824,700
860,-884,964
644,492,1216
480,1664,1756
-1736,2884,2532
-1792,2796,2328
-1392,2948,3056
-228,1692,1920
856,592,1552
1996,-524,1308
820,-628,116
148,-360,-1900
-688,-536,-728
20,156,-424
-28,-288,316
232,184,432
-112,1380,1412
-716,2124,1976
-1048,2540,2628
-808,2884,3608
164,1816,2628
1044,968,796
1056,648,1320
1552,-880,-140
512,-1236,-388
336,-1344,-172
492,-960,-308
32,564,880
-324,772,1660
-552,1532,1468
-1144,1780,1932
-1228,2320,2852
-440,2396,3772
188,1496,2228
640,956,972
836,28,728
972,-480,-332
-100,-672,-208
-120,-236,-344
-220,376,-24
812,172,-820
-740,1432,804
-196,888,-912
-972,136,-500
-1712,20,748
-1380,1000,2576
-1112,1472,2456
-924,1416,1744
-868,1716,1124
-72,1132,324
340,712,540
1100,976,1604
1348,1048,1532
452,-84,2432
568,-636,-572
-48,300,604
-28,352,392
-356,340,512
-672,808,464
-700,676,820
-944,776,1200
-848,572,904
-588,732,768
-284,1308,228
-408,2228,860
-28,1996,1808
-628,1692,-304
180,1028,-304
-172,704,-84
-212,280,92
-232,556,100
-452,632,224
-440,796,368
-520,904,400
-624,812,372
-672,908,436
-572,1072,300
-488,1040,296
-432,944,368
-340,996,180
-328,932,144
-308,1124,196
-212,1084,80
-196,1076,92
-196,1084,-84
-128,1072,-184
16,1076,-368
80,960,-500
144,748,-684
228,724,-788
236,716,-808
208,476,-912
192,500,-940
268,456,-1212
-224,476,-692
