# run=20260603_223722,timestamp=1780519042,balls=5,catches=9,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=6
x,y,z
164,332,-636
68,616,-516
20,592,-332
28,588,-132
-4,1004,328
-24,1128,616
12,1052,628
88,940,820
132,968,972
152,824,1032
128,1016,936
232,972,680
216,864,708
176,876,752
160,736,716
156,620,648
160,584,624
144,576,680
28,836,900
-324,1700,1488
-376,2576,1852
208,2148,1480
340,1656,1292
656,768,840
744,-764,804
884,-2988,816
1036,-2232,572
720,-720,1212
460,1712,1552
-820,3976,1484
-1700,4588,2024
-792,4216,1756
176,2480,1156
788,-388,1496
1756,-3052,-28
1500,-2392,592
992,-664,1140
432,1264,1692
-772,2704,2408
-2048,3336,2912
-1576,2844,2964
-268,2076,2144
356,1316,900
256,1144,964
248,-868,-528
-84,-408,-544
-28,-376,-276
236,-224,264
652,-384,728
900,-628,1368
1304,-204,1320
904,764,1952
112,1260,1988
-2128,2680,1996
-2852,3180,3192
-1736,3040,3532
-148,2040,1728
1352,732,1500
2008,-384,956
1276,-1804,156
40,-2308,-196
592,-908,-736
-60,36,764
-84,1060,1116
-1004,2152,2216
-1712,2384,3740
-1148,2588,4288
124,1576,1864
592,1240,1168
892,-612,-268
588,-548,-828
452,-756,-136
572,-596,456
628,-740,1332
448,-124,1188
-32,264,984
-1760,1780,1928
-1960,2804,3472
-1220,2484,4360
44,2124,1524
524,1504,732
1332,-708,-1188
1200,-912,-1292
1060,-1316,288
856,-1280,1744
784,-512,1560
-24,684,2348
-572,1008,1928
-1396,2212,2460
-1248,3008,3380
-328,2932,2624
444,1772,248
556,504,88
1268,-924,-900
1024,-1416,-128
704,-1128,608
768,-908,800
128,328,1592
-1328,1504,2472
-1420,2172,2872
-1336,2520,3744
-424,2232,2364
260,1488,524
260,268,520
432,-1036,-908
652,-1152,-204
820,-496,520
852,-680,900
756,-488,1020
548,160,1036
-736,1616,1968
-1480,2976,2608
-1360,3128,3864
-624,2884,2756
144,2052,576
412,264,140
824,-788,-1556
580,-920,-416
836,-588,424
948,-800,1520
1196,-1328,1952
912,304,2016
304,824,2012
-1104,2248,1352
-1972,2840,1936
-1340,3272,3436
-388,2796,2360
396,1768,344
824,-172,352
1216,-784,-1100
928,-1264,-252
624,-1064,756
696,-960,852
672,368,1216
-572,1180,2300
-1464,2232,1920
-1444,2532,2736
-404,2812,3372
684,1912,872
1032,-24,1112
1924,-2176,-236
1124,-1200,164
-336,-408,-96
-1588,1332,36
-1268,1828,1248
-652,1296,2204
-444,896,1988
-500,652,1732
-512,500,1240
-544,616,684
-828,832,324
-904,868,332
-796,736,332
-612,608,52
-356,580,92
-104,192,492
308,288,652
640,572,1192
776,252,1268
548,304,1596
380,548,520
52,636,364
44,816,332
0,920,304
-140,1012,440
-220,1304,548
-288,1404,568
-252,1460,576
-216,1256,328
-396,1120,216
-284,1064,-96
-228,1048,-344
-232,932,-328
-200,840,-396
-16,956,-628
140,820,-828
116,644,-748
188,500,-864
204,324,-928
172,296,-908
168,324,-916
188,252,-940
156,220,-920
140,160,-924
132,72,-940
112,76,-924
112,68,-964
136,48,-980
136,28,-956
128,36,-964
144,24,-956
136,20,-952
136,40,-968
136,36,-956
144,36,-964
152,44,-972
144,8,-964
148,8,-932
172,-4,-988
164,20,-984
172,28,-972
156,32,-956
140,40,-964
152,40,-964
152,44,-960
168,48,-964
152,48,-976
148,52,-964
152,52,-956
156,56,-976
172,60,-980
172,52,-976
184,44,-980
204,48,-964
208,44,-972
200,32,-952
204,32,-960
204,16,-968
200,8,-964
220,44,-960
208,36,-980
204,16,-988
208,88,-972
200,60,-948
208,64,-944
224,40,-964
224,60,-956
268,64,-956
280,44,-956
300,64,-956
316,60,-948
328,28,-944
324,48,-940
304,28,-928
304,36,-920
308,36,-928
312,44,-920
320,40,-936
316,32,-944
320,40,-940
312,40,-940
308,52,-936
308,56,-940
320,44,-932
312,56,-920
312,56,-920
324,48,-924
320,56,-936
324,64,-940
328,48,-932
320,44,-940
316,56,-936
308,60,-928
312,56,-924
320,60,-948
316,56,-940
320,48,-944
308,52,-944
300,68,-944
296,60,-948
304,68,-944
316,60,-932
