# run=20260922_144309,timestamp=1790080989,balls=4,catches=0,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=0
x,y,z
68,372,-916
80,388,-1040
100,336,-932
176,336,-948
152,352,-932
44,348,-960
72,288,-912
72,352,-964
4,372,-888
80,308,-944
100,356,-916
88,376,-920
108,388,-928
80,376,-948
68,396,-896
100,336,-960
84,396,-920
96,404,-936
100,324,-912
56,376,-940
140,256,-948
140,284,-936
120,416,-876
148,408,-952
40,400,-920
-72,404,-928
-148,464,-896
-36,476,-860
-80,528,-892
-72,472,-860
-100,536,-848
-116,564,-856
-44,520,-856
-104,528,-856
-64,524,-860
-64,488,-876
-40,484,-892
24,476,-892
0,468,-892
-8,432,-912
-32,508,-864
-52,520,-876
52,420,-916
12,476,-880
-40,544,-876
-92,436,-908
-32,396,-852
32,576,-940
28,468,-912
-16,360,-920
