# run=20260603_223631,timestamp=1780518991,balls=5,catches=9,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=14
x,y,z
100,580,-748
80,688,-720
88,732,-708
88,724,-568
96,748,-436
88,904,-240
96,984,-56
112,956,92
140,976,256
140,944,464
144,828,596
180,796,572
200,708,812
112,1040,1200
-84,1552,1384
-284,2040,1460
-44,2220,1632
188,1872,1632
256,1408,1544
484,752,1140
772,96,508
660,-1296,564
752,-2396,836
820,-1348,648
600,-580,1064
440,896,1512
-432,3144,1672
-852,3492,1980
-1128,3788,2660
-516,3008,2440
484,1892,1156
564,564,1456
1292,-1856,-196
1232,-1696,44
816,-1132,360
536,-460,484
504,164,1032
72,1492,2368
-1340,2388,2696
-1680,2520,2720
-1512,2596,3520
-288,1864,2416
548,1488,752
860,972,688
892,-384,-204
344,-768,-572
208,-616,-124
64,-784,748
324,-888,1572
908,-216,1428
888,-12,1876
804,732,2488
-48,1748,2040
-2044,3116,2492
-1800,3144,3484
-596,2892,3136
380,2060,1104
880,1344,208
1296,-1128,-1592
1300,-1256,-812
1040,-1168,1944
1176,-884,1024
148,220,1788
-72,364,1760
-456,1508,1472
-1604,2056,2016
-1700,2256,3088
-996,2376,3720
-28,1620,2044
232,1200,112
156,-224,-92
980,-384,-1080
1248,-528,972
1000,-724,1668
640,-160,608
44,-84,760
56,368,856
-220,1104,1152
-1296,1452,1828
-2292,1856,2924
-1688,2320,4172
-600,2096,3248
1112,1632,820
1956,212,-384
1420,16,308
700,-1452,196
-76,-1516,780
-32,-1096,712
-68,-264,656
-288,192,1388
-324,1008,1668
-1212,1796,1996
-1804,2436,3068
-1028,2724,3828
232,2040,1704
1084,1252,88
1128,500,104
924,-960,-1004
812,-956,144
420,-1204,1804
648,-1152,1092
120,-76,1848
-180,428,1448
-756,1280,1476
-1264,1584,2664
-1032,1872,2688
-544,2260,3592
184,2376,2552
412,1968,172
132,456,-344
516,-668,-2020
1128,-864,-1044
1800,-808,1924
1648,-844,1804
908,176,1424
244,152,1200
420,-20,1228
-752,2156,1976
-1904,2640,2692
-1228,2988,3660
264,2236,2400
1620,1652,1064
2472,-776,-180
996,-308,-520
-1048,-1528,580
-1164,-956,28
-1196,-56,828
-924,212,868
-1024,992,928
-756,728,500
-740,800,532
-764,840,652
-780,1000,548
-888,1408,380
-1044,1460,580
-1024,1552,444
-952,1228,316
-920,1024,208
-716,852,48
-476,552,196
-128,428,180
408,660,1492
1544,208,2016
68,2184,2112
240,-416,1556
92,-168,-236
-92,504,-140
-316,20,-300
-356,240,-544
-248,620,-576
-184,556,-432
-184,540,-64
-108,1088,260
-24,1624,844
12,1684,928
72,1420,804
-208,1604,1072
-352,1400,884
-388,1176,728
-320,1164,584
-280,1168,320
-272,1068,376
-180,1028,272
-120,1016,196
-116,988,176
-144,976,124
-180,992,144
-180,1032,120
-264,1036,136
-348,1028,76
-412,1036,100
-424,984,64
-456,880,32
-488,740,52
-400,664,64
-252,576,80
-104,560,144
40,520,224
160,528,200
360,444,68
644,468,132
832,752,-24
1004,836,-172
1116,848,-240
1176,740,-152
1216,676,-88
1264,516,-112
1272,452,-288
1180,296,-232
1092,308,-180
1040,308,-48
976,420,48
964,312,100
976,584,-108
1028,320,40
1192,292,-360
1336,-304,-652
1160,-44,-352
900,152,-188
1000,460,-284
1060,308,-260
1176,444,-372
1136,472,-308
1276,992,-140
1372,640,-544
1232,492,-672
1080,380,-588
1024,104,-656
848,232,-500
812,20,-576
732,92,-632
684,148,-660
584,100,-752
532,112,-796
484,120,-772
444,20,-808
420,88,-836
404,44,-900
244,-76,-732
168,-152,-616
224,-188,-700
220,-236,-716
200,-252,-688
208,-252,-692
212,-304,-704
216,-336,-700
220,-356,-708
240,-328,-740
288,-340,-776
340,-296,-796
340,-312,-800
324,-300,-812
288,-284,-820
284,-296,-812
296,-316,-816
292,-264,-872
264,-280,-868
220,-296,-880
228,-280,-908
212,-292,-920
316,-344,-900
220,-272,-872
208,-232,-872
200,-252,-848
192,-272,-860
208,-248,-864
220,-276,-852
228,-216,-880
212,-216,-916
200,-208,-908
216,-172,-944
180,-172,-948
144,-184,-988
164,-140,-1012
152,-84,-988
144,-36,-1044
124,-24,-968
152,28,-936
220,72,-920
204,80,-900
244,124,-932
296,112,-1220
256,60,-1200
112,36,-992
120,8,-948
92,20,-908
120,24,-988
128,36,-960
144,48,-952
160,44,-1016
108,64,-1000
-48,104,-928
248,-24,-1020
232,76,-1028
144,-20,-956
212,-28,-968
228,-48,-980
188,-32,-944
200,28,-940
208,-12,-952
168,28,-932
196,-60,-984
168,-16,-964
160,-16,-972
228,4,-976
184,8,-972
196,-8,-976
204,-20,-968
160,-20,-932
168,-28,-944
176,-24,-960
196,12,-964
188,24,-964
180,-8,-964
188,-24,-968
184,0,-960
192,-20,-964
208,-12,-956
212,4,-968
208,-20,-960
208,-28,-968
220,-24,-956
224,-12,-964
232,4,-952
216,-28,-960
212,-24,-960
224,-28,-948
216,-16,-952
224,-16,-956
220,-12,-956
220,-24,-960
224,-8,-956
224,-12,-956
232,-24,-964
232,-24,-964
232,-20,-960
232,-20,-956
216,-28,-952
224,-32,-960
216,-28,-968
200,-44,-964
200,-32,-948
176,-36,-968
296,-36,-956
352,52,-976
368,-4,-928
284,-4,-944
180,12,-960
288,56,-976
192,56,-928
212,-40,-948
240,-36,-956
224,4,-948
