# run=20260924_171644,timestamp=1790263004,balls=7,catches=12,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=12
x,y,z
1088,1412,808
1060,1352,704
928,1352,632
796,1332,696
748,1128,648
688,872,364
576,760,116
512,632,-252
392,620,-444
292,560,-524
248,348,-540
240,176,-444
220,124,-580
168,220,-704
116,44,-692
180,76,-784
536,72,-904
208,-32,-836
288,-84,-792
756,28,-732
456,-104,-1032
-100,-596,-596
-300,-520,-500
-444,-592,-540
940,24,-1132
336,-112,-768
248,-164,-756
200,-272,-768
164,-240,-768
168,-296,-820
236,-392,-788
328,-432,-676
368,-312,-484
412,60,-256
476,484,32
588,988,460
692,1720,636
628,1652,540
584,1232,592
576,1140,544
468,1204,496
512,892,416
572,836,372
608,912,272
576,844,392
508,676,416
452,884,200
568,1148,124
660,724,204
632,776,248
680,900,48
644,1008,56
628,964,4
668,880,4
668,796,88
836,892,-268
792,812,-440
680,500,-248
612,272,-212
692,424,-352
772,612,-72
836,864,88
824,988,8
748,944,-4
716,828,68
724,816,-20
672,756,24
636,592,48
608,640,8
636,840,52
680,796,52
732,776,72
756,756,176
708,684,260
636,756,92
592,680,140
568,760,316
568,924,472
548,952,644
500,988,676
468,1004,864
360,1036,844
180,980,636
32,932,620
-48,992,680
-56,984,736
16,920,636
36,900,708
40,920,652
64,828,448
-4,900,332
-32,852,280
28,884,280
100,1012,268
84,896,192
-48,872,112
-144,792,160
-176,772,224
-248,824,308
-268,840,316
-260,904,380
-252,992,512
-224,984,508
-264,980,476
-304,1016,516
-380,968,432
-420,1072,504
-444,1064,512
-444,1072,424
-440,1068,396
-432,992,352
-336,872,256
-124,368,24
104,-268,92
296,-332,492
372,-120,884
164,1264,532
-496,2908,488
-860,3764,428
-732,3624,760
72,2828,1008
660,1568,1060
952,-184,708
1368,-1960,444
1564,-2324,996
1464,-1156,1384
920,932,1544
-136,3452,916
-1124,5236,980
-1132,5668,920
-660,4660,1284
588,2868,1480
1488,-12,1336
2308,-2884,1256
2596,-3688,992
2328,-2128,1384
2008,692,1848
-572,3496,2072
-2712,5284,2644
-2476,5916,2776
-1424,4944,2648
740,2452,1652
2680,-1744,780
3840,-3688,1000
3176,-3232,1040
1932,-804,1012
704,1576,1700
-1576,4136,2252
-2148,5116,3612
-1288,4968,4004
0,3512,1628
972,1616,-68
1244,-2024,-1624
1968,-2172,-320
2720,-1740,2196
2972,-1036,2964
1848,-116,2400
744,1176,1512
-1252,2896,1168
-3036,4692,1920
-2916,5252,3660
-992,3848,3264
1292,2100,1820
2376,16,1948
2772,-1772,1460
2064,-2536,1804
1988,-2180,1200
724,-152,832
520,2616,-1568
-2076,5448,112
-1656,5216,5324
-216,4456,2528
1400,3116,404
1948,-992,-752
1324,-1580,-704
1396,-1236,568
1932,-752,2604
1856,-284,4152
1908,-172,1484
924,836,2124
524,800,1504
-1176,3136,928
-2524,5384,1560
-1800,5668,3196
-576,4368,2444
1476,2428,1436
2752,-48,1192
2772,-1416,836
2100,-1948,1232
1284,-2104,1260
1588,-644,336
640,1888,1232
-1472,4052,928
-2352,4788,3848
-936,5192,4812
444,3120,1992
1304,2424,1464
1792,-1096,524
780,-1236,-76
900,-1388,624
1772,-652,1908
1700,-736,3000
2112,-92,1236
532,1280,2020
-600,4072,788
-1908,4836,3572
-1116,5148,5612
-520,4168,2744
756,2340,920
1240,-552,208
1844,-1512,-264
2500,-2708,-72
2716,-848,1480
2304,112,1460
932,1536,2320
-1048,2036,1740
-3184,4328,2980
-2648,4880,4500
-280,4180,2580
1932,3544,1684
2872,820,1532
1900,-540,1696
1540,-480,1928
856,644,3256
1236,1044,2456
272,540,2428
888,988,1276
516,2556,1152
-548,3652,388
-1384,5332,2628
-672,6164,4424
668,3692,1448
1440,2428,716
1884,-1072,644
1644,-1980,-56
1864,-1740,1148
1468,-872,1760
1520,-656,820
220,784,1328
-832,2088,396
-2084,3580,1504
-1788,4720,4676
-688,4168,4812
612,2868,1340
1644,1408,812
2180,-1724,-1548
1304,-1036,136
864,-1080,800
872,-496,2852
852,-1120,3256
176,1220,1808
-840,1140,608
-1892,2688,432
-1812,2924,156
-1664,2096,28
-1128,1364,88
-608,548,-240
-208,452,544
368,1520,2148
1404,1568,-1052
124,408,844
-184,580,552
-492,24,600
-720,-120,264
-920,-252,-132
-848,-188,-484
-808,164,-324
-716,456,-704
-828,616,-580
-1056,668,-472
-1328,788,-112
-1292,732,-312
-1092,928,-212
-908,880,128
-580,756,-92
-568,1000,52
-500,904,64
-440,664,568
468,800,-432
-268,1356,580
-232,908,108
-496,796,-44
-768,660,-4
-764,252,-88
-588,196,-396
-392,792,-760
-252,776,-1024
-108,888,-1276
24,940,-1364
108,840,-1328
204,612,-1256
276,508,-1128
324,288,-1040
324,180,-908
360,152,-856
356,72,-828
340,64,-848
320,64,-876
308,36,-916
308,8,-924
