# run=20260609_114344,timestamp=1780998224,balls=5,catches=6,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=6
x,y,z
304,348,-1032
192,300,-872
188,120,-800
144,100,-852
160,104,-956
156,152,-968
176,160,-956
248,148,-960
308,128,-912
-16,184,-916
-80,24,-836
92,160,-880
16,240,-944
108,32,-988
116,48,-928
4,216,-1048
64,192,-1004
44,100,-932
208,252,-908
-12,188,-984
64,248,-964
-116,284,-932
-128,144,-1048
396,488,-1068
656,-224,-972
252,-76,-968
288,-144,-896
312,-292,-720
224,-328,-492
148,-192,-188
132,148,168
256,292,944
528,1148,2196
32,2604,2556
-416,2040,2116
100,1396,2064
64,1312,2112
196,1096,1616
280,644,904
608,344,344
676,-1508,552
384,-3188,672
668,-1360,324
500,-460,1536
536,1772,2176
-660,2876,2560
-684,3252,3044
-436,2936,3268
204,2192,2104
656,1420,1660
1200,-1360,792
1396,-2452,-380
1072,-1980,160
768,-976,564
588,-64,1424
476,1476,2496
-1968,2436,3556
-1404,2396,3756
-620,2080,4192
340,1864,1252
1112,1328,1640
2320,-1316,-1644
1048,-1184,-868
480,-1600,1268
664,-1256,672
312,-48,1724
448,568,1792
388,1320,1680
-764,1836,2684
-1056,2156,3096
-800,2356,4548
112,1900,2720
860,1680,1160
1356,1244,1532
1604,-436,60
276,-452,144
140,-780,272
696,-836,544
356,-816,1812
556,-736,1540
800,560,1252
456,316,2388
324,3040,2836
-1484,2624,2652
-1276,2684,4872
-244,2616,4160
372,1852,1604
744,1648,1048
988,-632,-388
672,-1148,-1188
704,-1296,-564
872,-716,572
868,-812,1360
1244,-896,1132
1392,756,2216
568,628,2604
-1404,1672,2436
-2344,2776,3164
-1708,2656,4148
-496,2064,3072
644,1628,896
1452,856,908
2008,-1144,-1060
524,-856,-632
524,-640,1424
372,-1240,1624
548,-1224,452
1016,80,968
292,1316,2512
-1576,2152,1900
-1488,1812,3400
-888,1804,4576
-100,1628,3784
548,1832,1488
684,1696,1256
1980,196,-1116
764,-292,-1084
976,-568,552
1228,-1204,1888
640,-1164,2124
604,-1216,768
328,208,1820
-108,1324,1968
-1800,2936,1820
-1408,3920,2628
-40,3172,3312
0,2776,928
344,1088,-68
400,-100,100
-4,-976,300
-140,-1212,1324
160,-704,2424
848,-572,624
-100,324,1764
-768,108,560
-144,-372,200
-780,12,40
-492,-124,-148
-676,1236,416
-932,1352,488
-832,2064,572
-920,1408,668
-592,1196,816
-464,1216,1164
-316,320,1368
104,444,2260
752,104,1516
352,356,1792
432,872,1072
172,352,856
-68,244,508
-212,40,136
-348,140,-92
-516,228,-316
-684,156,-492
-752,-236,-592
-712,-104,-664
-632,620,-736
-616,1012,-756
-464,1068,-784
-368,888,-768
-200,1068,-828
-104,1000,-888
44,844,-872
72,732,-892
40,856,-952
144,556,-788
-108,660,-716
-160,732,-688
-184,672,-716
-152,608,-768
-112,456,-800
-128,748,-712
-124,888,-492
-260,980,-348
-108,1556,-204
-128,2164,-144
-144,928,-204
-260,608,-268
-240,672,-424
-208,604,-548
-288,392,-656
-296,340,-668
-264,368,-692
-160,316,-808
-60,312,-852
36,308,-892
248,48,-920
200,508,-1000
200,144,-1052
184,372,-1200
12,284,-1080
372,92,-1000
180,-92,-1096
300,244,-984
76,232,-892
40,88,-776
136,200,-952
152,312,-936
252,168,-876
