# run=20260922_152712,timestamp=1790083632,balls=5,catches=61,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=35
x,y,z
132,176,-1012
164,16,-788
276,140,-1012
208,148,-1016
240,108,-940
168,20,-956
268,136,-988
508,208,-1088
300,64,-976
40,-124,-912
40,16,-944
-84,-152,-968
-8,-16,-972
372,116,-936
268,156,-1008
208,192,-992
160,116,-964
116,108,-956
128,92,-936
80,84,-940
84,68,-976
84,56,-956
72,52,-944
60,16,-960
44,24,-976
56,32,-1000
44,4,-1020
28,-32,-1000
24,-64,-1020
32,-84,-1076
60,-172,-1164
-36,572,-1060
-84,244,-1116
-172,-68,-744
-176,60,-336
-112,0,-136
56,260,92
180,432,544
404,752,1008
448,1532,1340
-324,2592,1728
-512,2760,1640
-196,2772,1456
108,2228,1780
464,1384,1340
1112,-28,568
1268,-1720,696
1224,-3196,868
1028,-1524,704
752,348,1296
-244,2876,1424
-1100,4208,1984
-1028,4628,2036
-536,3940,2164
412,2564,1244
780,116,1024
1812,-2792,144
1984,-2360,688
1448,-1264,864
1092,-88,1136
636,1316,1824
-912,2760,2224
-2004,3368,2516
-1564,3772,2844
-776,3276,3204
468,2008,1472
576,1580,1416
1012,-168,120
380,-660,-96
48,-552,176
144,-564,-56
216,-424,204
632,-388,520
1072,-332,1368
856,-420,1600
840,124,760
96,592,1664
-704,2268,1200
-1464,3388,1876
-1488,3988,2920
-1208,4332,3344
-52,2980,2788
948,1588,972
900,948,724
1184,-1728,-448
1316,-1272,-148
1352,-1000,800
1016,-972,1368
1152,-480,1096
572,576,1620
84,1500,1516
-1084,2560,1772
-1892,3228,2440
-1408,4076,3752
-500,3368,3232
856,2036,844
1304,644,512
1368,-1100,-644
1136,-1224,-60
864,-916,540
288,-396,1276
388,-460,616
-40,112,992
8,436,1064
136,936,1040
-100,1388,1636
-760,2296,1952
-1800,2808,2340
-1584,3088,3088
-824,2896,3236
624,1776,1708
1252,1632,1696
1816,300,1360
1460,-132,816
748,-856,1184
204,-960,1464
200,-968,2120
0,132,780
308,-184,904
1076,1416,396
684,2040,876
-440,2040,2248
-1136,3072,2368
-1240,3632,3048
-776,3248,3376
304,1920,1616
1040,1260,1164
1372,260,1156
1000,-768,936
740,-1660,612
468,-1132,844
780,-1128,392
228,816,828
708,120,404
1120,1896,-208
-160,2968,808
-1324,2836,2460
-1532,3836,3764
-832,3012,3276
488,2216,1312
948,2024,1052
1564,-24,236
1012,-536,-28
544,-460,624
820,-756,748
548,-168,1816
440,-504,1448
24,144,1320
568,760,1240
788,2040,848
-200,2288,1380
-1024,3340,1916
-1192,3768,2304
-848,3804,3372
208,2708,2284
940,1728,824
1044,1196,904
1132,-652,216
944,-552,76
872,-1044,468
708,-952,1020
632,-1296,1040
704,248,692
144,176,1540
392,2004,1184
-576,2312,1416
-1404,3148,1868
-1588,3696,2772
-936,3700,3580
484,2716,1928
1368,2488,1212
2512,-180,500
1712,-888,252
1012,-1756,848
4,-1652,1312
284,-608,1116
-832,-80,1044
-128,-64,808
376,840,640
-4,1780,1460
-760,2420,1824
-1096,3252,2112
-764,3684,3392
40,3024,2448
888,1740,624
1040,812,756
1188,-1044,-140
924,-1116,484
908,-908,376
336,-688,1312
620,-572,440
-80,-224,1068
20,656,988
168,1680,964
-548,2108,1800
-932,3024,1864
-1192,3624,3000
-180,3664,3164
796,2680,1620
1100,1820,740
1156,376,592
704,-464,352
620,-1200,116
504,-952,708
372,-844,832
-20,-608,1040
1012,-684,-464
64,284,1024
556,1280,1000
100,2204,1000
-836,2924,1648
-1344,3420,2564
-996,3612,3440
-64,2768,2812
980,1624,984
1136,752,816
1504,-844,-168
1220,-1196,304
1000,-1520,504
728,-732,1156
1276,-240,76
-144,400,1740
-268,1280,932
-1140,2168,1756
-1504,3256,2820
-1356,3556,3676
-452,3048,2804
756,2272,1004
1168,1616,892
1376,-308,444
928,-852,244
668,-720,596
468,-548,1136
-92,-740,1664
364,-980,1240
-64,288,1544
648,736,1224
740,1744,1364
64,2440,1804
-772,3096,2188
-952,3684,2632
-300,3896,3044
524,2624,2036
1212,1408,600
1104,600,1260
1340,-1360,-176
1028,-1512,-44
728,-1264,224
496,-780,388
476,-776,860
476,696,1288
48,1352,1780
-244,1920,1620
-1104,2276,2220
-1480,3084,2836
-952,2940,3620
32,2408,2248
948,1792,968
1524,416,1016
1348,-712,84
636,-756,692
436,-1088,612
72,-928,600
-64,-664,788
556,-508,748
188,1648,1264
24,2152,1288
-676,2292,1040
-1376,3112,2512
-1020,3532,3776
-384,2836,3148
892,1572,1044
1228,1248,1276
1956,-856,424
1288,-480,332
236,-1144,216
268,-2076,-696
-916,92,740
-348,-388,576
100,348,312
308,1292,848
-204,1620,1680
-888,2436,1720
-884,3160,2360
-336,3340,3340
484,2556,2024
1172,1376,160
1156,-176,544
1600,-1796,-836
992,-1532,180
784,-1324,888
180,-244,1428
-216,544,1456
-240,656,816
-388,1732,1416
-668,2276,2116
-1216,3248,2784
-544,3452,3120
352,2560,1592
684,1888,120
748,-508,-292
748,-940,-1044
948,-1076,-96
1248,-624,1100
1028,-740,2156
836,-688,1820
572,108,1460
520,656,1268
-140,2188,1336
-1020,3136,1564
-1572,4188,2092
-980,4344,2744
144,3096,1708
772,1892,276
840,144,608
800,-1280,-716
864,-1268,-132
1356,-844,948
1488,-964,1820
684,144,1408
180,56,1516
108,892,820
-144,2140,1356
-716,2736,1596
-1428,3636,1832
-1336,4164,2636
-336,3344,2224
780,1948,772
1248,1416,1112
1576,-516,380
1100,-772,624
724,-1268,692
40,-1424,1256
736,-928,804
-248,-112,1016
652,1040,980
88,2272,980
-964,2804,2052
-1320,3816,2528
-1008,3812,3196
148,2616,1560
1156,1884,748
1716,-200,636
1472,-1216,-268
868,-1012,96
224,-800,1116
-464,-348,968
-848,-76,972
-328,12,220
176,636,204
-204,1256,1072
-804,2096,1592
-1148,2704,2164
-536,3612,3192
4,3144,2596
872,1964,556
1052,968,444
1128,-1264,-752
748,-1276,-92
940,-1204,492
1116,-796,1780
420,-104,1900
412,532,1748
308,456,1236
-48,2048,1448
-1024,2648,1440
-1448,3400,1952
-1344,3836,3180
-216,3020,2416
844,1968,776
1196,1312,1156
1084,-532,612
752,-704,268
804,-1084,544
404,-1028,1240
560,-1428,1044
192,516,980
84,68,1100
260,1912,788
-564,2652,940
-1184,3668,2232
-832,4232,3436
-272,3508,2688
656,1992,512
784,1000,496
972,-1920,-992
936,-1412,-504
956,-1156,664
1104,-304,1508
1336,32,1652
540,292,1888
540,520,1328
-56,1512,1412
-1440,2800,1160
-1784,3704,1872
-1508,4160,3056
-168,2820,1868
1112,1996,536
1932,-56,1016
1728,-716,-256
796,-1068,-156
12,-852,876
-448,-936,1332
-896,-252,820
-344,196,616
32,328,516
180,1184,956
-532,1984,1504
-1032,3244,2056
-684,4008,3040
72,3236,1384
700,2016,100
652,1144,900
548,-1488,-420
628,-1072,-288
1028,-1100,820
1004,-852,1932
1176,-448,1584
484,468,1660
476,924,1324
324,2040,1340
-308,2920,1552
-1236,3800,2124
-1216,4364,3116
-268,3236,2740
888,2140,1328
1332,1340,1560
1680,-604,36
1080,-964,224
840,-1404,652
480,-948,1176
100,-652,1432
1024,-72,580
-212,388,1688
340,1932,1116
-848,2580,1328
-1624,3884,2228
-988,4160,3744
-236,3172,2040
1252,1736,276
1356,-832,204
1452,-1484,-804
668,-1012,380
136,-540,1148
340,-160,764
-156,80,1688
8,484,1224
-112,1144,1320
-764,2104,1600
-1276,2960,1972
-916,3552,2976
-40,3152,2664
944,1932,848
1356,1280,1232
1752,-1088,-304
1260,-1028,116
640,-1268,668
52,-1000,1336
388,-812,372
40,376,1220
-40,684,1316
28,1828,1228
-700,2508,2008
-1124,3212,2428
-916,3556,3216
48,2936,2244
812,1824,740
1172,1292,1096
1320,-748,200
860,-664,220
620,-1112,496
304,-660,816
108,-896,636
436,152,528
-232,228,1304
236,1212,972
-440,2148,1620
-1368,3232,2176
-1320,4128,2940
-584,3328,2720
572,2012,1012
1020,1948,1412
1764,-376,856
1372,-916,528
744,-1768,944
176,-1444,1344
708,-888,604
208,912,1016
616,1000,796
312,2888,728
-924,2660,2056
-1308,3848,2908
-856,3812,3212
272,2376,1556
1172,1584,336
1356,164,992
1044,-1208,292
544,-1212,220
-36,-732,760
648,-1036,396
-220,564,1232
340,476,860
612,1528,572
-196,1984,1772
-916,2920,1720
-1100,3348,2860
-848,3372,3136
324,2016,1328
1076,1592,952
1928,-556,1064
1348,-748,600
268,-1868,856
4,-1252,444
-204,-400,520
-256,-216,648
376,1188,492
-196,2296,1180
-904,3608,2028
-944,4496,3260
-184,3448,1556
740,2272,356
1176,228,564
1248,-1292,-600
924,-1436,196
720,-556,1196
332,-420,1604
624,-816,1204
332,752,1812
348,816,1492
-356,2276,1416
-1280,3420,1636
-1532,4244,2560
-600,3876,2284
436,2284,840
600,1780,1164
808,-700,336
540,-868,24
640,-1076,324
784,-816,828
412,-804,1472
944,-216,432
248,368,1692
276,1260,1424
-416,2412,1428
-1556,3532,1804
-1720,4216,3004
-976,3424,2776
712,2232,844
1292,1092,1236
1800,-1260,-484
1348,-1236,132
1032,-1000,568
684,-1044,1264
220,-144,1172
-268,592,1832
-88,1524,1376
-760,2500,1552
-1464,3400,2332
-852,4004,2592
72,3320,1696
952,1824,432
800,1108,828
984,-1304,-492
716,-1228,-320
628,-1264,404
712,-1204,1416
1228,-956,1828
796,604,2088
184,1532,1976
-408,2692,1136
-1672,3792,2132
-1472,4356,2808
-380,3588,2068
656,2428,1096
1100,1128,896
968,-372,184
612,-736,168
440,-768,428
488,-736,848
584,-760,1464
408,-640,1580
1068,-432,536
328,948,1364
-748,2844,1212
-1576,3532,2036
-1780,4600,3836
-812,3760,2704
556,2568,676
1248,864,824
1828,-1384,-876
1428,-1644,380
844,-888,1292
632,-948,1124
264,64,1480
-40,520,1856
-36,1488,1124
-996,2664,1320
-1640,3292,1828
-1120,4172,2940
-92,3340,2016
888,2500,692
1208,664,636
1004,-608,-596
540,-504,-204
396,-356,648
440,-316,1376
344,-668,1872
796,-1056,1352
668,284,1096
536,560,1372
340,2140,832
-392,3168,1096
-1228,4112,2360
-1084,4404,2944
-428,3316,2036
576,2288,820
1140,752,904
1388,-444,-364
1308,-996,100
1028,-1328,520
820,-716,508
688,-1104,1140
732,376,1564
88,752,2228
188,1772,1552
-756,2748,1580
-1592,3544,2280
-784,4384,2624
116,3608,2228
1004,2192,1076
968,1496,1228
1136,-920,-12
928,-776,84
1012,-1380,272
844,-1044,1112
1028,-784,1444
584,316,1432
276,908,1852
-384,1684,784
-1436,3176,1152
-1984,4364,3268
-1144,4272,3168
-36,2964,1988
876,1964,1920
1268,224,1056
872,140,824
420,-536,1356
604,-248,1504
576,-284,1868
932,-136,1436
476,116,1632
952,104,1188
968,1608,1072
32,3628,1172
-1220,3796,2128
-1088,4716,4180
-588,3920,2936
604,2264,392
1136,48,284
1568,-1880,-1684
1208,-1388,72
920,-664,1292
700,-648,1420
276,-8,1348
120,288,1456
-200,1180,1548
-824,2520,1544
-1568,3232,2340
-1004,3960,3160
-64,3164,1968
588,2096,880
768,1504,1604
936,-552,88
372,-572,108
448,-852,416
784,-800,832
768,-640,1332
560,-724,1544
932,376,1124
452,784,1304
120,1692,1608
-944,3072,1700
-1736,4288,2864
-1360,4956,3672
-196,3540,1520
1060,2412,1228
2040,168,284
1740,-772,284
1212,-1576,372
452,-1012,1104
-232,-700,1680
380,-576,1324
-144,556,1344
-116,644,1624
116,1584,1340
-448,2516,1556
-1328,3288,2320
-788,4068,3204
-212,3360,1980
784,2060,880
1152,628,1216
1236,-600,-48
852,-788,444
716,-868,656
488,-884,720
352,-1056,728
1172,276,484
-32,492,1740
216,2308,1256
-868,2692,1532
-1580,3532,2880
-1100,4024,3496
-52,3112,2328
896,1996,852
964,1032,1740
944,-224,-152
384,-416,308
168,-504,568
220,-740,752
200,-476,1196
140,-528,1292
560,-692,1268
804,660,1068
1012,1672,1076
20,3368,712
-1084,3560,1868
-1488,4532,3644
-1012,3888,3004
464,2412,1124
1004,1956,992
1664,-1540,-148
1496,-1192,-84
1128,-1276,788
492,-692,1524
604,-1200,1436
484,972,1060
-120,912,1336
-652,2764,1472
-1460,3100,2684
-1488,3864,3720
-568,3320,2316
520,2488,764
1320,1052,728
1380,184,308
1216,-1420,-20
996,-944,704
688,-772,1488
312,-680,1788
352,196,1360
88,452,1572
280,1352,1356
-176,1840,1296
-1108,2828,1504
-1300,3648,2360
-912,4360,2856
148,3388,1620
888,2304,836
1428,1200,888
1732,-1296,-24
1324,-1008,328
1060,-916,1148
372,-556,1276
-384,-160,992
-388,92,916
-32,364,748
448,1280,908
-256,1176,1848
-872,2480,2420
-1452,2884,2220
-1048,3376,2524
-384,3148,2756
648,2076,1052
980,1508,1328
1400,-232,208
732,-648,476
504,-1164,320
440,-704,592
120,-664,1220
832,-704,684
168,1052,1224
16,968,1320
128,2052,876
-1108,2588,1732
-1604,3348,2376
-1404,3896,3540
-292,3040,1988
812,1912,1068
1116,596,1248
1148,-408,-88
616,-784,332
588,-1080,660
336,-868,1300
292,-684,1252
472,244,460
512,232,612
752,2060,348
-348,2980,900
-1492,3984,2628
-1528,4368,3632
-652,3148,2120
988,1900,732
1808,944,1924
1916,-840,360
928,-1496,952
-212,-1028,1808
-276,-640,1344
-372,484,868
-180,-80,712
316,1192,612
236,1772,836
-324,2252,1820
-768,3108,1888
-880,4020,3232
8,3168,2132
936,1852,356
1216,1080,1328
1512,-856,52
896,-1008,404
284,-1204,668
56,-880,864
272,-1312,420
468,200,960
-132,980,1520
-28,1600,1372
-340,2224,1644
-908,2824,2388
-1048,3512,3344
-356,3228,2816
716,1916,1164
1232,1684,1312
1476,-988,600
1016,-616,212
516,-1176,636
264,-652,764
196,-1320,832
276,440,536
-132,24,1264
444,1616,360
-504,2432,996
-940,3100,2116
-1168,3912,2600
-812,3744,2680
300,2540,1388
956,2228,1008
1680,-288,796
1216,-628,108
912,-1312,604
644,-952,1080
152,-612,1368
508,-780,396
512,688,968
84,1176,1812
52,2252,1180
-964,2424,1540
-1304,3468,2380
-1016,3748,3364
-4,2952,2216
1128,1800,548
1312,1632,1428
1636,-1540,-124
980,-1020,56
520,-1292,756
144,-832,956
504,-476,812
-96,364,1220
44,908,956
136,1676,968
-464,2072,1592
-1020,2784,1684
-1348,3624,3096
-660,3456,2696
428,2016,1056
1016,1636,1164
1544,-432,132
1220,-1076,-220
1064,-1232,52
684,-804,1172
708,-720,1760
116,432,1564
132,932,1416
48,1712,940
-844,2360,1528
-1340,3148,1984
-1208,3912,3208
-464,3360,2784
628,2076,1072
948,1256,496
1152,-1340,-500
1084,-1468,-648
1176,-1312,48
1028,-388,1588
1148,-176,1680
516,552,2200
492,568,1312
264,1268,548
40,2160,660
-396,3124,1028
-584,3240,612
-624,3112,420
-340,2468,360
-40,1716,440
92,1048,492
72,452,428
-48,120,400
-244,124,680
-292,204,596
-648,160,1924
192,40,-372
-572,-20,812
-976,652,384
-996,556,-40
-992,708,-88
-972,752,-16
-860,804,84
-796,772,204
-748,752,276
-624,820,240
-564,700,164
-452,584,100
-356,540,144
-448,952,556
-1000,1180,1500
-1244,1516,1512
-700,464,280
-776,1028,536
-792,776,452
-604,560,-16
-540,312,20
-524,160,28
-488,52,-204
-528,16,-172
-488,352,-284
-500,284,-472
-492,144,-588
-384,96,-692
-272,-44,-820
-188,132,-1020
-72,420,-1228
48,464,-1400
136,352,-1332
168,440,-1284
164,360,-1232
104,248,-1128
76,252,-1016
44,220,-988
48,152,-944
84,144,-912
124,216,-948
120,160,-960
4,224,-976
