# run=20260924_170736,timestamp=1790262456,balls=6,catches=26,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=27
x,y,z
88,-56,-952
96,-52,-956
64,-80,-964
84,-92,-984
120,-136,-972
208,80,-976
-40,-284,-852
216,-320,-872
-36,-60,-1008
448,-492,-756
132,48,-1072
-24,32,-1036
120,-120,-1072
156,-316,-1060
108,-544,-948
84,88,-860
144,616,-760
-64,1232,-384
-176,1500,-156
-240,1284,276
-284,572,216
-132,128,120
136,-300,-4
336,-432,260
424,-332,472
656,176,908
680,1504,1688
328,2552,1852
4,3168,2412
-212,3356,2516
100,3520,3032
332,2736,1892
784,460,468
1904,-2316,-112
2504,-2356,180
2112,-1732,188
1480,-936,316
1136,96,820
640,964,1676
-316,2008,2248
-1284,2968,2528
-2048,4112,3224
-1708,4616,3596
-784,3744,2972
984,1820,1340
2900,-1576,284
3744,-2364,20
2844,-2188,224
1632,-1024,456
1096,16,1092
452,1296,2080
-1432,2864,2724
-2404,3536,3100
-2140,4168,4144
-884,3448,3932
824,2496,1632
2404,1224,836
3324,-1924,-244
2292,-2592,692
1884,-1428,232
0,-340,1784
-488,-20,360
-716,392,-328
-384,960,180
-120,1964,1396
-292,2556,2384
-504,3280,3472
-240,3748,3492
724,3420,3412
1436,2020,1380
812,612,92
1064,-2256,-1672
1712,-2232,-460
2612,-604,1592
2080,-4,2148
1156,-532,660
608,228,1420
404,608,1156
-476,1576,960
-1804,2960,1972
-2328,4236,3484
-1600,4352,4564
-4,3284,2996
1796,2540,1692
2632,-84,1164
2052,-440,796
1180,-1512,1288
1208,-496,1528
1036,-380,2296
756,616,2152
900,308,1976
1440,1812,1264
1168,2460,1416
380,4224,1760
-344,4592,3824
-188,4480,4024
508,3748,3028
1208,2180,1060
1112,844,204
1160,-1852,-2016
1504,-2204,-1440
2020,-1516,428
2556,-12,2436
1944,-548,1448
884,12,2024
184,-320,1304
-144,1380,1132
-956,3540,1456
-1132,4724,2408
-684,5028,3276
652,4244,2448
1396,2724,268
1012,196,-536
1068,-2772,-1928
1568,-1868,-156
2708,-624,1892
2724,-636,2592
1600,-640,2960
1100,-80,1164
404,632,540
224,2560,792
-384,4800,2296
-780,4760,2844
-692,4876,3672
580,3280,3032
1692,1784,212
1932,424,1328
2388,-1612,-380
1960,-1672,436
1464,-1072,1196
804,-1528,1424
484,24,1204
120,324,1236
344,1524,808
-16,2308,1476
-216,3388,1676
-560,3628,3124
-56,4184,3304
584,3760,2880
1472,2712,1108
2320,136,88
2488,-1224,240
1896,-2068,428
1016,-1276,1172
1020,-1300,292
548,0,1232
-196,572,1268
0,1536,476
-516,2224,1492
-520,3008,2692
-124,3796,4064
312,3844,3984
1076,2728,2404
1556,1684,28
1632,-420,100
1680,-1876,320
1752,-2292,80
1560,-1280,1112
1764,-516,2176
1172,508,2568
688,844,1336
312,528,1288
424,1488,1152
-584,2408,2348
-1176,3100,3056
-812,3304,3100
-396,3336,3632
572,3156,3512
1760,2112,1260
2028,1556,352
2512,-2032,92
2464,-1672,-408
1636,-1296,636
1028,-992,912
1548,-1024,996
1436,376,2572
360,1500,2848
-1268,3188,1956
-2304,4684,3332
-1924,5192,4432
-204,3684,2932
1804,2440,1180
2904,104,1712
2280,-1676,552
1292,-1860,1116
904,-1104,1872
1100,-220,988
-196,148,1172
412,208,948
508,1120,648
728,1992,1380
-140,3140,2700
-440,4192,3432
-208,4720,4064
404,3540,3580
1660,1760,1500
1812,1396,1560
2180,-1372,536
1776,-984,792
1112,-1064,1004
708,-1028,1004
336,-956,1692
1332,-372,740
636,728,1748
1684,2772,608
160,3756,1532
-20,3352,4408
-612,4240,4408
-600,3856,3776
1020,2532,2520
1528,1248,16
1340,-468,524
1724,-1984,-904
2024,-1940,-268
2428,-996,892
1852,-1076,1532
1144,536,1472
384,952,1820
-460,1848,1648
-1476,3236,2576
-1904,4272,3880
-1104,4528,4256
240,3184,2872
1768,2224,1016
2744,832,1608
2304,-932,964
1636,-1712,1388
1200,-1360,2012
800,-556,1648
652,180,1072
460,276,1196
988,1780,348
436,3208,616
-68,3520,3624
-56,4108,3900
8,4072,3936
1092,2800,3196
1536,1984,872
1192,92,892
1360,-2312,-716
1068,-2004,240
1596,-1376,244
1476,180,1500
916,320,1920
1484,-552,748
948,168,1944
452,652,1992
0,2132,992
-808,3660,1892
-976,4400,3336
-424,5124,3548
548,3736,3028
1872,1908,264
1960,636,1160
2256,-2384,76
1648,-2252,500
1620,-1496,1512
1720,-748,1856
1624,-308,952
508,1608,1620
-448,3080,1416
-796,3432,2632
-596,4216,4124
-32,4132,4200
792,2972,2832
1308,1832,652
1724,-88,156
1632,-2080,-136
1336,-2728,48
1684,-760,620
2288,280,2268
888,284,2132
336,-80,1168
216,700,976
104,1212,980
-820,2880,2292
-880,3356,2928
-772,4024,3596
-424,3896,4248
716,2632,2744
1620,1436,684
2108,-80,1568
2232,-1308,880
1576,-1140,476
968,-776,576
828,-1156,968
752,-552,744
720,-480,-292
16,648,1224
-132,2836,528
-900,3476,1764
-696,3868,4372
-336,4492,4904
520,3100,2688
1448,2104,620
2032,-76,200
2340,-2268,-1112
1844,-2032,-268
1908,-808,1292
1616,-688,1428
884,116,1728
200,500,1340
336,1112,1028
268,2196,1720
-252,2948,2552
-372,3408,3320
-92,3880,3780
468,3412,3768
1472,2288,2104
1652,1612,928
1912,-228,796
1888,-1096,276
1136,-1360,732
1220,-844,1056
1412,-316,1832
1784,-64,2804
1332,1048,1800
884,1716,2376
348,3296,2560
216,3436,3996
-256,4612,4520
-60,4616,3976
1284,3048,2384
1712,1700,-20
1568,-1300,-36
2384,-2060,-1192
2364,-1732,-148
1848,-348,328
1156,16,1044
856,280,2828
120,1136,1952
-868,1132,1804
-1092,2752,3216
-1372,2828,3596
-724,2616,3340
-384,3096,4892
1388,2120,2552
1864,2516,1980
2908,952,1784
2676,160,2024
1900,0,1700
1388,-352,2304
1636,404,1416
400,-172,2896
844,168,1964
1272,148,1440
1840,2492,1844
1912,4132,1692
420,4112,3696
-292,4700,4676
8,4396,3664
968,3104,2620
1876,2340,744
2268,-700,212
2576,-2552,-608
2080,-2044,456
1532,-1004,1152
524,-48,1676
528,-324,1072
492,344,1348
-612,1628,2128
-540,2840,2612
-544,3128,4016
92,4036,4696
744,3200,3388
1736,1604,1124
1988,124,1064
2828,-1816,-324
1996,-1924,-224
1128,-1000,-248
528,-464,-52
280,-564,400
236,556,332
-376,780,2356
-1264,1700,2468
-1028,2188,3192
-12,3032,4508
672,3200,4324
1968,2736,4020
2412,2252,1884
2328,44,432
2100,-1916,-904
2160,-2032,-692
1756,-380,932
1248,-488,2604
1512,-1696,2028
1120,-368,1452
328,1164,1816
-216,1952,576
-236,3072,1808
-56,4208,4044
192,4388,3700
312,3288,3716
1368,1884,2012
1152,1276,996
624,-1680,-524
232,-1668,-392
200,-732,-324
920,64,340
1128,-20,-136
216,-820,460
-140,-800,-200
896,-384,664
744,792,2156
944,816,1904
836,1072,1276
764,1204,312
312,1332,416
536,1916,336
516,1944,464
404,2104,204
504,2128,288
384,2044,-4
252,1748,-72
112,1520,0
116,1500,196
152,1896,412
180,2444,524
184,2236,156
256,1876,-156
272,1032,-384
152,76,-180
-140,-388,164
-520,-372,348
-476,-172,424
-264,-180,140
-360,-696,1428
-64,-1040,2232
1628,-872,1256
1424,796,196
2180,976,1160
3712,2308,-496
2584,864,-1744
1780,888,640
1688,848,2032
1680,404,2080
1556,844,-1076
1308,568,-2088
1052,508,-1716
908,764,-3976
952,540,-5328
848,344,-4892
628,264,-3072
256,268,-796
100,164,-432
-60,144,-384
-128,128,-384
-172,60,-476
-156,80,-608
-132,-48,-716
-136,-112,-828
-116,-120,-924
-144,-188,-984
-128,-128,-1120
-64,-72,-1228
-28,-92,-1160
56,-36,-1068
56,32,-996
60,0,-944
104,12,-960
120,8,-952
96,12,-944
68,-36,-948
48,-44,-920
80,-56,-944
