# run=20260923_223542,timestamp=1790195742,balls=3,catches=75,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=79
x,y,z
4,-88,-976
-20,-60,-988
-8,-40,-1008
80,-4,-1020
356,220,-1136
-204,-364,-992
-400,-236,-780
-392,-276,-840
-480,-244,-900
252,-56,-884
212,212,-1016
-20,48,-980
16,52,-968
-24,-4,-952
-44,8,-960
-20,20,-988
-28,12,-1000
-20,12,-1004
-40,0,-1004
-12,4,-996
-4,-4,-996
428,168,-1060
432,-564,-432
-388,-56,-644
-548,-508,-716
-380,-1276,-632
684,1312,-1424
-24,-68,-1148
20,-28,-1036
-12,-76,-968
-12,12,-964
0,-64,-960
20,-76,-896
32,-72,-892
56,-100,-836
92,-156,-748
100,-180,-756
76,-152,-792
164,-220,-952
232,-48,-1024
288,572,-892
368,1800,-756
152,2656,-128
200,2420,172
196,1700,268
196,1036,208
260,220,168
32,-316,712
-132,-732,1108
48,-976,712
92,-80,416
120,696,208
416,1356,180
448,1888,468
392,2068,956
232,2400,1184
216,2292,964
176,2380,1024
380,2344,1308
624,1928,684
384,1360,-4
24,836,720
108,-132,-208
-84,-300,-172
-468,-148,476
-536,24,148
-564,268,176
-680,588,872
52,-12,336
-252,884,308
-508,552,436
-280,-28,-160
-240,84,-40
-164,288,204
8,616,484
-16,1028,1072
-84,1448,1392
-180,1812,1344
-228,2152,1324
-36,2508,1368
188,2528,1736
492,1812,848
408,1156,52
84,992,908
236,-308,48
-132,144,8
-516,120,252
-564,68,116
-780,-8,248
52,-396,-744
-520,224,8
-372,20,40
-112,56,36
32,360,236
180,856,680
88,932,1372
108,1240,1044
-76,1844,1016
-300,2156,1556
-172,2512,1456
140,2688,1516
480,2188,1236
636,1380,396
352,992,584
440,-344,-32
196,-336,-136
-232,68,588
-424,224,740
-760,316,752
-316,-304,-232
-796,356,20
-404,60,-464
-316,84,-116
-200,208,144
-28,632,480
108,892,992
172,1116,1136
84,1588,1052
-72,1852,1300
-72,2076,1096
-8,2328,1556
312,2388,1792
588,1864,848
396,1036,-208
-152,776,408
-184,-568,-348
-500,-288,-232
-340,-348,-64
-88,264,244
24,304,904
88,448,988
208,144,312
200,208,376
68,616,492
64,656,564
180,984,744
160,1264,848
-24,1580,1048
-228,1964,984
-260,2444,1024
-28,2616,1324
336,2516,1376
508,1748,532
404,1244,48
260,728,328
116,200,252
-52,-408,-20
-292,-128,168
-328,-8,124
-388,-200,368
-228,-520,188
-68,292,332
-292,276,444
96,532,412
228,1096,752
200,1128,1164
-56,1760,1208
-232,2144,1104
-284,2396,1180
-8,2664,1608
344,2364,1324
440,1428,388
220,1340,260
156,-484,384
8,-240,-372
-192,-444,-4
-136,68,248
-236,44,716
96,-96,360
-112,472,396
-84,316,152
-48,632,444
144,1192,720
44,1460,1124
-228,2116,1112
-276,2360,1296
-76,2360,1436
360,2512,1176
572,1944,480
