# run=20260603_223230,timestamp=1780518750,balls=3,catches=7,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=16
x,y,z
840,228,-964
820,472,-1080
580,412,-560
404,648,28
316,948,356
288,976,668
136,1208,1188
28,1184,1216
32,1116,1008
240,1300,1544
564,1144,1216
356,1048,428
100,736,428
4,540,528
-112,532,312
-316,300,84
-316,304,-128
-44,148,-380
124,-204,-364
204,-376,104
504,20,340
364,380,1084
-96,1364,1604
-32,2128,1420
-108,1744,2044
-480,2088,2852
-132,1620,2288
220,1340,192
-604,972,912
48,-780,-264
212,244,216
92,680,676
-196,632,448
-348,424,280
-388,268,48
-340,112,-32
-264,80,56
-108,300,188
-52,612,476
140,720,848
56,948,1216
-44,1104,1292
-152,1248,1476
-164,1348,1820
-24,1504,2052
212,1628,2324
316,1456,1652
256,1132,100
-160,1120,968
96,-8,360
-48,248,-28
-208,360,92
-468,180,536
-520,464,736
-444,308,456
-620,228,596
56,-84,-1216
-300,116,-296
-268,4,72
60,252,-120
172,700,428
124,884,1484
120,1164,1636
-28,1480,1732
-84,1712,2232
80,1720,2860
280,1716,2320
288,1176,244
-232,1476,780
148,-916,-188
-168,-40,-492
-368,-160,-140
-428,432,672
-232,436,1216
76,120,820
32,164,612
-128,228,504
-112,152,304
-96,312,368
-12,504,584
128,808,852
116,1044,1156
12,1172,1492
-144,1416,2044
-100,1588,2456
136,1848,2904
348,1640,1680
172,1184,568
108,432,876
260,-320,-352
-68,-320,-408
-496,-140,548
-424,4,324
-420,248,452
-68,76,292
284,168,-20
60,460,664
-52,424,992
56,476,664
204,732,824
228,932,1164
140,1072,1404
-4,1240,1828
-64,1400,2016
-48,1748,2260
272,1672,2796
596,1504,1688
460,1020,84
56,924,1052
244,-800,-228
-128,-204,-412
-312,-284,-28
-336,-60,348
-308,348,1072
-4,-72,716
-460,592,656
-720,656,608
-604,544,256
-440,720,196
-432,768,424
-436,800,584
-368,984,640
-332,992,668
-320,980,748
-312,896,744
-308,824,624
-304,792,568
-316,960,756
-220,980,784
-172,900,632
-284,716,764
-636,832,1096
-420,1244,1944
268,1328,3012
372,1152,928
-112,852,-40
-216,-76,104
8,-164,-828
-32,24,-236
-136,568,1252
156,140,1876
380,124,952
-312,356,920
-272,416,512
-204,420,192
-160,452,388
-148,784,704
-24,628,572
84,864,1160
-172,956,1680
-328,1172,1748
-244,1312,1988
-48,1248,2536
284,1208,2136
336,988,588
-80,988,872
212,-188,244
112,328,-116
-132,152,188
-476,588,720
-640,304,504
-992,-48,860
-188,360,-436
-732,-208,300
-696,384,356
-688,468,80
-712,464,-52
-676,548,16
-568,728,8
-452,784,-40
-328,1044,44
-212,1232,8
-64,1216,-372
56,1060,-736
188,1072,-1012
192,824,-1136
152,496,-1096
208,400,-1076
196,292,-980
184,224,-944
168,220,-916
124,152,-860
116,104,-896
116,128,-912
108,124,-916
112,56,-928
108,76,-948
112,92,-972
108,40,-952
128,56,-968
120,28,-964
128,28,-948
136,80,-996
144,48,-996
148,40,-964
148,48,-984
140,52,-992
128,52,-980
140,44,-976
132,52,-980
132,56,-976
132,52,-964
136,44,-956
128,60,-972
132,48,-972
148,44,-976
152,60,-976
156,56,-976
148,40,-964
144,44,-976
148,52,-980
136,32,-976
156,40,-964
148,44,-972
148,44,-972
156,40,-968
148,40,-968
148,40,-976
156,40,-964
156,44,-964
140,40,-968
160,48,-968
144,48,-976
156,44,-972
156,32,-964
164,60,-976
164,48,-972
160,40,-972
160,52,-984
168,40,-972
164,44,-984
164,32,-964
168,48,-968
164,40,-960
164,40,-968
164,36,-960
168,48,-972
164,36,-968
164,44,-972
168,44,-980
176,40,-976
168,44,-968
156,44,-956
156,44,-968
160,40,-972
176,40,-964
164,40,-968
164,32,-968
172,36,-968
176,36,-972
172,36,-960
176,32,-960
172,36,-968
164,44,-960
180,40,-972
172,36,-980
164,40,-964
172,36,-960
180,40,-964
168,32,-968
172,36,-964
172,32,-964
172,36,-960
168,44,-960
172,36,-968
184,32,-968
176,36,-976
172,44,-968
180,32,-968
176,44,-968
180,40,-964
172,36,-964
172,40,-964
172,44,-956
172,44,-960
176,48,-956
172,44,-960
