# run=20260922_151910,timestamp=1790083150,balls=7,catches=11,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=7
x,y,z
324,-184,-856
280,-112,-900
328,-136,-888
344,-136,-940
328,-36,-916
356,-60,-892
692,180,-944
268,168,-928
196,-448,-908
44,-432,-836
-336,-536,-868
-108,168,-936
1004,100,-1012
128,-116,-896
104,-20,-956
84,-8,-880
144,-16,-760
156,144,-664
132,364,-368
88,604,8
-4,1228,440
-80,1636,524
-88,1536,580
-20,1316,712
-92,1300,648
-136,1072,564
-108,972,596
-20,1184,648
0,912,608
40,1008,540
-8,972,404
-20,896,468
-44,848,432
-60,852,396
-80,912,448
-68,844,436
-104,932,432
-152,960,424
-184,948,448
-224,984,380
-240,972,420
-240,968,444
-200,880,408
-152,700,368
-44,540,312
-4,356,348
4,388,364
-52,864,404
-496,1900,532
-848,2696,688
-784,2472,720
-244,2012,860
216,1272,732
424,320,512
600,-524,180
884,-1168,172
1148,-1268,660
1320,-564,952
1384,512,1452
240,2872,1432
-880,4500,1656
-1712,5584,1976
-1096,4928,1960
176,3772,1860
1452,1172,1172
2588,-2300,620
3080,-3756,656
2664,-2708,712
2196,-632,1528
556,2500,2352
-3152,5148,3392
-3080,6216,3380
-2232,5296,3080
364,2860,1836
3312,-1728,948
5636,-4764,652
3940,-3620,688
2280,-360,1440
-568,2856,3104
-3656,4556,4176
-2560,4828,4924
-868,3652,3588
740,2964,1200
1968,-316,-1288
2300,-2532,-2264
2936,-2560,264
3048,-1900,2468
2056,292,2608
1172,392,1648
224,1744,1768
-1560,3396,1924
-2384,4756,3388
-1476,4564,3932
4,3468,2700
948,2108,1252
912,-956,-544
816,-1604,-756
1668,-1876,-832
2904,-1184,408
3512,-732,1956
2976,-368,1248
1576,688,1604
-1576,2460,2096
-4096,4420,3412
-3460,5644,5392
-100,5572,2336
4284,4744,1956
5360,-788,1792
3232,-772,1992
1896,-640,5344
316,620,5492
348,-240,3384
1120,728,1404
1016,2252,1060
-572,4532,2436
304,5552,5280
432,5004,3452
1012,3508,1036
1852,732,-816
1116,-2380,-2408
2260,-2056,-1164
4588,-1288,2092
2780,-940,3864
2648,-612,2736
2204,464,2024
1340,1636,1884
-1660,5128,2232
-1932,5884,3500
-1328,5512,3484
652,4292,1948
2752,2352,712
3776,-268,368
3464,-3552,1276
2552,-2548,1180
1264,-652,2052
552,736,1544
-880,2224,1340
-1948,3780,2136
-2188,4648,4372
-664,4296,4508
948,3376,2200
2256,2736,2008
2428,-88,80
1116,-576,-608
768,-752,112
1436,-668,1304
1952,-52,2904
3384,-484,3416
1780,916,2848
1212,768,1872
604,1920,1728
-1964,4992,2168
-808,7012,4232
104,6596,3144
1192,4336,1196
2628,1664,328
3432,-2784,-1404
4020,-2500,-120
2060,-524,2952
1248,44,1988
-1040,1924,1780
-1784,1892,1240
-2384,1944,752
-2184,1764,992
-1556,1268,852
-1192,820,828
-980,516,536
-904,0,148
-468,316,916
-532,736,2096
684,260,1280
-760,1608,1132
-112,632,176
-320,376,-376
-404,244,-432
-668,-368,-468
-952,-572,-268
-1180,-548,-356
-1220,-388,-372
-1020,-260,-480
-892,408,668
-664,176,576
372,-140,1316
-412,1408,1952
-68,116,592
-340,564,604
-484,664,328
-356,224,88
-312,724,-172
-292,764,-80
-24,1020,24
172,1332,96
316,1636,24
408,1752,212
380,1616,12
348,1412,-68
360,1416,-184
392,1268,-256
496,1108,-388
544,1072,-428
