# run=20260922_152542,timestamp=1790083542,balls=5,catches=39,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=23
x,y,z
436,744,-784
404,624,-920
404,556,-944
440,472,-992
468,460,-964
468,460,-876
500,396,-948
448,248,-768
380,284,-728
256,368,-592
248,192,-772
328,276,-756
356,216,-744
372,188,-780
412,240,-804
400,64,-836
424,160,-844
480,148,-888
1156,492,-180
92,-248,-892
-48,128,-660
-284,-240,-768
184,-600,-496
984,588,-1612
200,-124,-876
224,0,-904
116,-12,-860
92,36,-964
52,124,-972
-92,92,-868
-64,140,-1048
60,200,-1108
40,88,-988
36,124,-1036
20,128,-1056
4,64,-968
24,80,-968
12,96,-988
16,96,-972
28,76,-972
44,60,-944
12,40,-952
-8,44,-948
-40,60,-956
-36,52,-972
-40,40,-1004
-44,68,-1032
-24,60,-1060
20,104,-1088
92,136,-1080
228,144,-1084
288,124,-1012
264,124,-900
260,136,-892
344,168,-948
392,168,-880
344,116,-896
288,84,-924
236,96,-868
232,100,-896
244,-8,-836
284,-52,-780
304,120,-672
356,280,-648
336,512,-460
212,928,-124
160,1440,12
156,1472,128
132,1232,568
112,1064,656
44,996,648
0,892,644
-4,888,780
32,916,748
60,816,608
52,704,528
48,636,468
100,552,456
156,556,540
220,616,716
304,596,912
240,948,964
32,1432,1060
-208,2176,1212
-120,2760,1088
140,2596,1132
404,2052,1328
788,1380,1252
1052,424,892
988,-1096,752
1108,-2576,1004
1164,-1916,872
1008,-572,1056
716,1296,1448
-420,3516,1736
-1076,4380,1880
-1268,4816,1592
-580,3948,1732
580,2552,1244
1040,80,1204
1916,-2716,516
1964,-2708,580
1376,-1492,656
1072,-72,944
580,1440,1980
-1028,2768,2424
-2044,3600,2524
-1860,3852,2972
-876,3036,2816
488,1856,1160
612,1308,1664
1036,-200,204
516,-300,68
140,-200,432
80,-616,316
72,-476,228
384,-484,200
532,-332,572
668,-460,936
676,136,476
84,640,1004
-872,2284,972
-2464,3444,2504
-2284,4328,4056
-1240,3800,3360
528,2608,820
1144,1636,1152
1656,-724,-304
1220,-1204,100
1188,-1368,644
1044,-1016,1808
932,-724,2264
720,336,1756
144,924,1988
144,2048,1820
-1100,3476,2064
-1168,3980,3136
-232,4336,3340
432,3252,1976
968,1676,-88
620,244,-4
1176,-1644,-816
1456,-1448,216
1084,-528,812
768,-1104,1104
648,0,1668
560,780,1788
300,1064,1508
-936,2404,1732
-1932,2932,1600
-2080,3880,2328
-1236,3424,3012
348,2144,1932
1180,1784,1320
1876,372,1472
1800,-592,744
1004,-1024,928
8,-1004,1456
-412,228,1284
-732,-952,1480
504,-64,664
688,1468,416
168,1964,1124
-716,2760,1824
-1128,3528,2080
-1264,3928,3124
-296,3200,2360
688,2040,844
1216,844,1324
1464,-276,244
916,-748,192
864,-1236,508
744,-1068,1008
248,-820,1160
1144,236,172
-128,240,872
448,2592,736
-824,2756,1320
-1400,3472,2384
-968,3964,3688
-332,3132,2724
848,1916,600
788,1664,776
824,48,432
464,-728,-244
480,-648,140
728,-808,832
780,-380,1220
424,-160,1296
580,-408,828
584,728,1156
244,1032,1940
-204,1992,1600
-1480,3156,2032
-1456,4232,2912
-860,4440,3644
508,3088,1716
1144,1916,-12
1072,-292,228
1420,-1712,-672
1664,-1848,508
1448,-836,1604
816,-68,2196
1004,52,1256
252,944,1916
-148,1720,1364
-1208,2636,1412
-1936,3540,1964
-1452,4352,2872
-160,3232,2116
992,1972,648
1628,828,1156
1836,-700,156
1156,-480,1308
488,-1408,1020
-652,-1168,1300
-88,-616,232
-504,-284,592
-292,404,1124
152,2012,556
-588,1724,1700
-984,2692,2132
-988,3532,3076
-472,3164,2412
676,2316,1036
1232,1812,836
1524,660,1120
1028,-1316,688
360,-84,832
112,-500,948
-480,-124,2120
436,-748,496
-560,312,1172
248,532,1220
812,2168,856
-172,2136,1172
-832,3404,2228
-584,4108,2364
-16,3740,2496
736,2432,748
524,1716,852
1008,-348,632
1004,-852,-204
676,-1116,-76
736,-1100,308
