# run=20260924_171239,timestamp=1790262759,balls=6,catches=32,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=33
x,y,z
76,228,-876
320,164,-740
32,324,-820
-16,148,-780
-16,124,-792
-152,68,-680
-56,132,-1100
1032,-172,-1528
484,16,-432
488,60,-468
416,200,-20
124,1124,328
-196,1992,428
-340,2104,212
-152,1452,168
-28,1008,272
28,824,204
64,720,308
124,428,136
136,228,84
60,336,272
144,180,476
340,308,792
504,1128,1384
164,1912,1828
-300,2604,2164
-600,3296,2196
-524,3436,2544
136,2488,1524
1244,-244,312
2280,-2112,288
2084,-2184,228
1756,-1228,524
1120,-524,536
684,368,948
60,1180,1484
-1128,2264,1824
-1816,3632,2572
-2500,4868,3216
-1592,4260,2940
52,3052,2080
2148,-220,916
3368,-2656,792
3040,-1992,672
1736,-1092,548
924,-60,776
276,844,1480
-1768,2376,2184
-3100,3784,2636
-2484,4440,4000
-1076,3504,3084
716,2440,1116
2000,1280,1152
2320,-1260,580
1516,-1368,456
944,-908,1332
524,-468,1472
676,-488,732
36,660,1192
132,412,1180
-56,1816,1068
-876,3040,1288
-1328,3716,2632
-844,4956,4060
68,4116,3240
1080,2228,852
1196,1192,568
1504,-1980,-664
1360,-1548,-336
1872,-688,468
2740,-444,2708
2532,-396,2260
1052,428,2396
-48,1152,1992
-1496,3064,1292
-2496,5264,2884
-2340,5668,4032
-956,4052,3072
1120,2500,1804
2808,-172,1168
2596,-700,1400
1632,-1620,1292
624,-872,1508
512,-1172,1332
544,340,852
96,736,1048
808,1944,220
276,2436,996
-116,2984,2692
-496,3568,3364
-56,4196,3320
716,3356,3432
1780,1972,1428
1852,1260,1376
2228,-1528,-108
1496,-1728,328
1252,-1260,436
972,-852,816
696,-1088,724
1256,-364,620
-208,744,1624
-912,3136,960
-1440,4076,2620
-716,4220,4804
-104,4072,3484
636,2328,1508
808,732,96
996,-2268,-896
1220,-2160,-436
1676,-980,720
1784,-256,1484
1872,-364,1852
1856,-188,1692
1196,628,2324
-40,1572,1676
-940,2880,1504
-1992,4536,2812
-1648,5052,3776
-308,4108,3284
1324,2328,1108
1948,468,1268
1896,-2068,-28
1240,-1680,-20
1100,-516,672
1164,-92,1072
924,-212,1808
1332,-700,792
496,460,2204
144,2296,2084
-1716,4204,2172
-2408,5004,3768
-1952,4704,4300
-88,2540,2768
1760,840,1744
3312,-1096,1884
2792,-1636,612
1492,-916,-300
544,72,-452
-148,728,-708
336,120,-860
-616,752,1124
-900,948,384
-968,1916,1528
-708,2972,2448
-372,3820,4160
432,3956,4136
1300,2984,2968
1584,1744,928
1212,-632,-144
756,-1692,-468
1032,-2664,60
1784,-1072,472
2092,52,1384
2560,-256,1304
1868,128,2132
2144,200,1592
1268,868,1828
-372,2424,984
-1404,4256,1792
-2208,4916,2788
-1804,5204,3364
28,3500,2564
1480,2208,1004
1908,236,828
2000,-1072,352
1560,-1424,192
1288,-836,788
1112,-272,1556
960,-216,984
