# run=20260922_151957,timestamp=1790083197,balls=7,catches=10,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=7
x,y,z
824,148,-556
756,128,-628
704,112,-684
664,80,-736
604,40,-732
572,24,-732
512,-32,-740
420,8,-728
364,-4,-716
316,-8,-728
288,32,-744
312,-12,-796
272,-40,-856
284,44,-920
240,44,-968
560,8,-1120
0,0,-896
88,80,-952
44,84,-976
112,208,-1000
80,172,-1028
132,120,-1012
200,272,-920
124,84,-1044
104,100,-1136
-100,88,-1016
-108,-20,-1004
-48,-84,-1048
-112,-4,-940
-384,-104,-876
-476,-252,-864
-268,-272,-812
576,44,-888
248,44,-1044
20,0,-996
8,-16,-952
24,0,-976
12,28,-976
-20,32,-968
-44,8,-976
-40,24,-988
-64,32,-1004
12,36,-1052
36,-32,-992
100,-108,-940
192,44,-1020
236,112,-1052
160,96,-1048
72,-28,-1000
36,-28,-940
40,-68,-944
84,-108,-952
72,-144,-940
64,-60,-980
64,-64,-960
52,-72,-952
20,-56,-976
-4,-64,-1008
-28,-28,-1008
-20,16,-1028
-12,-20,-984
-36,-76,-904
-64,-180,-808
-92,-196,-716
-144,-72,-548
-76,260,-388
-36,660,32
-12,1388,404
8,1680,428
-48,1316,588
-72,1292,744
-108,1164,652
-128,1100,596
-120,1116,644
-124,1032,604
-120,864,604
-24,616,388
52,412,248
140,180,164
132,364,288
-8,1004,716
-496,2252,868
-712,2748,976
-388,2460,1012
32,1844,940
484,1220,764
652,536,728
676,-368,216
804,-1428,156
1044,-1452,572
1140,-724,880
1268,568,1392
400,2712,1568
-900,4452,1648
-1884,5448,2128
-1460,5032,1848
-92,3868,1728
1212,1656,1568
3028,-2048,752
3548,-3780,944
2672,-2984,868
1836,-748,1400
580,2164,2308
-2824,4740,3008
-2964,5784,3568
-2048,4872,3288
-156,3312,2572
1856,340,892
4740,-3712,176
4388,-3732,404
2632,-1696,1280
1428,1060,1868
-1628,3472,3596
-3276,4572,4244
-2316,4736,4736
-432,3436,2932
1528,2128,168
2680,-2820,-1868
2752,-3044,-960
2232,-980,2248
1824,-432,2360
1172,600,2276
560,448,1752
-100,1936,1620
-2480,3648,2012
-2944,4988,3160
-1560,4664,3796
456,3016,2268
2204,1588,1624
2576,-416,580
1740,-1436,616
1416,-1104,220
1380,-572,888
788,-1088,1492
1220,-1004,704
-60,912,1424
-2736,3468,1168
-2660,4880,4260
-1704,5064,5524
132,3420,1784
1504,1708,808
2120,-648,-820
1900,-1620,776
2048,-1268,896
1708,-476,2312
1732,-716,2812
584,544,2680
440,1600,1880
-1356,4176,1928
-2540,5568,3184
-1352,5628,3264
92,4056,824
1680,2020,-336
2620,-3340,-2360
2408,-3044,-48
3040,-1144,3040
3368,-248,3708
1880,-188,2904
592,1320,1028
-100,3080,428
-1672,3956,1592
-2576,5580,2152
-1240,5348,2688
1488,4196,1396
3408,2696,1500
3464,-1200,740
2148,-1520,1620
552,-444,3888
36,-268,2816
12,-332,1848
652,-120,1488
1296,804,1048
396,2800,2228
-1064,3772,3324
-992,5012,4808
-80,4140,3780
1252,2484,1472
1700,612,656
2304,-2316,-1308
1576,-1684,-360
724,480,1232
-40,1500,668
-1544,696,476
-1912,964,-260
-1736,324,-648
-1328,100,-436
-1196,52,-148
-1228,8,164
-1184,4,376
-916,-160,464
-600,592,392
192,880,2244
1056,1288,2620
-252,1540,2488
-48,1116,704
-156,112,232
-320,-76,-240
-700,116,-500
-736,-140,-696
-908,144,-460
-856,-224,-532
-924,-68,-648
-908,124,-472
-952,184,-452
-960,348,-344
-884,668,-552
-984,436,-232
-840,692,-336
-776,772,-352
-1004,764,-308
-1012,660,-424
-236,-504,-292
-1072,2360,-616
-244,448,-912
-656,488,-292
-672,700,-356
-720,668,-360
-788,596,-108
-660,684,-372
-648,452,-576
-568,412,-560
-472,372,-756
-380,284,-932
-332,220,-860
-284,348,-980
