# run=20260922_152032,timestamp=1790083232,balls=7,catches=13,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=9
x,y,z
464,232,-796
568,140,-772
580,268,-884
268,184,-864
324,176,-872
300,140,-912
332,136,-904
232,44,-848
340,140,-844
1060,-64,-324
352,80,-892
204,88,-972
-12,-244,-920
-100,-484,-932
308,-892,-832
300,724,-752
480,292,-1028
112,156,-904
180,124,-872
276,196,-728
240,188,-624
312,288,-412
512,500,-168
648,660,8
684,1112,488
584,1456,464
488,1232,316
396,1072,528
372,1192,560
348,1052,584
336,1028,488
496,1552,648
568,888,616
616,808,744
532,620,680
324,512,420
380,852,428
392,868,396
484,748,360
512,1068,424
700,1048,284
672,1124,404
680,844,100
676,812,96
624,608,272
532,532,396
636,732,284
720,616,220
736,772,316
756,712,136
636,620,204
676,660,-80
584,560,-140
432,768,-76
476,688,-100
520,612,-60
544,680,68
476,604,-136
476,880,32
552,1360,612
644,1396,540
660,1412,960
688,1120,1152
692,1088,896
600,844,888
520,836,704
404,912,636
264,724,596
208,776,472
156,792,580
104,676,456
28,668,408
-44,688,432
-100,752,380
-240,852,332
-344,884,336
-308,860,360
-188,756,268
-92,412,160
64,96,288
196,196,360
192,536,352
-332,1408,608
-900,2956,712
-792,2940,604
-368,2864,968
276,1908,904
736,804,660
988,-360,320
1304,-1920,84
1580,-2020,824
1540,-620,1156
1304,1424,1656
-376,4244,1688
-1896,5348,2248
-1664,5564,2168
-568,4584,1932
944,2876,1624
2204,-1020,852
3280,-4064,368
3244,-3676,844
2540,-1516,1592
1588,1592,2168
-1664,4148,2692
-3144,5636,3344
-2644,5688,3420
-880,4476,3008
1636,1492,1576
4200,-2876,936
4780,-4424,1052
3008,-2468,1388
1808,640,1408
-772,3104,2600
-3404,4676,3860
-2816,5040,5064
-1076,3644,3460
1172,2576,1300
2640,-808,-228
2688,-2508,-1140
2496,-1704,676
2008,-1516,1780
1480,-392,2004
-20,1080,2600
-744,2828,1812
-2464,4344,2536
-1784,5400,3924
-520,4184,2880
588,2552,888
1088,-112,-268
952,-904,-1216
1244,-2100,-1208
2720,-1620,452
2992,-720,2468
2660,-456,1548
1816,904,1896
96,1908,1428
-3544,3508,1292
-3556,5244,3920
-1796,5096,3372
1424,4196,1060
3544,1528,756
2772,-1144,-236
1860,-1060,880
1292,-1444,3248
1120,-1488,3884
352,-568,2952
964,668,2232
1188,1688,796
-1072,3984,940
-2160,5452,2220
-1384,5808,3440
256,4000,1868
2280,2240,1936
2972,476,1748
2648,-1276,2288
820,-2576,2292
1028,-1376,2764
464,-460,2464
1840,1036,1160
976,4144,-300
-1436,4916,2124
-1000,5580,4880
-628,4048,2976
340,2636,1168
900,404,-92
756,-1932,-1776
956,-1172,-664
2036,-184,464
2032,-492,2356
2688,-792,1168
2520,-396,2600
1992,-160,1336
1160,792,1732
-2396,4080,984
-2896,5908,2416
-2632,6724,3528
-664,5204,2500
1980,3400,1280
3128,292,1604
2500,-1084,900
1628,-2032,764
1864,-1696,1768
2632,-1560,1596
1832,1404,2332
332,1588,2468
-2852,5480,2044
-2608,6340,5104
-1196,5180,3092
792,3752,264
2608,616,152
2948,-2220,-1224
2476,-2040,372
2560,-860,3796
2724,-72,3344
1688,880,2752
-96,2736,1492
-3496,5764,2208
-2524,6360,4224
-160,4768,1868
3036,2732,896
4356,-2580,-460
2048,-2132,908
472,-1564,1264
-708,-460,1576
-148,-52,400
588,1144,516
-688,2660,2468
-1296,4428,3380
-1296,5024,3732
344,3952,2188
2952,3324,824
5072,-2816,-1368
3796,-3248,-1516
2496,-1364,2644
1280,-188,5152
436,1432,3680
796,428,1372
1148,640,796
140,2224,1316
-1480,4024,1940
-796,5348,2964
860,4852,2228
2392,3280,944
2764,1888,1196
1688,-1592,396
856,-1584,524
156,-940,1812
728,-920,2092
864,-644,1724
1668,228,1712
1004,664,1436
104,1832,1164
272,3228,1008
-776,4624,2436
-904,4320,1000
-488,3148,-140
372,1700,-464
-152,340,1916
-408,724,2332
-212,-1548,4248
-756,2688,2492
1064,-1576,-1828
-596,472,-2892
-464,-208,-720
-760,296,-160
-1152,984,36
-1592,788,180
-1508,256,-64
-1372,56,-68
-1196,0,88
-928,52,140
-664,404,160
-588,544,324
-380,1292,1060
472,660,1408
-160,1636,1864
364,1024,548
-236,384,732
-136,100,52
-408,292,-400
-612,-104,-372
-876,-84,-280
-844,-176,-312
-796,120,-488
-748,-4,-80
-440,368,28
-228,376,-32
-28,596,0
152,604,48
452,1344,604
748,1656,624
948,1664,1004
1056,1572,940
1020,1080,716
936,920,376
924,816,284
912,764,332
844,592,260
780,668,224
760,716,264
744,784,316
788,888,400
832,788,428
844,880,356
860,848,176
804,836,128
748,764,-12
680,696,-172
632,672,-292
580,656,-304
536,516,-480
440,524,-612
404,424,-804
468,256,-812
360,284,-752
248,164,-712
192,180,-816
188,340,-836
212,256,-868
188,220,-880
164,248,-820
144,268,-824
172,276,-852
224,256,-876
292,324,-944
264,448,-968
284,336,-916
292,380,-864
272,460,-872
240,444,-828
232,528,-780
556,724,-1004
700,480,-812
688,564,-604
612,616,-572
564,592,-600
572,520,-572
572,472,-568
592,500,-624
568,504,-608
548,476,-588
496,396,-564
468,384,-532
428,360,-480
380,296,-400
312,288,-308
