# run=20260609_114309,timestamp=1780998189,balls=5,catches=4,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=5
x,y,z
752,-32,-968
284,248,-900
116,328,-832
240,384,-932
380,236,-912
316,188,-924
396,220,-916
396,196,-936
204,188,-940
328,204,-916
304,220,-908
252,208,-924
260,212,-924
208,188,-948
260,128,-996
120,136,-932
144,108,-992
144,204,-968
96,196,-976
116,276,-980
124,292,-984
136,276,-1060
144,188,-976
-48,132,-988
400,36,-980
868,80,-1120
184,292,-1144
420,344,-1176
324,308,-1176
244,140,-1076
148,212,-964
28,216,-928
-4,108,-872
-44,236,-808
4,-16,-792
40,-92,-852
4,-8,-844
0,204,-1024
-60,316,-1156
-60,-12,-956
36,-328,-852
216,188,-844
28,-184,-364
-120,184,-344
-152,484,-52
-324,516,408
-92,1116,164
-104,1332,640
-184,1472,872
-264,2340,1384
-388,2668,1948
-28,2092,1728
152,1856,1516
276,1200,1232
528,424,636
820,-448,672
640,-2320,1132
752,-1832,768
664,-812,896
548,852,1420
208,2544,1348
-628,3328,1356
-712,3788,1412
-620,3696,1996
204,2880,1556
648,1744,728
892,-536,1172
1208,-2820,236
1004,-1956,608
964,-644,868
804,584,1484
588,1744,2028
-1136,2528,2480
-1828,2712,2288
-1364,3408,3216
-356,2316,2408
828,1744,824
1876,924,1672
1900,-1244,140
52,-856,1140
-268,-540,2148
-32,-512,1488
-16,220,1540
1044,1508,464
840,2488,1856
-872,3080,2412
-1736,3204,2704
-1400,3160,3128
-136,2204,1792
840,2036,1336
1836,852,1308
1456,-416,1196
344,-1660,1032
-124,-176,1856
0,-300,1268
144,268,1392
160,1008,1432
764,2088,1680
-752,3024,1964
-1316,2472,2764
-1216,3144,3404
-344,2192,2824
496,1336,1388
1076,536,1172
1428,-476,464
728,-788,-136
152,-12,-156
-224,848,428
-348,768,360
-52,-160,-988
-1144,1320,-128
-176,1552,-28
-4,1692,492
12,1344,744
-1292,776,3080
-2124,-552,2604
-756,-432,1572
-1812,1444,724
200,128,-500
-180,1568,-484
-132,540,100
-536,772,412
-780,788,452
-828,484,520
-1008,608,616
-888,588,440
-764,612,516
-620,964,736
-400,952,552
-176,1236,696
-128,1176,532
0,1092,476
24,1032,564
16,1348,692
16,1740,1792
140,1456,884
380,1564,724
-432,564,412
-128,108,-144
-496,336,-264
-608,144,-332
-716,244,-224
-692,340,-260
-764,428,-476
-636,440,-476
-620,488,-548
-556,300,-644
-460,520,-720
-440,396,-736
-428,424,-796
-416,468,-828
-352,340,-860
-236,348,-944
-160,380,-976
-72,292,-1028
-72,332,-1052
-52,316,-1056
-20,272,-948
72,144,-1024
-232,248,-928
-148,184,-944
-136,264,-972
-8,176,-972
32,240,-992
-48,284,-988
-24,256,-968
-40,280,-996
-40,260,-988
-72,224,-948
-72,240,-944
-76,184,-944
-92,192,-948
-84,128,-1000
-8,208,-956
80,240,-952
