# run=20260603_203544,timestamp=1780511744,balls=5,catches=13,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=2
x,y,z
396,-128,-832
68,-400,-880
220,-376,-968
332,-360,-940
300,-364,-980
260,-300,-988
196,-252,-916
232,-316,-892
188,-284,-896
188,-284,-876
224,-284,-892
220,-252,-916
228,-296,-916
240,-228,-900
228,-252,-920
200,-256,-924
236,-232,-908
228,-252,-900
244,-212,-956
228,-240,-912
224,-236,-932
248,-212,-948
268,-256,-964
252,-140,-964
216,-168,-988
160,-172,-1024
160,-128,-1016
148,-72,-1000
188,-216,-1044
100,-228,-812
0,-60,-728
156,0,-924
164,-376,-928
364,-188,-1092
336,96,-868
188,-44,-408
40,136,112
-96,520,404
28,896,344
0,1020,924
-180,1840,1396
-356,2448,1864
-236,2780,1896
44,2132,1784
132,1740,1720
372,968,1120
580,340,568
688,-720,480
500,-2128,984
904,-2060,636
724,-1072,664
760,244,1660
408,1884,2036
-484,3060,2304
-1012,3684,3268
-760,3568,3584
80,2420,2560
888,1164,1188
1360,-1920,568
1940,-2784,-228
1304,-1828,292
840,-608,640
756,340,1568
104,1804,2692
-1380,2468,3048
-1668,2532,3724
-1004,2464,4248
248,1768,2480
944,1744,1048
1280,64,292
1144,-212,-960
364,-512,-148
140,-880,-16
88,-416,352
224,-392,1068
368,-544,1644
940,-304,568
-100,-420,1616
504,268,1616
296,1812,1828
-764,2412,2308
-1372,2824,2860
-1248,2964,4052
-68,2192,3632
1092,1440,1112
1556,776,1024
1956,-1112,-884
1312,-1384,-240
96,-1024,588
144,-920,-736
-412,-128,660
-8,-20,624
28,600,1248
24,940,1568
-568,1940,2636
-760,2876,3500
148,3132,4056
544,2108,2408
484,1220,632
32,-396,-368
-128,-648,-1564
152,-932,-680
756,-176,76
1584,-564,2256
1780,20,2120
1460,-312,288
68,-332,920
444,680,196
324,992,932
-668,1456,1904
-1504,2408,2556
-2068,2744,3324
-1508,3076,4020
-172,2476,2752
1352,1952,1164
2260,948,1160
2152,-300,68
1124,-860,800
344,-1308,1480
392,-1132,1788
412,-256,1556
-88,-296,1832
740,608,1072
716,1404,1728
-8,1984,2012
-1404,2556,3176
-800,3332,4536
20,2696,2824
1016,2016,336
1392,476,872
1732,-1252,-1396
1032,-1072,-624
192,-952,904
208,-1332,656
352,48,1248
-332,-36,2084
540,764,1060
128,780,1460
-32,1256,2056
-460,1624,2408
-816,2028,3048
-204,2316,3992
624,1948,2580
1100,1220,404
624,596,1056
1124,-1144,-1208
740,-1020,-472
492,-180,512
156,-404,596
832,-1044,-256
124,256,1388
48,56,1240
548,948,780
408,1040,1708
16,1324,2000
-676,1696,2228
-1100,2196,2880
-796,2332,4456
80,1852,3216
1192,1284,1064
1760,444,772
1608,-1060,-612
880,-1024,-1176
124,-808,484
-96,-1048,912
396,280,640
-712,528,1200
292,276,164
176,748,1048
84,676,1596
-404,1416,1836
-1216,1836,2308
-1632,2204,3484
-912,2580,4308
532,2128,2212
2684,1912,1844
3448,-172,484
