# run=20260922_154722,timestamp=1790084842,balls=7,catches=15,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=10
x,y,z
244,-112,-908
232,-124,-912
232,-96,-916
240,-80,-944
340,-56,-1004
292,268,-988
116,-60,-1048
108,-68,-1020
48,-64,-1016
-32,24,-996
36,268,-1040
104,260,-1012
184,336,-1016
104,168,-976
40,188,-908
12,148,-944
-12,132,-928
4,136,-948
0,136,-960
-20,140,-1000
24,168,-1044
32,176,-1080
12,136,-1088
72,100,-1100
80,28,-1064
68,-16,-1032
72,-44,-956
104,-152,-796
420,-452,-692
360,-376,-676
376,-260,-696
404,140,-772
420,568,-772
376,928,-600
228,1088,-392
144,1308,-324
104,1420,-256
72,1292,-120
40,1104,56
12,1064,128
20,1080,136
32,992,220
4,1044,252
-32,1104,184
-76,1076,204
-116,1060,204
-124,988,232
-76,668,204
20,444,84
136,116,144
160,200,228
16,812,404
-364,2192,816
-572,2688,740
-520,2564,672
-184,2096,808
260,1224,740
488,372,400
584,-384,108
708,-1248,196
976,-1364,556
1180,-724,972
1228,620,1640
184,3012,1752
-956,4520,1788
-1604,5312,1816
-1116,4828,1880
384,3736,2068
1404,1496,1620
2548,-2696,868
3260,-4112,712
2664,-2864,896
2060,-400,1592
704,2380,2436
-2588,4492,3008
-3440,6048,3612
-2192,5088,2892
12,3348,2484
2360,-400,1120
4036,-3264,536
3876,-3176,748
2412,-1820,980
1572,440,1568
-660,2640,2964
-3700,4620,3756
-2952,5260,5096
-1048,3652,3052
2332,2172,1096
3908,-1504,96
2104,-2420,-76
256,-1776,848
336,-1968,1064
332,-576,1016
1112,864,916
656,1968,1916
-740,2876,2548
-1532,3672,3096
-984,4216,4296
244,3096,3064
1244,2092,1336
1116,-188,336
936,-1496,-768
904,-1744,-36
1704,-1648,-88
2812,-1088,1372
2728,-276,2288
1804,192,1732
-716,1748,2408
-3860,4076,1728
-3380,5920,4012
-836,5072,2648
2320,3572,8
4516,-716,664
3340,-1788,192
1472,-1132,2092
48,-928,3136
636,-1020,2460
528,832,2544
828,2488,1592
-612,3568,2068
-752,5136,3904
12,4888,3936
1320,3204,1556
1900,2240,892
1916,-436,556
1560,-1648,412
1244,-1396,796
1552,-788,1656
2048,-1268,1416
1096,2020,2248
1068,2404,2036
-1256,5088,1196
-1300,6032,4984
-752,4668,4044
424,3284,324
960,732,-472
1420,-3600,-2836
2988,-2668,-84
3716,-360,4072
2464,-64,3288
1208,76,2368
316,1376,1284
-2484,3772,864
-2116,5636,2604
-1548,5516,2992
976,3648,972
3152,2384,1516
3912,-1132,904
2476,-1176,788
492,-696,3072
212,-856,2436
172,-1168,1708
680,344,812
-964,2896,396
-2148,5328,3056
-1000,5992,4824
312,4260,2500
2356,2912,1640
2672,200,1212
1252,-1012,1820
1268,-544,1860
1036,96,2640
1372,152,2824
584,488,3112
1472,1092,2008
-284,3872,1260
-784,5448,3096
-608,6292,5048
744,4948,488
2220,2228,-964
1900,-2648,-1812
1640,-2024,-324
1648,-632,3008
1692,-1172,2756
1200,-80,2348
884,324,2584
1080,1880,1608
-4,4408,1824
-616,5580,2428
-272,5440,3184
656,3804,2284
1976,2124,1368
1544,-688,676
1000,-1388,-348
1568,-1252,412
2412,-1124,1472
1804,-844,1768
1732,-620,1044
484,1476,2204
-2556,3124,2100
-3436,5612,4280
-2408,5388,4120
276,3464,1192
2676,868,2084
3188,-1888,1940
1808,-2576,2168
1104,-952,2280
1580,-16,488
1196,1400,60
-824,4784,-800
-2284,5996,1504
-1664,5548,4736
592,3724,1972
2152,2620,1712
2100,204,784
580,-956,776
-24,-704,928
292,-244,1140
1212,436,1644
2952,1184,2232
2328,844,2208
2480,1464,1972
2092,3336,1308
1456,7388,3216
-280,7376,2828
-1064,4840,-240
-416,2636,-784
-548,176,-228
-856,-8,296
-88,32,24
272,752,880
964,2012,1572
1016,1820,2788
1460,-1164,-40
-700,1716,364
-8,-360,-1280
-240,72,-752
-768,196,8
-1208,556,724
-1476,1260,1124
-1244,1600,1868
-312,-680,1516
-984,2108,320
-1000,-252,492
-1084,-700,88
-1048,-388,-252
-968,-852,-188
-760,-764,-248
-568,-624,-192
-328,-432,-144
-252,-436,-248
92,-52,-576
296,436,148
552,1912,1276
304,2560,2072
360,1512,2132
592,1284,1376
364,920,740
48,828,308
-408,312,124
-428,104,-180
-260,492,-296
40,644,-528
224,412,-352
780,1452,-660
964,2124,-552
856,2344,-620
524,2036,-640
324,1396,-488
312,1020,-364
392,920,-404
512,820,-536
552,728,-564
560,508,-588
516,372,-656
516,400,-696
464,312,-744
416,224,-776
372,188,-768
320,168,-788
320,104,-792
300,112,-812
316,68,-832
388,120,-844
272,72,-888
284,80,-868
280,72,-884
256,52,-904
284,72,-936
288,92,-968
316,140,-1056
264,232,-1028
212,232,-956
228,236,-1008
236,324,-1008
168,276,-960
80,264,-952
112,232,-940
164,236,-936
184,236,-924
144,192,-892
144,196,-904
156,196,-960
164,216,-1004
132,196,-988
104,160,-988
108,124,-964
100,92,-944
92,92,-948
76,64,-956
