# run=20260924_171927,timestamp=1790263167,balls=7,catches=11,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=13
x,y,z
476,120,-872
472,104,-852
472,16,-884
420,96,-948
352,76,-1000
436,104,-1112
504,212,-760
-36,-76,-932
-12,-248,-944
-44,-316,-932
-380,-452,-892
548,-40,-1092
692,316,-932
172,-60,-936
152,-40,-868
108,28,-824
104,-36,-828
120,-136,-716
160,-152,-612
236,-44,-564
284,200,-424
312,584,-288
300,912,-188
292,1120,28
340,1276,184
380,1352,456
580,1540,544
816,1456,492
816,1320,420
692,1020,312
616,1148,196
500,844,-120
536,1100,148
408,820,404
288,564,400
408,640,320
528,652,136
560,756,28
540,744,-32
536,884,-60
620,796,52
760,656,296
948,688,332
832,936,224
688,1036,268
572,1172,488
548,1000,420
436,884,380
388,820,340
344,620,408
304,532,432
360,672,368
372,596,368
396,748,488
468,1124,612
468,1168,768
476,1364,808
492,1136,772
500,744,660
464,904,516
392,1064,544
344,1080,660
312,1028,620
308,968,560
328,960,640
300,752,312
224,804,224
188,796,348
188,796,260
176,988,200
172,944,188
108,940,192
60,1004,196
16,952,240
-32,920,220
-64,956,328
-88,904,284
-112,908,232
-152,932,268
-200,912,268
-252,956,340
-292,908,360
-284,864,284
-316,900,360
-308,824,340
-320,840,368
-364,860,416
-436,916,456
-468,1036,488
-496,1076,576
-528,1104,452
-512,1040,304
-464,1008,404
-348,976,316
-292,900,368
-264,876,464
-220,812,364
-188,784,320
-128,564,224
-4,180,356
112,332,540
108,936,632
-388,2468,1104
-700,3260,940
-504,3016,1032
-32,2396,1052
524,1212,776
728,340,636
816,-764,376
1096,-1612,304
1304,-1672,644
1404,-1040,1088
1200,748,1664
408,2908,1740
-692,4424,2060
-1520,5212,1908
-1072,4960,2128
240,3780,2140
1376,1772,1588
2416,-2128,1032
3180,-4052,1104
2932,-3248,960
2148,-716,1340
780,2364,2112
-2156,4460,2672
-3048,5688,3296
-2048,5192,2912
-220,3704,2456
1620,416,736
3304,-2652,352
3844,-3316,760
2692,-1928,712
1672,-184,1000
424,1524,1840
-1800,3760,2496
-2772,4736,3668
-1588,4880,4324
112,3288,1984
1540,1772,-176
2236,-3200,-1336
1984,-2360,-80
1584,-700,3180
1524,-1108,2072
892,356,1940
272,920,1008
-760,2608,748
-2072,4032,1852
-1988,4600,3340
-776,4056,3464
748,2508,1624
1460,988,1152
1204,-976,156
748,-940,44
1176,-880,176
1540,-1068,508
2016,-1812,1180
1880,-172,1508
692,1104,1352
-1068,2344,1488
-2364,4512,3068
-2036,5300,4624
-764,4348,3236
1096,2672,428
1868,288,272
2292,-2796,-1308
2120,-2400,524
2656,-1624,2832
2008,404,3592
512,936,2116
-1148,2712,1244
-2200,4652,2528
-1496,5524,4088
-352,4224,2476
868,2964,1120
1924,-460,424
1980,-1648,-464
1284,-1460,444
1272,-1360,956
1056,-1348,1772
1744,-1108,768
856,852,1564
-636,2580,1248
-1340,4076,2588
-932,4480,4604
-652,4760,3252
236,2984,2096
532,1100,0
132,-1504,-604
952,-2500,-852
2428,-1136,292
3660,-1324,1904
3236,-1020,1768
2132,388,2220
116,1168,1472
-1380,3124,1188
-2812,4816,2200
-2368,5032,3792
-1184,4820,3120
1056,3316,1260
2472,1748,1920
2988,-1120,1220
2528,-1760,2688
2488,-1888,2716
1140,-16,3356
1328,544,1976
632,3112,-420
-612,4508,-268
-632,5608,540
-660,4512,384
-696,3148,592
-560,1952,548
-196,1360,680
40,300,260
632,-24,180
1864,-2140,-16
772,1028,3452
1136,-548,1804
1140,704,944
916,312,1108
0,480,512
-992,1224,-156
-1676,2136,-912
-1916,2408,-1184
-1620,2220,-864
-1144,1816,-380
-364,1860,340
968,1028,208
296,2004,396
596,240,-364
108,268,-984
-284,-48,-1064
-796,264,-768
-984,352,-228
-800,332,152
-672,448,840
-264,208,1456
-16,920,2008
200,-124,1760
192,388,1464
364,1132,1088
236,712,656
188,700,360
-40,596,112
-88,648,-16
-12,652,176
176,808,488
548,1468,520
792,1240,44
1140,1212,196
1052,1416,664
904,1400,644
720,1340,564
524,1204,736
424,1132,656
400,1164,552
436,1112,520
484,1140,500
516,1124,312
512,1108,256
488,1132,168
464,1040,4
432,1064,-184
344,1024,-316
316,956,-444
232,912,-496
160,796,-516
148,532,-640
56,384,-680
32,344,-760
32,164,-808
32,80,-876
36,12,-864
80,-8,-836
108,-20,-828
156,40,-832
