# run=20260609_114524,timestamp=1780998324,balls=5,catches=19,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=9
x,y,z
-112,-296,-932
24,-332,-948
-260,-328,-856
-224,-372,-944
-104,-328,-916
-216,-284,-916
-172,-356,-940
-240,-292,-936
-236,-228,-876
-352,-244,-824
-300,-196,-844
-492,-264,-888
-196,-396,-924
136,-36,-1064
332,-720,-880
192,-428,-1020
-52,-376,-864
24,-372,-908
36,-424,-880
40,-384,-860
32,-448,-796
4,-756,-496
20,-664,-200
44,-212,-112
76,40,-108
188,272,100
324,948,468
884,1800,428
352,1572,748
136,1572,760
324,1380,752
184,1224,812
256,996,812
212,984,844
260,892,788
324,780,860
320,980,1112
260,1668,1440
216,2132,1620
436,2132,1772
732,1756,1728
796,1224,1268
744,800,840
1204,-656,756
792,-2748,1204
1052,-2372,824
880,-1488,1036
900,60,1848
704,2420,2056
-1268,3592,2436
-1320,4136,2780
-800,3820,3156
-44,2948,2380
456,2084,1892
1616,-1368,804
1196,-2520,-16
1700,-2072,452
1164,-1152,672
852,-256,1196
756,516,2136
44,1864,2604
-2360,2788,3264
-1904,3100,3356
-1292,2544,4524
220,1584,2420
984,1532,1696
1640,460,1492
1456,-920,128
724,-728,520
636,-1212,1124
304,-824,1972
508,-256,1548
368,104,1404
1600,1540,1640
664,3016,2276
-772,2420,2320
-1456,2604,3620
-1300,3008,4464
-336,2356,2928
612,2072,1396
1032,1292,1540
1432,-120,276
400,264,208
192,-936,656
368,-520,908
432,-188,1832
848,108,1724
1084,476,1296
212,344,2276
1540,2292,1792
200,3076,1960
-1548,3028,3888
-884,3808,4120
-328,3144,3512
320,2188,1604
396,1644,988
1068,-796,-716
204,-2296,-1012
892,-1652,-528
1896,-1116,1420
1992,-508,2736
1308,328,1252
652,108,1984
80,1040,2056
-2560,2712,2292
-1852,3460,3776
-1108,3068,4412
-52,2320,2060
380,1860,1064
896,64,580
548,-1304,-1136
404,-1040,-716
876,-756,400
1184,-828,1248
1188,-436,1664
1156,-1036,1340
1056,656,1936
-140,980,1904
-1244,2080,2052
-1840,2660,3264
-1512,3156,4652
-520,2652,3740
616,1800,1328
1124,1364,1832
1912,-1752,-580
1544,-1164,-556
996,-1812,244
656,-1056,804
860,-548,468
424,648,1956
-116,812,2416
-848,2396,2096
-1856,2512,3680
-1076,3032,4412
-360,2548,2448
772,2032,1468
1888,456,776
1392,-504,-188
688,-1212,-192
548,-780,488
272,-548,1148
-4,-512,1180
488,-440,512
0,-220,1664
308,588,2140
-40,3076,2084
-2092,3280,3924
-768,3288,4576
-124,2604,2200
764,1664,1524
1708,-568,448
1228,-640,-480
1104,-1368,-112
556,-1116,520
616,-1440,348
400,528,1152
4,-192,1600
388,2256,1900
-1344,2520,3316
-856,3060,4944
-616,2620,3672
444,1844,1428
1012,1196,1564
1492,-296,684
760,-964,728
264,-1264,604
400,-376,1196
528,-328,1372
620,148,856
604,324,1492
1648,2652,1484
152,4100,1928
-1384,2848,2524
-1208,2968,5244
-448,2596,3384
444,1656,1192
736,1676,1852
1340,-688,720
704,-740,100
216,-816,324
364,-960,732
492,-856,1280
752,-408,1644
672,136,1208
932,1260,2100
280,2668,3572
-1076,2952,3344
-1660,3340,4584
-452,2596,3468
40,2088,2044
416,1456,1812
800,492,1868
864,-568,892
428,-68,740
476,-664,1012
772,-740,1480
1016,-420,1528
732,20,1160
888,208,1152
1652,2544,1576
-112,4840,2532
-1328,3008,2392
-1588,3356,5932
-504,2160,3200
372,1592,1600
1180,1228,1788
2112,-1372,1308
696,-1748,1096
380,-840,2096
896,-936,1636
820,-196,824
1552,896,560
708,3992,1320
-2176,4368,2336
-328,2848,5464
-80,2756,3100
860,2436,424
1204,2304,1560
2248,-1668,-1244
796,-408,-140
1276,-900,3672
240,-1248,2988
160,-852,1576
-224,-568,1336
-232,156,684
688,1468,1548
-424,3704,2612
-792,2248,3428
-260,3008,3800
164,2480,2676
296,1952,924
120,1736,784
548,-828,-1352
176,-532,-1092
1092,-1128,1020
1284,-1324,2328
472,-524,2172
1288,-1160,88
980,516,1436
396,52,1728
324,1588,1624
-1716,2800,2280
-1588,3144,3472
-1112,3428,4192
-384,2604,2208
364,2148,1368
1012,308,576
936,-728,-188
592,-1372,-40
1132,-1008,676
772,-1048,1612
960,-820,40
428,84,944
84,160,1220
-856,2756,1336
-1928,3028,2880
-1004,3056,4508
-268,3076,3552
304,2172,1016
304,1120,1080
844,-1196,-1244
96,-492,-468
540,-1268,168
728,-344,484
860,-556,1736
1448,-816,1516
432,-464,1848
520,-20,1860
-276,2116,1068
-2460,2996,2152
-1228,3640,3864
-584,3600,4316
-392,2760,1688
-180,1908,504
132,-720,-756
428,-1320,-964
968,-596,388
1232,-536,960
1688,-1400,2216
1864,-1184,1600
1716,-132,2040
1328,376,1084
544,968,1300
-2340,3316,1752
-2240,3780,3056
-1820,3576,4400
-852,2848,2496
512,2020,1456
3008,-896,-108
1492,-1012,-476
956,-1448,328
268,-1060,1272
684,-780,-72
380,376,1300
-620,1068,1692
-1904,2496,1388
-1188,2416,3052
76,2704,4932
352,2132,2188
112,992,816
860,-956,-164
1092,-1848,-992
540,-1596,-376
556,600,1476
1400,1404,932
1064,652,744
1696,116,844
820,-28,1768
-448,564,2404
-1200,1376,2584
-644,1644,2256
-936,2076,1496
28,836,864
632,440,1076
964,316,724
492,52,764
364,264,984
232,676,804
156,848,468
148,800,132
200,1272,-192
428,1080,-136
492,1084,188
280,876,240
624,604,148
512,888,-28
464,980,-288
456,924,-320
416,1192,-320
468,1192,-356
500,956,-312
420,952,-316
604,820,-416
480,724,-496
564,708,-572
576,740,-628
564,600,-636
544,464,-712
472,352,-752
428,328,-740
372,224,-808
336,168,-812
288,184,-832
280,124,-844
288,88,-856
260,56,-848
364,8,-704
88,132,-780
376,8,-968
168,116,-956
