# run=20260603_203258,timestamp=1780511578,balls=3,catches=17,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=6
x,y,z
484,624,-1036
436,732,-944
408,588,-968
364,592,-960
328,540,-944
352,496,-848
336,504,-848
308,500,-868
344,464,-856
316,440,-836
304,448,-848
268,396,-820
236,368,-788
256,372,-800
228,300,-776
228,304,-776
220,352,-812
192,328,-816
200,244,-848
176,344,-852
172,324,-840
188,216,-840
164,300,-884
152,300,-892
172,236,-912
184,216,-916
188,284,-940
172,312,-960
164,264,-964
160,240,-952
132,244,-940
136,224,-944
136,192,-956
140,148,-948
156,72,-928
188,-40,-948
256,-44,-960
288,48,-892
300,80,-828
296,180,-736
252,296,-660
240,732,-576
160,1544,-524
-8,2224,-392
-80,1660,-24
84,2364,856
152,1408,952
-48,980,716
-28,468,492
-92,180,384
-144,-420,416
-256,-748,432
-120,-800,452
-44,-360,548
124,228,532
328,896,784
480,1320,1128
416,1720,1328
172,1800,1760
84,2192,2104
92,2244,2032
96,2040,2040
496,1972,2276
888,1660,1340
724,1280,92
88,860,972
440,-648,-524
-36,-104,-632
-220,-360,376
-204,304,624
-392,420,972
-532,116,1168
20,280,240
-592,-28,404
-648,272,324
-520,148,20
-376,304,28
-312,348,212
-200,356,444
40,500,676
148,660,860
228,788,1184
260,864,1328
284,1304,1512
108,1680,1744
52,1796,1712
20,1792,1892
292,1640,2216
804,1612,2236
932,1180,892
532,1012,204
-32,-476,232
112,-848,-952
-180,-708,-468
80,44,1080
160,580,1852
228,504,1188
-928,4,1332
-412,432,224
-896,200,316
-476,100,184
-368,216,164
-172,376,248
-20,292,496
100,396,716
156,528,896
268,644,984
288,804,1292
184,1196,1548
52,1660,1812
-20,1960,1900
0,2036,1908
248,1940,2124
904,1852,2352
1036,1308,756
492,1232,848
500,-572,-168
332,-52,-664
48,-520,-496
-188,-412,220
-88,-76,520
-52,628,1364
-296,604,2388
-68,168,400
-580,284,816
-288,464,400
-312,316,308
-204,368,216
-136,408,288
-156,444,428
48,592,412
128,492,692
156,908,988
156,1072,1152
112,1480,1632
56,1872,1928
192,2264,2112
468,2088,2516
840,1788,1604
624,1420,-96
-212,772,604
-288,-856,-1260
-252,100,-860
-36,-248,-236
208,224,820
884,288,1428
576,112,1652
352,-104,840
-56,208,984
-64,64,484
52,-88,464
120,188,376
160,508,496
336,932,788
324,1280,1332
180,1792,1396
24,1684,1504
-88,1968,1584
-268,1980,2016
108,2020,2520
676,1864,2012
672,1320,476
464,1168,464
364,172,584
-72,-608,-156
-248,176,-244
-432,-424,80
-580,100,652
-160,168,656
-160,116,844
56,-292,200
148,404,256
-256,364,384
28,496,592
80,808,792
236,940,1120
-56,1344,1632
-288,1580,1868
-192,1908,2440
172,2276,2356
296,1956,1440
348,1672,236
124,1020,608
-180,-444,96
-192,-304,-312
-212,24,-232
-164,-172,340
-168,88,564
-12,-24,572
-44,0,540
232,-288,76
416,644,576
-72,872,1164
272,844,1020
-72,1072,1756
-308,1456,2008
-344,1772,2148
-140,1816,2324
128,1680,1420
200,1324,180
-24,1412,460
-36,-8,288
-156,-248,-256
-304,224,-40
-176,-16,424
-144,76,780
8,-192,972
268,-212,432
380,40,648
-88,392,1440
-28,1008,1320
-428,1552,1628
-584,1760,2448
-20,1904,2112
92,1608,800
24,1228,376
-88,220,428
-160,-224,72
-220,-124,-36
-156,-48,308
-216,236,448
132,-16,-108
208,464,540
-200,992,1560
-40,764,1508
-68,1256,1736
-116,1256,2228
324,1544,2184
580,1340,804
264,1224,260
