# run=20260922_153603,timestamp=1790084163,balls=5,catches=94,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=51
x,y,z
1052,1732,-48
984,1072,-316
840,1268,-296
844,1196,-228
1024,836,-232
628,672,-336
592,580,-380
608,536,-544
272,400,-428
156,148,-544
632,264,-596
668,432,-808
320,236,-628
488,264,-732
372,144,-692
196,156,-644
300,140,-696
276,84,-776
276,120,-792
352,160,-832
316,116,-848
652,-120,-572
296,44,-768
372,64,-808
152,-220,-828
-92,-388,-880
-120,-284,-1040
-228,-416,-1108
-368,-524,-1128
200,-200,-1152
488,168,-1192
-52,-24,-972
36,-32,-928
24,-20,-880
36,28,-840
88,-32,-832
152,-200,-824
284,-88,-700
272,180,-676
196,532,-436
56,676,-124
-8,840,260
-80,1228,724
-96,1396,852
-20,1036,416
8,752,508
76,680,676
136,1080,848
20,1900,1076
-96,2432,1308
88,2904,1300
432,2344,1284
484,2000,1176
704,1148,832
1148,-56,572
1120,-1816,1324
1144,-2900,1204
888,-1284,812
540,676,1196
-176,2844,960
-740,4104,1128
-696,4608,1352
-312,3732,1544
340,2540,1336
704,1140,1168
1288,-2500,700
1588,-2592,692
1268,-1552,964
1072,0,936
356,1620,1640
-1432,3188,2268
-1816,3760,2208
-1348,3648,2556
-256,2644,1988
652,1716,684
960,628,720
840,-208,364
692,-932,380
712,-1088,912
448,-1248,1172
704,-804,1168
332,336,1624
240,1712,1276
-588,3156,488
-1516,3568,1992
-1136,4224,2388
-576,3184,2240
380,1804,1008
560,1028,624
668,-276,420
876,-1284,-148
852,-1212,164
908,-848,36
1012,-460,872
1168,388,1324
168,1412,2040
-1504,2280,1572
-2368,3448,2128
-1828,3696,3156
-396,2588,1700
532,1864,496
1176,388,816
1176,-1128,176
1004,-1244,172
640,-1368,876
492,-1376,1008
716,280,828
-556,1488,1376
-1208,3240,1100
-1604,3956,2848
-636,3808,3556
-28,2776,1712
300,1604,100
344,-488,-100
736,-1536,-1160
1200,-1580,288
1664,-536,1480
1320,-232,2216
968,36,1176
872,224,1568
16,1744,1680
-1272,2876,988
-1856,3652,1588
-1692,4108,1780
-668,3384,1820
744,2004,676
1416,1692,796
2220,-1160,12
1504,-948,32
356,-1200,800
-312,-1672,1516
-28,-372,1360
216,788,1536
148,1540,1376
-1000,2220,1652
-1436,3320,1728
-1044,3924,2640
-60,3136,1840
1116,2344,140
1800,628,708
1516,-916,-12
828,-1076,580
-176,-1356,1648
108,-1468,1040
192,-160,740
44,124,1260
408,1648,1056
-416,2580,1600
-1004,3308,2172
-640,3968,2680
-140,3396,2304
412,1864,544
540,1300,612
672,-52,132
404,-968,-16
404,-604,244
688,-472,660
756,-236,1472
344,-280,1740
944,-396,752
-64,960,1748
-696,2448,896
-1476,3560,744
-1280,4316,2092
-436,4224,2396
332,2640,788
780,1660,44
828,-780,44
920,-1560,-532
1192,-1480,600
1100,-724,1536
1224,-692,1744
900,1140,1880
-324,1636,1832
-1444,3008,764
-2040,3920,1900
-1232,3976,2424
-16,2652,1188
760,2020,764
1508,-32,520
1284,-780,420
700,-1376,876
-24,-1768,1584
508,-1280,716
320,312,876
-144,1360,1056
-336,2920,704
-1512,3472,3108
-832,4164,2740
-116,3044,1632
836,1804,92
664,1360,764
892,-892,304
640,-968,196
584,-1272,384
612,-968,924
644,-556,1700
1400,220,1492
152,1976,2216
-1056,2592,1276
-1588,3676,1844
-1016,4396,2716
-64,3248,1516
764,1916,-8
940,156,700
1016,-1716,-616
948,-1476,164
776,-932,1328
396,-456,2068
740,296,1552
36,1680,1676
-940,2724,1356
-1512,3720,2004
-880,4144,2572
144,2840,1476
824,1788,400
1028,-320,516
1080,-1212,-388
820,-1244,412
772,-1028,768
400,-796,1340
472,-96,1032
68,1316,1272
-960,2368,1448
-1240,3676,2140
-948,3980,2828
-88,3228,1812
668,1664,256
540,800,496
704,-1120,-664
588,-1000,-84
984,-1048,508
1024,-764,1388
876,-1048,1744
1256,700,1788
-264,2316,2000
-1080,2996,1316
-1520,4244,2008
-936,4192,2328
256,2756,1372
852,1648,4
980,-32,644
1000,-1624,-296
844,-1372,-4
648,-1064,752
480,-628,1532
696,324,1488
824,1244,1360
-872,2716,1912
-1592,3508,1716
-1644,3832,2548
-492,3148,1912
768,1744,468
904,1076,912
1012,-1400,-36
876,-1012,-8
760,-1020,628
440,-832,1420
548,-660,1264
504,1084,1264
-828,2196,1528
-1384,3440,1652
-1476,3768,2992
-520,3260,2184
312,2004,680
780,1476,876
992,-520,148
644,-1076,84
560,-1236,476
380,-1004,1156
248,-604,1364
740,-200,968
-388,1708,1792
-1108,2968,1216
-1608,3980,2464
-724,4420,2584
160,2608,904
668,1820,800
1236,-796,332
1060,-1300,232
700,-1496,652
480,-1076,928
388,-580,968
420,772,628
-844,2100,1548
-1360,3412,1744
-1348,4436,2940
-336,3536,1720
228,2236,244
444,960,820
448,-584,84
392,-480,100
704,-828,544
844,-632,976
712,-776,1376
840,-320,1200
844,732,1384
-752,2380,1748
-1592,3724,1096
-1648,4592,2388
-620,4364,1792
384,2416,156
652,1180,468
744,-1372,-332
752,-1572,144
988,-1160,948
844,-368,1504
1020,-296,1476
700,1256,1428
-1068,2236,1176
-1844,3772,972
-1448,4832,2628
-304,3788,1240
268,1880,-628
348,-428,92
1048,-2100,-884
1464,-1848,432
1688,-324,2708
1584,356,1896
320,1280,1596
-1088,1816,1116
-1472,3160,1136
-1460,4064,2228
-428,3556,2008
356,1864,240
284,784,180
480,-1612,-396
828,-1380,-424
944,-684,796
1084,-276,1548
900,-32,996
172,500,1380
-280,1224,904
-1136,2564,804
-1676,3680,1824
-1496,4232,2520
-552,3196,1732
608,1996,948
1200,516,1084
976,-432,728
328,-836,864
236,-956,1004
264,-1000,1044
492,-540,1472
1408,364,1140
776,1552,524
-440,3064,608
-1324,3616,1672
-1376,4308,3228
-548,3600,2172
136,2016,488
424,1304,152
492,-1448,-268
804,-1668,-500
1380,-1184,596
1244,-528,1972
960,-260,1764
516,648,1284
-608,1992,1288
-1364,3200,1784
-1536,4084,2600
-872,3812,2704
164,2336,1272
752,1652,508
948,-228,456
644,-1176,84
484,-844,256
408,-740,496
336,-348,844
296,-400,1136
880,-160,712
-200,1364,1744
-1172,3096,1112
-1960,3884,2832
-1064,4252,3200
208,2676,768
908,1548,-148
1164,-1168,-96
1072,-1256,-580
764,-1152,636
308,-536,1724
700,-372,1484
500,968,1516
-264,1476,1676
-1100,2652,928
-1620,3620,1792
-944,4256,2844
176,2840,1460
884,1864,400
1252,-52,440
1048,-516,-84
684,-988,588
256,-1020,1280
436,-1492,1224
180,-32,1212
120,668,1296
-228,2288,656
-1384,3464,1436
-1416,4504,2880
-668,3764,2016
768,2148,176
1384,1104,1236
1356,-780,-112
720,-880,28
116,-1028,988
-164,-948,1536
560,-388,816
-176,360,1412
-200,1492,1336
-1040,2436,492
-1656,3628,1916
-820,4424,3020
152,3028,748
504,2376,444
980,-384,-48
676,-960,-464
648,-1260,352
864,-852,1096
828,-404,2012
1096,56,1276
480,760,1600
-20,1620,1348
-1472,2984,876
-2164,4552,1716
-1128,4980,1996
40,3232,280
396,2320,708
756,-376,-600
424,-660,-656
724,-1164,8
1560,-432,1376
1648,-96,2884
1620,-276,2052
792,608,1608
376,888,1860
-1304,2888,420
-2472,4384,1004
-1816,5168,2536
-460,4192,1452
904,2596,72
1692,56,904
1916,-1116,-344
1280,-1544,880
388,-1248,1776
728,-1108,1336
200,900,1580
-292,1720,1368
-1280,2868,1192
-1704,4248,2168
-868,4544,2204
228,2968,500
700,1932,508
1284,-484,-596
1240,-908,-588
996,-1244,304
852,-1048,1324
408,-564,2432
868,-240,1520
688,1072,1688
96,1900,1536
-952,2812,1224
-1572,3832,1444
-1008,4692,2116
24,3560,1372
652,2276,572
888,712,448
584,-884,80
344,-852,-80
324,-684,104
488,-496,476
536,-436,1376
1092,-596,1484
688,536,1104
388,832,1412
-568,2624,540
-1724,3984,1052
-1912,4796,2612
-816,4336,2040
448,2444,320
1140,1812,972
1372,-1276,144
932,-1120,16
920,-1128,928
688,-672,1912
524,-204,2092
1144,520,1172
-248,1584,1772
-1284,3352,800
-1900,4672,1884
-1104,4916,2636
180,3216,80
572,2220,108
896,-752,-340
800,-1072,-620
912,-1196,468
1048,-484,1712
912,-144,2580
1176,-228,1144
672,628,1748
12,1360,1632
-680,2636,536
-1624,3984,1460
-1444,4648,2476
-464,4040,1664
740,2540,312
1172,892,672
1244,-844,-76
752,-1348,184
884,-1096,632
684,-596,1572
752,-260,1924
460,604,1540
-236,1356,1732
-1036,2884,476
-1864,3704,1412
-1276,4764,2832
-304,3332,1396
376,2064,500
1176,400,200
980,-1088,-256
800,-1272,12
960,-820,408
576,-256,1564
540,-304,1648
308,792,1496
-20,1360,1604
-964,2404,884
-1944,3572,1216
-1716,4644,2416
-504,3700,1764
484,2336,444
1120,664,232
964,-840,-280
820,-808,-56
692,-644,544
720,-516,1436
480,-316,2012
1040,332,1208
124,1136,1744
-616,2264,1024
-1608,3528,820
-1884,4676,2228
-856,4276,2132
472,2548,232
1080,1632,592
1168,-432,116
908,-800,-128
792,-1016,696
568,-208,1988
468,-212,1888
88,452,1384
-8,668,1232
-324,1820,652
-1012,3128,708
-1444,4100,2340
-796,4592,2372
296,2824,284
768,1764,300
824,-8,248
684,-1404,-32
612,-1148,296
816,-576,852
312,-196,2296
788,-436,1852
348,1296,1532
-328,2136,1396
-980,3288,1128
-1504,4320,2364
-620,4232,1924
396,2528,416
760,1728,900
1076,-60,224
700,-400,300
616,-1284,756
592,-1056,1988
564,-520,1744
688,116,808
128,1628,536
-808,3496,612
-1544,4120,2476
-1128,4372,2748
-200,2644,700
400,2024,1080
1244,116,596
948,-400,400
472,-948,1052
288,-648,1312
-4,-240,1804
536,156,1352
620,920,988
-212,2068,1048
-896,3588,536
-1368,5192,1756
-768,4752,1600
380,2760,-20
980,960,204
1304,-1204,-748
976,-1632,8
1076,-1152,828
672,-592,2984
960,-272,1872
496,1300,1472
-716,1712,1484
-1008,3328,968
-1576,4392,2516
-728,4408,2076
244,2732,372
772,1500,872
928,-1456,-672
696,-1136,-296
892,-1012,816
948,-392,1944
860,-272,2140
440,384,1356
156,916,1464
-144,2160,1016
-1508,3308,1340
-1772,3896,2360
-808,4560,2408
304,2788,1300
1008,2284,1020
1756,72,332
1216,-892,316
692,-1080,720
456,-544,1400
-48,-508,1816
608,-320,784
132,568,1096
56,1456,1280
-780,2996,1112
-1688,3644,2352
-1132,4256,3280
-320,3020,1216
620,1768,736
1444,704,560
1280,-704,488
544,-1220,276
160,-1408,412
-76,-1196,1016
148,-44,480
224,-40,772
108,1308,1148
-332,2844,848
-1172,3508,2284
-916,4916,3056
-8,3492,1424
612,2196,88
860,540,644
948,-1428,-824
900,-1568,-232
1136,-700,384
976,-28,2044
884,-132,2220
804,328,1440
348,716,1468
-108,1872,920
-1064,3344,956
-1384,4416,2040
-1012,5040,2692
352,3236,988
1060,2476,404
1552,124,484
1132,-1168,-196
764,-928,364
688,-272,1436
176,-180,2744
812,-500,644
208,-8,1192
260,488,1028
-236,1936,832
-1240,3600,1500
-1480,4488,2668
-1156,4700,2560
412,2584,740
1328,2316,1404
1804,-576,808
996,-560,736
392,-724,1284
-152,-64,1500
-68,-88,904
-256,260,1120
-104,-280,1004
440,596,748
108,2088,748
-772,3244,1544
-832,4056,2008
-732,4784,3060
428,3344,1228
904,2468,16
1188,424,280
892,-648,-532
516,-748,-168
312,-828,608
584,-392,1132
544,-96,2260
804,-460,1252
588,564,908
136,1092,1716
100,2324,912
-1032,3284,1272
-1740,4364,2260
-1340,4740,2380
-132,3108,1132
832,2392,968
1320,348,664
1004,-532,-68
624,-892,300
892,-620,644
996,-332,1696
852,468,1588
372,-16,1440
532,948,1256
-292,2128,912
-1152,3048,788
-1528,3888,1396
-1640,4996,2528
-280,3560,1528
792,2244,440
1404,808,1124
1604,-1004,388
1032,-1112,860
488,-1172,1112
-156,-888,1808
824,-176,324
-436,320,1404
-224,2260,456
-848,3200,1028
-1204,4492,2908
-448,4448,2544
252,2492,656
628,1544,520
668,-744,-384
616,-1116,-536
1136,-1156,228
1540,-56,1500
884,-52,2116
868,-564,972
396,792,1500
-208,1516,1328
-940,3124,544
-1608,4148,1828
-1336,5000,2456
-160,3560,1180
504,2628,552
1052,796,604
776,-792,-436
508,-1200,-52
608,-956,416
1092,-264,1876
1076,-480,3212
1120,316,1252
316,348,1516
-40,1344,1120
-808,2856,592
-1344,4096,1488
-1448,4836,2344
-800,4340,2176
616,2504,664
1112,1260,764
1460,-1168,-272
1156,-1456,244
1080,-1036,892
580,-388,1852
604,-164,1068
68,180,1520
-236,1188,1332
-1048,2516,1336
-1284,3832,1748
-1128,4596,2584
-268,3528,1648
500,2348,28
740,1012,452
600,-576,-512
288,-748,-532
576,-996,80
1200,-472,1308
1424,-132,2740
1368,-220,1752
592,764,1396
40,1156,1460
-888,2852,672
-1700,3832,1428
-1676,4636,2648
-552,4504,1752
840,2752,396
1032,1340,372
1344,-1316,-568
1036,-1524,-564
1280,-936,632
1260,-384,2772
1052,76,2092
384,500,1544
132,1192,1244
-760,2624,1160
-1636,3812,1188
-1616,4844,2312
-616,3952,1808
548,2348,428
1000,1432,936
1096,-1192,304
816,-684,428
872,-1040,1124
616,-652,1524
772,-712,1028
524,684,948
32,1372,1448
-412,3124,472
-1568,3564,1372
-1512,4548,2100
-804,4244,1660
408,2384,408
768,1860,1124
1224,-1076,212
976,-816,256
820,-892,756
540,-648,1508
144,-648,1528
880,-160,388
-44,508,1220
-268,2528,660
-928,3400,1208
-1408,4480,2928
-740,4192,2752
136,2372,820
748,1620,688
1048,-228,292
872,-848,280
788,-1036,420
688,-712,736
292,-648,1332
88,-244,1252
860,12,476
-484,1380,1592
-628,3064,1152
-1424,3916,2344
-1072,4440,2996
-20,3160,1816
764,1724,276
812,744,904
952,-1504,-572
760,-1240,-112
