# run=20260922_151715,timestamp=1790083035,balls=7,catches=16,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=10
x,y,z
672,392,-712
656,404,-700
640,352,-672
620,336,-668
616,328,-652
612,344,-660
620,340,-644
648,348,-640
668,348,-732
500,312,-696
604,380,-720
632,336,-748
656,300,-788
828,348,-852
736,456,-1052
308,244,-744
300,352,-740
456,360,-836
296,204,-804
92,48,-776
620,288,-944
1104,656,-944
428,284,-808
460,364,-816
416,348,-820
404,348,-840
368,352,-824
344,336,-836
352,340,-832
364,332,-832
408,316,-848
468,316,-828
504,228,-804
564,176,-696
632,328,-620
688,436,-564
728,500,-436
744,564,-400
764,728,-236
696,708,-48
620,732,172
560,988,356
508,1108,364
448,1100,448
432,920,608
456,912,524
492,788,564
492,720,552
508,736,524
520,736,524
540,696,472
524,708,408
528,712,448
552,736,448
696,784,564
708,664,640
756,608,692
780,708,880
752,612,796
656,604,796
568,516,784
504,496,560
460,472,616
448,448,668
452,508,612
448,508,740
432,560,708
416,636,648
384,852,736
328,864,588
228,932,600
200,924,616
208,896,528
296,872,540
436,940,588
552,984,644
520,952,544
404,860,360
396,804,288
528,836,288
628,808,424
604,752,460
528,776,424
468,780,432
428,768,396
380,796,428
304,852,436
228,856,412
192,912,420
168,916,412
120,884,376
80,916,480
116,880,492
176,1032,652
256,1184,848
220,1092,672
84,1056,728
4,976,680
-24,912,540
-28,884,616
-24,824,584
-4,836,504
0,840,576
-8,800,464
-36,860,440
-80,868,492
-100,876,420
-164,980,400
-192,976,356
-260,972,268
-336,1020,388
-284,912,316
-176,724,168
-92,376,136
56,120,268
160,152,480
340,580,516
-76,1840,720
-756,2952,692
-656,3064,548
-292,2536,800
256,1864,956
680,836,744
900,-452,608
1096,-1448,232
1160,-1828,616
1232,-908,948
1296,828,1488
112,3224,1592
-972,4820,1580
-1504,5432,1744
-700,4660,1828
484,3400,1648
1376,976,1380
2460,-2160,872
3036,-3472,804
2404,-2596,808
1644,-636,1344
