# run=20260923_223329,timestamp=1790195609,balls=5,catches=18,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=20
x,y,z
196,124,-956
152,-8,-940
180,16,-932
236,112,-932
272,8,-980
152,-76,-980
668,-120,-980
44,-104,-1040
80,-68,-1036
-84,-272,-912
-240,-324,-780
-352,-268,-836
-284,92,-668
1180,32,-1432
160,120,-932
136,84,-888
136,128,-976
92,60,-960
132,-36,-912
188,-32,-608
156,368,-460
152,524,-304
-4,952,520
-144,1564,884
-144,1032,660
-176,988,792
-136,836,580
-108,744,512
-48,696,548
60,764,668
104,764,664
176,892,684
192,916,780
172,964,692
180,1088,800
156,1116,612
176,1000,552
168,1036,592
144,1044,700
-80,1548,764
-408,2408,1152
156,2544,1132
552,2152,1052
648,1416,1304
1124,164,668
1012,-1700,696
988,-2608,948
864,-1488,908
772,-104,1020
512,1908,860
-84,3388,720
-224,4100,816
-316,4140,1120
216,3400,1124
904,2220,584
612,348,1012
848,-2488,548
972,-2244,1136
948,-804,1136
964,632,912
272,2136,1384
-1168,3548,1620
-1412,4020,1996
-724,3632,2288
372,1824,1076
844,1244,740
1056,-76,1020
1008,-724,100
464,-972,536
-56,-1224,1052
796,-1348,48
120,-544,836
656,1328,196
-168,3020,1160
-780,3616,2728
-584,4232,3188
-136,2672,1748
852,1764,-60
1044,1228,420
1072,176,452
584,-1060,540
468,-1128,1356
-136,-516,2552
352,-448,1700
-152,36,1476
456,1244,668
-68,3064,148
-860,3992,2360
356,4904,2516
328,2896,560
284,1668,-424
188,-804,-312
172,-1120,-1048
752,-1204,92
1300,-748,1404
1548,164,2612
1552,-44,1440
620,1212,1700
-620,1996,748
-1448,3128,460
-1300,4000,1724
-456,3764,1968
412,2136,408
936,1136,424
980,140,484
940,-1432,60
668,-1508,1076
312,-1372,1648
644,-592,1068
-20,1256,1168
-672,2512,456
-1144,3216,1528
-648,4112,3140
168,3524,2116
508,1948,-8
552,716,188
424,-1312,-1204
-196,-1064,-192
328,-1332,76
1408,-396,1556
1596,412,1980
1080,140,1064
164,924,1252
-796,2228,788
-1440,3256,1180
-1300,4312,2624
-436,3808,2104
540,2020,332
1112,1260,688
1344,-1176,-236
1308,-1004,148
756,-1316,1112
220,-968,1500
708,-700,716
252,1572,1384
-436,2284,1128
-1032,3276,1372
-788,4320,2592
-40,3768,1964
664,2044,316
652,1856,796
1168,-796,-64
832,-636,148
420,-728,1036
196,-932,1240
-176,-1032,1272
672,-1136,512
276,1072,1076
-56,2252,1160
-728,3040,964
-720,4312,2652
308,4156,2296
268,2036,40
156,1368,232
652,-1700,-1068
692,-1744,-700
796,-728,872
1012,-300,1348
1224,-488,1044
1012,1156,1748
140,1800,1504
