# run=20260923_223144,timestamp=1790195504,balls=5,catches=94,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=93
x,y,z
80,60,-980
84,52,-996
72,56,-988
76,60,-980
68,64,-980
84,56,-976
68,56,-972
72,56,-980
80,48,-980
84,64,-980
100,64,-984
96,72,-980
120,112,-1004
488,708,-620
48,4,-996
48,-60,-980
72,-72,-964
52,-12,-952
-4,-68,-948
-44,-180,-972
136,204,-988
-80,180,-1188
68,144,-1016
64,96,-992
92,100,-980
8,56,-960
84,28,-952
80,-44,-944
144,-144,-896
156,-276,-828
136,-180,-772
204,188,-660
196,696,-440
180,1180,-100
92,1588,124
60,1624,236
44,1536,396
-32,1432,564
-68,1252,572
-80,1016,488
-84,796,336
-36,448,140
-16,-12,76
-24,-204,300
148,320,488
236,684,540
220,1560,672
-180,3036,824
-204,3488,988
248,3044,1444
468,1908,976
724,620,508
800,-1108,916
1036,-2896,1000
1032,-2036,944
784,-92,1072
428,1948,772
-212,3768,772
-656,4480,1080
-376,4256,1248
236,3108,1360
684,1612,696
788,-1468,760
1392,-2572,516
1320,-1708,864
888,-448,692
612,932,872
-320,2808,1712
-1500,3892,1852
-988,4080,2236
-240,3296,1892
528,1536,308
708,1388,1136
1000,-1064,-356
504,-720,-148
360,-616,296
376,-700,1104
208,-828,1676
656,-136,1256
328,424,1320
212,1976,1020
-800,3332,1304
-1260,3848,1772
-688,3976,2856
52,2628,1656
1012,1616,32
1548,76,380
1236,-956,-212
512,-1624,396
24,-1248,960
416,-860,532
-24,544,1072
-320,1384,1204
-748,2172,1204
-892,3576,2164
-408,3976,2968
92,2580,912
572,1668,132
1044,364,16
724,-916,-308
520,-1256,-100
580,-940,724
324,-460,1332
112,-124,1632
316,472,1384
648,1296,1584
-420,2488,2012
-996,3404,1076
-748,4480,2144
48,3548,1360
400,2052,-152
576,496,68
552,-1436,-1256
488,-1148,-484
804,-1152,804
1060,-396,1688
1176,228,2140
1288,88,1444
796,1440,1600
-444,1884,1296
-1588,3428,532
-1380,4640,1880
-216,3848,932
952,1852,-416
1468,356,588
1436,-1696,-588
640,-1692,468
-256,-1452,1992
324,-400,1204
124,1300,1412
-460,2108,1196
-844,3244,1252
-460,4272,2116
200,3732,1772
416,1900,148
-60,1016,240
52,-1172,-1136
132,-1088,-652
512,-508,396
1236,-176,952
1608,164,2588
1432,-268,928
720,492,1356
80,944,684
-560,2284,504
-1144,3460,1080
-1568,3732,1880
-956,4044,2344
524,2552,412
992,2236,180
1264,-332,260
832,-860,-556
368,-1320,576
552,-716,1456
256,-720,2188
1036,-332,1104
344,992,2016
152,1720,1364
-656,2904,248
-1416,3876,1260
-268,4524,2012
232,3020,820
544,2252,472
1280,-260,188
1060,-568,-348
704,-1336,480
644,-1504,888
228,-952,1808
616,-436,912
-192,1280,1588
-572,2312,1136
-796,3192,1352
-352,3980,2792
284,3776,1880
460,1804,144
192,1136,280
236,-1228,-444
212,-1184,-528
460,-1184,372
924,-324,952
956,412,1824
1380,56,792
420,1404,1484
-1080,2300,592
-1984,3876,1156
-1292,4476,2324
-184,2976,888
504,2584,1160
1700,-64,648
1084,-72,516
428,-1068,1104
56,-1356,1672
-128,-1344,2452
408,108,884
44,660,1684
716,2388,468
-620,3424,824
-868,4808,2648
-276,4188,1128
344,2412,-884
664,-136,-432
796,-1952,-1884
644,-1288,584
1392,-440,2364
1632,128,2492
960,636,2136
16,928,1368
-996,2300,784
-1180,2712,440
-988,4036,1900
-312,4016,1776
496,2300,248
608,2184,788
788,-876,336
352,-548,-104
280,-1256,400
380,-688,800
440,-572,1296
844,-864,1312
984,976,1300
352,1616,1792
-668,2692,536
-1776,3864,1124
-1124,4632,3004
-312,3548,1512
628,2124,216
1496,724,808
1552,-728,-184
776,-1464,700
248,-1696,1144
-168,-1060,1856
672,-504,880
180,1760,1488
-580,2596,1484
-948,3836,1772
-800,4224,2632
124,2880,600
808,1708,160
1188,-568,44
1048,-1336,-532
392,-1380,908
-180,-656,1532
340,-480,560
-588,656,1240
-252,1212,688
-464,2128,988
-744,3416,2416
24,4004,2680
304,3160,1116
608,1948,220
784,692,112
460,-808,-876
68,-1120,-200
372,-904,440
576,-472,928
836,-200,1380
988,224,1916
1368,96,936
512,1592,1828
-552,2044,792
-1600,3128,676
-1552,4212,2136
-620,4412,1888
356,2516,496
696,1316,132
692,-824,-400
488,-1716,-656
556,-1308,328
864,-308,1212
1108,256,2260
1292,280,1328
204,1684,1464
-1432,1968,464
-1836,3488,732
-1276,4484,2880
-192,3336,1072
460,2600,208
1560,-72,-96
1312,-868,-732
1152,-1712,704
892,-972,2676
352,-136,2516
532,104,1184
-416,1308,1116
-772,2712,464
-976,4044,2016
-292,4740,2504
-16,3252,324
280,2012,72
688,-1000,-776
840,-948,-944
1228,-1264,760
1080,-464,1932
