# run=20260924_171031,timestamp=1790262631,balls=6,catches=44,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=40
x,y,z
28,-212,-912
52,-264,-920
32,-316,-944
40,-272,-892
12,-264,-916
-12,-264,-904
-36,-272,-872
28,-356,-948
-72,-188,-936
-96,-216,-960
-132,-224,-1008
-156,-224,-980
-168,-248,-968
-168,-248,-972
-172,-192,-964
-168,-128,-960
-152,-156,-972
-108,-160,-960
-100,-208,-920
-104,-208,-928
-88,-192,-932
-96,-204,-936
40,-92,-1000
-20,-120,-928
128,-200,-964
20,-352,-916
-68,-340,-940
-112,-280,-924
-228,-320,-952
-244,-208,-944
888,-532,-912
264,-224,-800
208,-260,-788
240,-288,-764
232,-112,-860
264,416,-864
160,912,-824
-4,1288,-716
-184,1440,-452
-292,1316,-192
-268,1124,-88
-204,896,92
-120,612,80
-28,148,140
112,-308,276
344,-160,672
612,204,1056
356,1660,1180
-588,2860,1360
-1072,3608,1684
-624,3128,1824
148,2144,1720
512,1420,1404
1116,-216,444
1588,-2016,328
1752,-2884,424
1436,-1560,636
820,532,1100
-560,2444,2092
-1756,3580,2184
-1792,3984,2668
-1100,3656,2876
-192,2340,1436
848,316,976
2084,-2156,76
2080,-2536,-64
1648,-1588,360
1304,-132,1156
780,1516,2372
-1536,3200,2528
-3284,4348,3384
-2056,4352,3284
-760,2864,2452
1384,700,964
2872,-2236,552
2868,-2364,536
1768,-1560,540
1096,-168,752
936,996,1656
-560,2544,2556
-2428,3720,2528
-2588,4404,3688
-1116,3424,3688
820,1864,1900
2152,1636,1892
2368,-636,1532
1080,-1548,1344
560,-1276,1564
648,-84,1488
172,60,1480
572,228,1132
996,1312,540
576,3368,1224
-1236,3888,2516
-1256,4844,4172
-448,3916,3828
1248,2476,1212
1884,1912,1016
2080,-1256,-204
1576,-1720,-160
1828,-256,1916
964,340,4096
868,96,1684
808,176,1228
664,1704,932
-1052,4336,1024
-2016,5180,3660
-1564,5144,4332
324,2212,2808
2052,1456,2092
3056,152,1968
2388,-1076,888
812,-1840,1624
-524,-1056,1472
-8,-1716,1220
660,-764,1048
1388,780,924
1040,3476,324
-816,3308,3264
-548,4100,4776
-256,3988,4256
1256,2104,2148
1852,1620,1140
2180,-396,1388
1432,-1756,396
636,-1908,172
740,-408,776
512,400,1084
932,-528,1172
348,-200,1832
740,1252,1348
-1476,3680,1252
-1904,3880,4664
-1156,4572,5484
24,2736,3008
1620,1412,1128
2248,-256,1612
2404,-508,-44
1744,-1272,144
1548,-528,732
1040,-4,264
744,-64,180
-788,748,928
-1604,2088,1212
-1492,3392,3504
-780,4204,4636
-144,3624,3992
1348,2748,1432
1788,1996,700
1664,1548,1020
1020,-1628,892
540,-880,168
660,-472,416
844,8,1720
792,280,2812
