# run=20260924_172451,timestamp=1790263491,balls=5,catches=77,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=71
x,y,z
-104,-120,-972
-116,-132,-968
-4,-128,-984
192,116,-1128
-364,-456,-944
-320,-408,-840
-480,-456,-864
0,-60,-956
-244,200,-996
-36,-28,-1012
-112,-72,-960
-136,-80,-948
-96,-88,-964
-48,-128,-988
408,156,-1036
-400,-252,-1236
-500,-200,-704
-696,-464,-840
236,-288,-948
176,244,-1040
-12,-36,-1004
-32,-16,-996
28,32,-980
40,32,-972
76,28,-976
128,20,-984
168,16,-972
224,40,-992
268,56,-1040
292,20,-1016
304,24,-996
292,-68,-1020
340,-400,-1084
320,-372,-1000
304,-112,-924
244,-232,-912
244,-452,-756
228,-272,-620
228,-256,-452
140,224,-256
60,520,-32
32,992,172
116,1076,452
184,1264,856
160,1044,1020
140,820,952
176,604,912
232,656,836
248,972,948
136,1536,1268
-76,2368,1352
76,2660,1520
392,2452,1476
572,1888,1528
720,1116,1004
924,68,640
840,-1764,1092
924,-2468,1192
892,-1456,788
708,8,1108
288,1932,1020
-532,3360,1240
-628,4076,1304
-560,4216,1816
32,3268,1384
404,1904,992
956,-1372,656
1332,-2572,548
1316,-1772,884
988,-644,808
772,520,1204
-160,2060,1940
-1680,3416,2004
-1632,3948,2380
-836,3612,2840
104,2108,1212
596,1744,1364
1192,-52,784
664,-392,1060
360,-776,868
296,-740,912
68,-672,1212
356,-612,1440
664,308,984
952,1204,840
96,3372,432
-1352,3480,1652
-1668,4468,3556
-684,3540,2616
216,2188,1088
872,1468,848
1176,-260,-176
908,-468,360
900,-1044,944
820,-1032,1340
536,-752,1844
1000,-120,1192
216,1276,1496
-528,3280,664
-1640,3820,2116
-960,4792,3700
-172,3552,2016
76,2304,992
872,488,36
612,-1096,-768
696,-1656,-304
1352,-1140,616
1576,-320,2320
1492,-124,1948
764,256,1356
336,1172,1276
-664,2540,400
-1440,4048,1256
-1408,4828,2504
-584,4428,2268
208,2744,888
376,1724,616
436,-980,-320
280,-1324,-332
472,-972,192
1060,-804,752
1960,-480,2388
1676,-68,1632
1144,-4,1384
124,988,1436
-356,1916,876
-920,3104,996
-1208,3888,1584
-1012,4476,2172
-40,4036,2188
708,2420,364
504,1488,104
820,-2088,-900
1292,-1792,-896
1720,-1020,1196
1680,-284,2736
1272,-56,1192
440,476,1488
-60,1316,1268
-840,2324,828
-1320,3344,1576
-1236,4292,2440
-380,3760,2160
424,2196,360
872,1108,1160
1232,-828,-268
716,-772,-4
540,-912,556
524,-460,868
216,-440,1500
624,-960,656
512,796,1000
-200,1656,1708
-708,2656,1020
-1656,3608,2588
-1180,4028,2648
-244,3276,1488
140,2180,864
700,756,500
624,208,148
552,-1228,16
720,-764,320
852,-564,500
612,-644,1332
916,-628,1316
444,712,1604
172,1480,1388
-632,2548,1068
-1460,3676,2064
-1152,4448,2972
-232,3704,2320
460,2064,476
408,1740,692
628,-1624,-264
408,-1112,-332
760,-1096,316
1356,-196,1248
1184,-168,2044
1220,-424,1232
696,616,1336
-100,1872,1312
-1344,3108,904
-1988,3992,2364
-1204,4496,3396
-128,3328,1596
456,2184,-168
552,-120,-256
512,-1180,-772
560,-1152,-76
928,-488,852
1280,-156,1968
1428,-188,2108
996,308,1676
676,412,1124
136,1052,1184
-864,2420,532
-1468,3528,1216
-1580,4248,2424
-664,4000,2720
360,2480,1416
728,1604,568
876,-4,260
700,-192,304
812,-1080,456
872,-812,864
552,-748,1280
792,-608,668
212,476,1344
-344,1496,1520
-1016,2896,676
-2012,3960,1908
-1256,4744,2936
-140,3136,1300
516,2264,900
1260,284,824
940,-724,832
588,-1124,1332
496,-916,1172
80,-352,1512
736,456,116
16,152,900
556,1948,788
-212,3272,276
-1348,3388,1412
-1384,4412,2824
-704,3568,2360
416,2176,756
784,1356,944
1140,152,-96
760,-464,-88
524,-776,-8
480,-680,504
448,-488,1284
328,-460,1764
1136,-280,1152
324,1072,2020
-280,2236,1824
-1392,3616,2052
-1156,4428,3996
-404,4164,2148
200,2584,628
740,544,-80
612,-1580,-992
640,-1584,-472
1052,-1096,492
1472,-264,1728
1532,364,2484
1480,284,1612
696,1284,1808
-276,1872,924
-1428,3104,1040
-1728,3980,2424
-1000,4500,2640
56,2996,1128
736,2148,-68
1060,692,580
1012,-2196,-448
1024,-1372,160
1136,-728,1288
808,-864,2136
824,628,1564
228,792,1608
72,1600,980
-868,2552,1056
-1760,3144,2252
-1572,3612,2652
-452,3388,2304
476,2136,576
960,1508,636
1404,-20,292
908,-2060,484
740,-1016,652
548,-400,1168
236,-712,1256
36,716,1076
256,1004,552
-60,2084,788
-1012,2776,1832
-1448,3852,2336
-880,4148,2848
216,2816,1392
928,2248,868
1540,-232,24
1020,-488,-532
636,-1156,248
644,-736,960
432,-324,1596
164,108,2440
984,-180,1116
348,840,1968
388,1580,1416
-404,2688,988
-1424,3892,1648
-872,4656,2648
16,3764,1676
712,2028,392
812,828,668
624,-1808,-476
668,-1444,-108
996,-1028,504
832,-404,1584
1108,-160,1368
800,856,1836
72,1696,1736
-1128,2668,1008
-2008,3756,2240
-1044,4576,2568
180,3176,668
632,2836,428
1300,-132,-36
620,-944,-332
432,-1004,356
504,-320,1152
296,-124,2108
352,-396,1736
624,64,1100
364,856,1528
248,1620,1276
-440,2412,1112
-1092,3312,1436
-1200,4196,2228
-512,4184,1936
428,2608,464
732,2764,408
1248,-340,688
952,-960,424
1104,-816,608
852,-548,1820
616,-384,2124
196,176,1280
188,288,1248
488,1164,1080
20,1856,1304
-748,3864,2060
-804,4108,2484
-552,4064,2904
372,3072,2100
988,2140,572
1284,476,512
1024,-1212,-520
832,-1928,-276
1120,-1152,696
804,-136,2060
1084,0,1984
748,580,1776
216,1072,1716
-788,1720,1208
-1832,3248,980
-1812,4448,2684
-728,3960,1920
212,2720,700
1416,1336,1000
1400,-28,504
820,-160,1188
576,-172,1684
88,-480,2460
68,-1148,1840
80,360,1116
640,108,780
440,1884,760
-308,3420,2172
-620,3852,2200
-848,4652,3264
120,3188,1344
452,2608,788
1272,556,772
780,-324,104
304,-596,484
424,-776,892
756,-572,1376
496,-108,2284
976,8,740
484,576,880
404,1708,1180
-124,3060,936
-1396,4056,2216
-1064,4852,3240
-572,3584,1788
516,2132,568
1044,920,528
1148,-672,480
876,-1180,856
824,-964,1120
176,-800,1712
392,-892,464
468,356,608
-224,1832,1300
-264,2556,832
-1032,3100,1700
-1052,4132,2984
-348,3836,2456
504,2124,728
988,1712,1016
1292,-608,136
768,-676,-4
388,-988,312
388,-744,580
164,-700,1332
600,-748,1308
1072,596,816
132,1692,1724
-264,2548,1264
-912,3584,1912
-1072,4320,3220
-272,3360,2040
