# run=20260609_114430,timestamp=1780998270,balls=5,catches=21,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=11
x,y,z
48,508,-968
28,552,-980
8,488,-960
8,476,-916
20,436,-916
48,320,-920
56,304,-888
48,316,-944
48,240,-924
112,240,-736
68,252,-884
60,108,-916
248,232,-852
172,292,-972
-24,68,-924
56,488,-932
176,316,-972
116,332,-948
204,316,-932
168,420,-932
196,356,-892
196,424,-896
92,516,-896
140,428,-916
72,532,-828
-48,560,-816
20,508,-940
24,564,-976
-52,680,-924
44,100,-716
884,596,-1012
108,-52,-688
404,-100,-604
296,-112,-384
340,172,-112
304,524,316
280,1380,1000
404,2416,996
24,2148,1568
392,2628,1404
488,1756,1804
428,1292,1760
368,888,1160
416,540,680
492,-760,716
616,-2784,436
648,-2296,284
676,-1312,760
824,268,1936
544,3000,2108
-604,3344,2888
-548,3880,3084
232,3036,2784
660,2212,1860
916,464,2088
1736,-3092,-184
1304,-2772,44
1104,-1656,392
892,-396,1156
680,668,2440
-404,2272,3420
-1604,2372,3484
-1084,2332,4064
-344,1688,3688
736,1496,1424
932,1460,1636
1496,132,212
572,228,-224
248,-868,-528
840,-516,572
852,-1296,2624
1404,-1112,2112
1116,-156,2164
1476,536,2276
724,2504,3048
-1752,3364,3128
-1408,3076,4072
-888,2860,4540
8,2068,2100
356,2176,1628
1184,356,884
964,-448,-416
1112,-1352,-360
1620,-1408,1572
676,-1152,2372
904,-268,604
416,-140,1980
968,472,1684
304,2172,2436
-1832,3412,3000
-1060,2904,4228
-504,2712,4336
364,2032,1752
700,1852,1448
988,-428,132
624,-820,-1104
548,-1088,-756
1012,-960,-168
1700,-1268,1348
1800,-1312,2020
1264,-104,2248
436,636,2544
-2112,2484,2944
-1580,3228,3696
-1088,2880,4972
-216,2536,2396
520,2436,1324
1480,-604,-392
1548,-740,-1528
1492,-2080,-512
1624,-1816,1604
1508,-1500,3184
740,-612,2436
12,504,2260
-236,1136,2580
-1720,2540,3160
-1188,2004,3764
-372,2164,3792
436,1708,2568
1048,1704,1440
1136,488,1304
1116,-740,-224
516,-800,-276
800,-1040,288
712,-1500,1156
908,-1132,2232
868,300,1772
1388,1508,2652
-196,2420,3076
-1304,1868,4528
-1224,2348,5352
-232,2036,4024
712,1704,1556
796,1284,1692
1392,-1156,-652
632,-508,-720
764,-920,-376
904,-984,204
940,-992,1120
1016,-916,1372
976,72,1688
536,1008,2580
-996,2384,2500
-1768,2472,2972
-1728,2396,4736
-616,1836,4036
312,1396,1580
764,1228,1352
1760,-412,-456
1080,-980,-440
1236,-1248,-464
1240,-1356,500
668,-1348,1864
948,-664,1552
588,908,2148
-812,1760,3260
-1540,2056,3500
-1264,2456,5148
-332,2052,3272
416,1840,1252
724,1640,1420
1328,-564,-44
532,-552,-492
988,-1240,-108
940,-1016,1168
468,-1216,2000
824,-312,1180
220,-240,1644
532,1100,2176
-852,2880,2448
-1696,2832,3424
-936,2740,4752
-272,2276,2932
696,1776,1268
1072,628,884
1544,-500,-132
1284,-1176,-536
1140,-1460,128
800,-1720,1360
704,-592,1744
708,660,1860
56,1768,1964
-712,1960,2380
-1440,1628,3476
-756,2204,4672
-232,1812,3512
436,1748,1248
600,1360,1328
908,-596,620
496,-1044,-608
920,-748,-276
804,-888,648
768,-896,964
516,-656,1196
1100,-272,1168
1028,772,2708
48,2044,3340
-1764,1948,4004
-1668,2252,5732
-388,2712,3148
704,3452,1848
1932,1072,1240
1848,-968,-24
448,-1504,644
1316,-1564,2108
244,-1252,2972
1052,-492,1264
384,-328,2088
1116,884,2008
260,2140,2588
-2792,3976,3440
-1092,3424,4096
-848,2932,3160
476,2052,2188
2064,-576,1352
1980,-1144,424
720,-2012,1692
152,-1056,856
-296,-868,808
224,-300,820
1308,2516,524
-212,3220,2384
-1080,3004,3332
-564,2340,4800
56,2020,2844
752,1596,1392
980,772,1620
1212,-1092,-92
172,-660,-16
588,-1028,272
804,-1056,1316
412,-1192,2268
1136,-560,632
784,596,1784
976,2452,2768
-1876,3744,2624
-1192,2532,4808
-552,2484,4488
196,2244,1916
804,1960,884
904,472,672
1104,-1908,-1200
612,-1068,-576
1116,-1136,992
1108,-1320,2320
1328,-612,2232
1100,-88,1744
456,1208,2664
-1560,2564,2352
-1360,2852,3184
-1252,2936,4480
-432,2452,2604
528,2084,1740
1600,284,1488
1564,-752,20
700,-1264,320
292,-1332,1076
-28,-916,1704
316,-376,1460
880,280,1108
848,1960,1808
168,4432,2424
-1664,3300,2932
-948,2584,5532
-160,2288,2232
552,2288,1888
1464,68,840
1024,-200,-448
232,-604,120
472,-956,860
744,-740,1812
368,-820,1980
712,-316,1112
480,-232,1400
560,248,2904
132,2524,3108
-1860,3124,3864
-916,2324,5492
-216,2484,3596
468,2044,1444
1096,996,1728
2112,-1412,-920
1208,-1392,-784
1060,-1444,460
448,-1092,1116
620,-884,860
636,500,1960
-80,952,2772
-1608,2552,3108
-1160,2572,4384
-440,2560,3408
