# run=20260924_170844,timestamp=1790262524,balls=6,catches=15,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=15
x,y,z
-16,-28,-976
-20,-20,-964
-28,-8,-976
-28,0,-992
-12,-32,-988
-20,-20,-988
-16,-32,-976
-16,-20,-980
-16,-32,-980
-28,-12,-964
-16,-28,-980
-20,-24,-984
-28,-24,-968
-28,-36,-992
-16,-36,-976
-20,-36,-984
-8,-20,-972
-12,-20,-960
-16,-8,-916
-344,880,-1412
80,-144,-928
-80,-104,-1000
-80,48,-1016
-24,16,-1052
-168,-204,-1352
-4,108,-976
-40,-84,-1008
28,-140,-1012
40,-252,-1004
48,-476,-984
128,-632,-1000
108,104,-1072
-100,1028,-952
-356,1176,-856
-488,1216,-520
-380,1104,4
-288,780,60
-180,236,52
8,-340,188
232,-312,132
536,-508,184
752,-204,488
932,440,1144
644,1892,1616
-160,2780,2440
-512,3488,2424
-552,3548,2972
-44,3032,2268
272,1920,1280
1200,-1356,-48
2204,-2240,-372
2312,-1832,88
1576,-1004,220
1120,-240,836
624,768,1696
-720,2224,2292
-1992,3684,3016
-1936,4544,3980
-956,3904,3228
544,2156,1512
2964,-1604,-160
3536,-3212,-40
2368,-1944,220
1412,-508,816
560,908,1560
-1508,2592,2304
-2828,3600,3132
-1744,3876,4820
-420,2880,3252
1108,1616,432
2280,-1244,4
2204,-724,52
972,-252,492
-640,-108,412
-408,8,1160
140,-372,1876
628,-1128,952
-860,-1892,-904
-2040,2560,-2028
-200,3908,4496
648,4108,6284
628,2000,424
92,-952,-2004
396,-4188,-2048
2228,-1476,1648
3908,592,4468
1532,772,2152
292,228,328
-60,256,-196
-28,656,360
-212,1664,960
-408,2428,1704
-444,3216,1924
-584,3604,2364
-56,3748,3116
1500,2952,2732
1624,1820,632
1024,312,312
372,-2096,-1432
300,-1580,-424
1132,-608,644
2764,-404,2400
1788,-148,1328
1296,-796,-140
1980,-680,1152
1176,1680,2212
-2440,4236,3632
-2884,4816,3588
-1976,4792,3264
2688,2244,-164
5280,-2436,-1744
2048,-3316,-1080
-100,-2296,1864
16,100,4156
96,-232,3580
260,1884,2260
-696,3336,2448
-280,2976,2492
112,3220,2816
804,2780,2580
1388,1976,2008
928,1004,964
612,-1196,-844
460,-2176,-784
880,-1148,-392
1504,-1092,-64
1908,-960,552
1652,-496,2092
1256,-1580,784
2640,276,1668
2068,2360,1604
296,4212,1392
-1392,5508,2500
-1980,4720,3048
-796,3948,1896
716,4204,1600
2952,-512,12
1996,-1868,-1036
1548,-1980,296
2148,-1356,2916
2076,-756,1760
1400,1108,2272
764,512,2128
172,1364,1136
-1316,3808,348
-1776,5144,2672
-628,4980,4068
108,3748,2324
1280,1868,-100
1984,-1456,-1584
2048,-2956,-1676
2532,-1888,1208
1884,-148,3708
308,284,2252
-424,-172,956
192,448,1196
524,1008,1340
556,2124,1760
-36,3776,2124
-324,3724,2680
408,4264,3212
1320,3156,2260
1484,1732,80
1664,-992,-144
2152,-1728,-896
2088,-1580,-148
1512,-376,628
936,-68,1564
964,-316,840
208,452,1464
-860,1484,1624
-1296,2704,2160
-1224,3320,3836
-784,3632,4528
-64,3236,3380
1128,2172,1508
1540,1784,1160
2416,-1944,732
2224,-1552,960
1920,-1136,1220
1348,-1080,728
956,-500,1204
428,648,1592
272,1068,1636
-872,2268,2340
-1640,3140,2428
-1472,3208,3632
-1396,3908,4536
-236,3032,3220
1188,2004,1456
1992,228,1504
2244,-1344,352
1696,-1536,780
1664,-1324,428
1192,-596,-52
1408,-812,208
600,784,1436
-140,768,1312
-436,2568,1400
-1304,3672,3676
-1136,3824,4956
-720,3936,4496
508,2656,2280
1488,1500,444
1648,-100,636
1552,-1812,60
1692,-1352,468
1496,-1016,1240
1260,-1140,1920
452,252,1656
516,392,1356
340,1144,1112
-852,1772,1864
-1224,3444,2396
-812,3460,2888
-312,4364,4288
348,3596,3288
1096,1848,744
1128,388,320
1536,-2960,-716
1908,-2400,220
2392,-720,1120
2212,-656,1820
1636,436,1088
900,636,1712
124,1188,1660
-1072,2728,1844
-1812,3640,2880
-1900,4380,3884
-984,4228,4056
596,2780,2660
1744,1732,1196
2120,780,1160
2232,-1880,184
1568,-1488,512
1232,-816,872
1000,-680,1728
1180,-880,1584
836,944,1504
488,1136,2104
-748,1676,1096
-484,4172,2056
-196,4332,1892
-872,3600,720
-704,2652,492
-276,1636,180
-208,932,260
-108,528,260
68,352,160
188,720,464
276,1128,976
88,332,452
-772,-788,664
-832,-1512,896
-844,-1644,2032
940,-2004,2056
1024,1020,1628
2368,2532,128
1488,2632,1404
204,3456,1632
-356,1940,1136
-288,3280,2264
-4,3768,2468
-56,384,4196
540,2632,1696
824,-136,200
448,204,20
660,-520,280
460,-1516,372
116,-872,260
52,-344,-52
-16,256,-40
8,456,120
168,792,-112
304,1264,-332
292,1568,-484
304,1624,-588
392,1740,-596
432,1648,-700
308,1444,-632
216,1352,-556
192,1324,-540
116,1128,-528
108,1124,-504
140,1180,-516
140,1080,-508
176,1028,-552
208,1116,-520
240,1024,-568
256,912,-624
240,920,-604
232,748,-676
168,600,-712
96,628,-692
92,448,-784
36,284,-816
-8,312,-828
-40,152,-888
-48,92,-920
-56,140,-928
-28,108,-1000
-48,64,-1000
-28,116,-1024
-32,52,-1016
20,76,-1024
68,48,-960
28,32,-876
-4,96,-948
44,92,-1016
28,64,-1052
-20,16,-932
0,52,-976
-32,-72,-960
-28,-40,-980
-28,-20,-980
-24,-60,-972
0,-132,-984
-40,-80,-968
-28,-88,-940
-20,-104,-932
-44,-108,-932
-48,-152,-976
-92,-136,-1036
-108,-104,-1012
-220,-68,-1016
