# run=20260603_223012,timestamp=1780518612,balls=3,catches=25,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=44
x,y,z
276,1244,2140
696,1320,2456
736,904,1092
200,760,412
100,-32,428
156,-116,-84
-72,-32,-28
-268,296,420
-480,380,952
-680,-892,336
-612,624,592
-728,652,420
-816,480,224
-852,504,376
-764,692,364
-740,648,344
-740,640,360
-744,692,452
-696,704,428
-640,724,404
-600,660,440
-544,636,288
-460,612,176
-384,672,240
-276,952,312
-192,1168,456
-28,1164,272
104,1468,-248
112,1304,-532
156,1164,-756
168,652,-984
192,376,-936
276,324,-972
308,204,-960
280,108,-936
236,64,-900
212,36,-872
200,44,-888
180,36,-832
200,48,-896
216,40,-976
204,8,-956
200,36,-968
212,12,-964
204,-28,-960
208,-16,-944
200,-24,-940
204,-12,-936
212,4,-936
216,28,-968
232,24,-964
236,12,-980
228,-12,-964
216,-20,-952
220,-4,-964
200,-44,-952
188,-8,-968
188,-12,-968
176,-32,-964
228,-8,-956
168,-16,-968
188,-4,-960
184,8,-968
160,-8,-940
164,-16,-944
204,8,-968
172,16,-960
160,4,-980
168,-4,-984
184,-12,-976
188,0,-980
148,12,-972
108,-28,-964
96,-20,-952
108,-20,-968
124,-12,-976
96,-16,-956
120,-24,-972
80,-24,-968
96,-28,-968
116,-12,-980
92,-24,-980
104,-12,-980
104,-20,-968
112,-24,-988
112,-28,-976
104,-28,-984
116,-20,-976
124,-16,-964
112,-20,-992
108,-12,-980
116,-16,-988
108,-24,-980
128,-8,-980
124,-24,-972
112,-20,-976
108,-32,-972
112,-24,-976
112,-24,-976
108,-32,-980
104,-28,-964
112,-24,-972
116,-24,-980
108,-36,-968
104,-28,-976
116,-28,-972
124,-28,-968
112,-40,-968
120,-40,-976
112,-28,-972
116,-32,-976
116,-40,-976
120,-24,-976
124,-36,-976
104,-56,-972
92,-48,-964
96,-44,-964
108,-44,-960
100,-52,-972
112,-44,-968
112,-36,-972
104,-28,-968
116,-44,-984
96,-40,-972
112,-36,-968
116,-36,-980
100,-40,-968
108,-44,-968
