# run=20260924_170352,timestamp=1790262232,balls=5,catches=88,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=87
x,y,z
284,168,-868
248,156,-880
240,156,-892
212,140,-892
164,192,-912
144,196,-964
112,196,-964
80,208,-992
100,220,-1024
100,216,-996
112,216,-1000
96,204,-980
60,164,-956
84,180,-984
100,168,-988
128,140,-1004
116,160,-992
152,104,-904
76,140,-900
68,160,-1056
72,96,-1016
140,220,-968
32,144,-992
236,-56,-1188
-48,44,-892
68,-200,-1004
-148,-192,-1044
-308,-68,-968
-404,20,-1016
460,-216,-708
316,424,-1020
76,36,-956
56,-8,-916
120,-44,-928
176,-28,-932
224,-48,-960
296,-116,-992
328,-284,-956
384,-440,-876
304,-28,-968
232,36,-1096
176,-12,-1032
108,-8,-956
124,-188,-924
92,-132,-836
16,-32,-812
4,-84,-736
-56,252,-744
4,584,-872
40,592,-884
4,460,-888
-72,524,-816
-56,356,-860
-16,264,-832
-32,96,-568
64,12,-328
308,160,104
536,784,480
620,1160,880
248,2400,1516
-268,2748,1628
-192,2560,1312
116,2532,1180
436,1904,1072
688,1300,924
1144,80,320
672,-1784,1060
692,-2484,1516
800,-1148,972
616,484,1196
-60,2736,884
-532,3532,1408
-696,4072,1768
-492,3776,2076
360,2656,1304
660,1292,1004
1156,-2072,112
1456,-2152,372
1140,-1308,744
776,-248,808
548,660,1272
-372,2128,1816
-1680,3036,2080
-1628,3504,2448
-884,3360,3008
256,1996,908
688,2016,1100
1392,-824,140
764,-304,244
480,-896,512
288,-1096,1188
228,-1280,1364
860,-468,1376
532,864,1408
316,2032,1348
-780,2832,1252
-1556,3616,2308
-1044,4156,3216
-184,2968,1868
416,1932,72
764,660,428
1312,-1184,-428
1036,-1428,264
856,-1280,792
692,-1316,1160
500,532,1608
68,1056,1600
28,1696,868
-516,2148,1060
-1200,2772,1472
-1372,3252,2468
-388,3460,2768
380,2176,824
412,1616,628
856,-852,-328
504,-1120,-332
596,-1360,-20
908,-988,648
828,-444,1520
1280,-132,624
580,872,1648
-560,2032,1464
-1384,2852,1444
-1612,3792,2492
-944,3608,3232
-36,2504,1772
440,2048,632
780,16,152
792,-464,-688
568,-420,276
844,-1004,464
888,-440,1448
484,-244,2228
920,-244,876
124,492,1344
-212,1736,752
-1104,2792,888
-2020,3876,2084
-1308,4160,3560
-296,2992,1872
172,2056,752
824,192,504
804,-592,-228
480,-900,140
648,-940,688
720,-872,1276
948,-896,584
812,196,476
288,956,1188
-960,2756,952
-1996,4384,2552
-1320,4548,3872
-16,3124,1380
532,2332,592
1112,-388,24
632,-688,-480
524,-936,232
580,-512,932
644,-588,1660
1084,-196,1720
1204,640,1620
444,976,2620
-576,2064,1104
-1896,3280,864
-2000,4700,2600
-588,4296,2336
408,3156,476
1552,1580,928
1864,440,576
1492,-1348,772
628,-1800,2432
444,-1588,2680
-144,-60,1624
368,452,1404
644,1844,244
-240,2684,844
-1100,3928,2676
-336,4748,3240
348,3024,1252
464,2224,216
848,248,356
656,-1296,-628
668,-1348,-8
808,-632,960
556,-356,2024
704,-1028,1636
688,712,1224
68,1060,1864
-144,2344,448
-1580,3412,1040
-1656,4304,2340
-596,3984,2644
348,2488,932
784,1524,1012
976,-56,404
540,-604,380
356,-736,344
320,-676,720
212,-796,976
64,-908,1152
828,-716,344
356,1068,760
-932,2196,1248
-1620,3256,1464
-1324,4612,3704
-252,3920,2192
300,2512,-108
580,176,-220
432,-896,-1088
616,-1620,-460
1328,-812,1204
1788,-244,2904
1480,236,1696
736,220,1220
296,820,1216
-892,2280,876
-1852,3436,1276
-1592,4276,2896
-484,3992,2196
364,2532,216
880,1932,556
1052,-1564,-572
1068,-1248,-24
1064,-1128,1472
548,-1004,2812
976,-924,1544
664,992,1372
-24,1484,1388
-740,2980,440
-1720,3968,2176
-684,4660,3368
16,3516,1628
248,1976,24
104,-492,-892
-128,-1020,-616
412,-1452,88
1064,-504,488
1540,-192,1280
1816,-384,1956
1388,188,1312
1152,300,1220
-284,1736,1032
-1672,2880,400
-2004,4508,2212
-656,4556,2680
96,2888,200
372,1548,336
1060,-1788,-1424
1060,-1180,-960
1088,-780,768
884,-420,1816
768,412,1860
208,180,1416
-44,532,1104
-332,1104,404
-888,2172,656
-1448,3360,1280
-868,4224,2588
12,3664,1936
368,2308,164
552,1216,588
612,-536,-276
192,-1004,-288
192,-868,-112
440,-592,636
876,-448,1316
1104,-1112,1760
668,740,1800
656,1016,1304
364,1144,1312
-576,2136,988
-1344,3560,1120
-1692,4492,2092
-804,4196,2236
164,2652,684
624,1680,936
1124,-280,-380
636,-468,-256
596,-972,380
904,-672,936
720,-632,1520
996,-372,916
764,768,1496
-452,1992,1416
-2208,2948,856
-2156,4504,3280
-940,3908,2484
252,3084,472
1728,0,56
1456,-1236,-612
1188,-1816,876
600,-1316,2332
668,-532,1896
168,416,1624
196,1308,1380
-336,1876,976
-1440,2952,1792
-1080,3892,2968
-228,3984,2464
752,2520,788
832,1784,764
