# run=20260923_224723,timestamp=1790196443,balls=4,catches=38,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=38
x,y,z
12,-72,-988
20,-60,-984
16,-52,-984
40,-56,-1004
36,-44,-984
36,-64,-968
44,-60,-976
44,-68,-980
44,-68,-980
32,-52,-980
36,-68,-980
36,-60,-976
36,-60,-976
32,-56,-976
52,-72,-980
188,-56,-968
-448,-128,-1344
-196,-264,-956
-80,-140,-952
-488,-196,-804
-400,-248,-840
-372,-204,-888
192,-48,-1064
492,124,-988
52,24,-984
32,16,-948
16,-20,-864
32,-148,-652
60,-320,-556
88,-72,-372
144,224,-244
376,564,188
276,1944,1028
-80,3052,1196
40,2320,992
16,2188,1288
152,1792,1084
268,960,736
296,504,380
324,-444,144
204,-940,456
356,-1488,820
464,-600,432
376,700,816
-64,1876,988
-400,2728,1080
-480,3208,1336
-544,3036,1436
-116,2468,1556
336,1260,492
120,512,720
596,-1448,304
764,-1304,128
516,-744,364
300,-164,544
304,576,936
208,1620,1476
-360,2248,1536
-956,2472,1548
-924,2948,1748
-352,2704,2032
436,1720,1356
608,972,220
400,752,796
780,-636,-380
284,-752,220
112,-680,256
-160,-456,788
-216,-400,1072
156,-428,700
-164,488,1304
-156,1688,908
-668,2388,1380
-832,3060,1944
-220,3284,2096
340,2512,1744
608,1216,196
192,896,132
216,-912,-500
476,-836,-752
624,-460,212
776,-216,1240
584,-72,1912
724,-256,1576
292,692,1464
-264,1428,1236
-632,2428,1108
-924,2864,1268
-944,3052,1796
-204,2768,1924
444,1708,1192
596,1164,556
860,-20,384
784,-220,-128
552,-780,176
372,-596,264
4,-276,752
-176,-192,708
-148,-172,568
-120,464,1104
-476,1740,1412
-620,2124,1504
-840,2608,2056
-628,2844,2180
212,2544,1828
532,1384,372
52,820,68
-40,-184,-288
164,-564,-752
324,-464,8
732,56,516
844,224,1200
1000,128,1144
452,-196,1428
376,260,1172
-264,1128,1148
-792,1328,1156
-792,2388,1396
-1112,2644,1896
-752,2648,1812
-88,2048,1716
584,1388,1256
616,616,228
408,292,716
736,-684,-488
440,-480,56
296,64,396
-36,-164,504
328,-348,200
-24,264,1104
-348,1148,1464
-736,1596,1408
-992,2264,1740
-832,2708,2128
-176,2552,2052
376,1680,1136
436,1132,-128
288,112,184
248,-1008,-684
492,-640,-176
720,-208,1184
436,-292,1580
356,-224,856
72,156,1256
-56,1104,1232
-304,1960,1344
-764,2712,1640
-868,2772,1704
-320,2688,1904
388,1940,1388
556,940,-76
220,768,380
224,-1124,-584
236,-608,-524
332,-640,412
492,-324,1264
596,-420,1688
332,316,1580
16,784,1560
-164,1460,1152
-436,2468,1140
-896,2888,1504
-608,3048,1636
-28,2460,1600
544,1352,696
728,1088,728
840,-252,312
560,-224,196
136,-608,300
-320,-576,8
-400,-864,192
-184,-360,272
316,-588,408
56,1432,1548
-484,1908,1572
-688,2160,1608
-752,2716,2112
-216,2556,2276
424,2036,1788
784,992,184
460,984,448
564,-1348,-712
300,-592,-912
92,-700,540
256,-320,904
324,-124,1456
512,4,1468
184,716,1768
-108,1172,1456
-340,1880,1096
-724,2456,1192
-768,2680,1616
-132,2496,1732
572,1832,1260
732,928,144
388,528,656
648,-816,-372
568,-580,-236
188,-180,660
68,-48,616
-76,-272,704
-80,-200,760
-464,820,1240
-788,1508,1504
-676,1932,1652
-724,2408,2216
-284,2464,2308
320,2060,1796
672,1100,504
484,824,188
536,-440,-64
496,-556,-376
208,-380,436
192,-512,604
32,-168,960
208,-224,592
-116,372,1392
-388,1260,1280
-516,1912,1396
-756,2420,2296
-488,2496,2412
72,2476,1952
540,1396,856
400,932,276
472,36,344
648,-440,-232
456,-348,48
180,-460,244
-116,-152,724
-180,92,600
68,-132,160
-272,504,1208
-508,1436,1528
-560,1712,1444
-800,1996,2036
-588,1972,2180
-112,2104,1968
528,1744,1808
840,896,692
252,812,80
392,-392,-40
608,-420,-652
476,-140,484
404,-104,420
396,-320,524
212,240,880
-48,612,1200
-196,1168,1080
-560,1656,1640
-992,2068,1468
-992,2392,1648
-260,2380,2048
340,1600,1504
472,956,360
344,960,1032
708,-576,-148
248,-476,-244
-316,-364,272
-144,-608,180
-312,-528,868
-16,-160,760
272,-452,628
-204,1232,1444
-172,1856,1020
-720,2436,1596
-516,3004,2244
-28,3056,2200
464,1808,1064
636,868,-132
320,464,648
552,-972,-500
396,-916,-196
24,-340,724
-124,-332,1196
232,-156,940
116,616,1440
180,948,1180
-204,1868,1132
-744,2424,1300
-656,2864,1832
-136,3012,2256
520,2064,1284
760,1048,24
584,1088,868
596,-1284,-376
392,-304,-284
-72,-488,728
-296,-320,1076
-332,-340,1092
388,-476,804
