# run=20260609_114030,timestamp=1780998030,balls=4,catches=25,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=24
x,y,z
272,472,-888
428,344,-900
204,532,-916
184,484,-892
252,128,-904
464,208,-872
128,300,-844
108,312,-960
132,216,-932
284,296,-952
196,128,-984
260,176,-940
228,192,-944
220,164,-964
260,280,-980
76,244,-948
-16,212,-944
160,356,-968
120,252,-948
44,312,-932
28,312,-1024
52,332,-780
568,236,-944
252,148,-984
556,60,-1112
512,168,-1160
668,-12,-1144
592,48,-1484
604,136,-1508
628,504,-1048
292,704,-392
52,476,-48
-56,24,328
-72,-296,1108
-488,-312,996
60,96,316
372,580,696
316,1032,1328
204,2256,1864
-32,1956,2004
-168,2112,2072
20,1912,2540
576,1728,1984
504,1144,200
364,-512,924
636,-1860,-624
388,-1116,-352
208,-548,436
356,56,812
432,668,1412
200,1056,1748
-172,1468,2160
-348,1508,2212
-404,1844,2792
112,1776,2940
284,1272,832
80,1276,1124
700,220,996
608,-192,424
156,-560,188
-8,-1000,1160
-216,-1032,1460
-12,-76,764
212,-252,1200
1056,1328,872
500,2272,1408
-520,2040,2248
-644,2612,3688
-408,2252,3416
84,1380,1628
576,1108,1008
1260,-612,748
724,-336,-272
92,-816,-612
-232,-304,-704
-252,-400,-412
48,-104,-92
-684,784,1040
-856,932,1240
-536,1404,2920
212,1664,4532
452,1140,3192
56,632,1184
-140,-8,808
-260,-1260,-128
-84,-1320,-460
-8,-312,60
140,264,512
680,536,708
992,552,1368
736,908,1256
-132,648,1276
-1176,580,1444
-1836,36,2072
-1112,976,3312
-372,968,2868
-28,864,172
-340,-32,248
756,-292,-928
560,-244,-12
768,-88,496
436,76,660
-56,-448,496
-24,-28,804
-864,496,1488
-1220,760,1448
-1064,952,1828
-1288,1060,2896
-740,888,3332
-44,776,3044
332,464,1260
556,-36,1244
1452,-536,304
740,-636,64
172,-184,132
-32,128,-144
-376,540,48
-876,1228,68
-816,760,-424
-1396,440,752
-1488,948,1404
-1140,732,2924
-588,1132,4044
-28,832,2636
140,740,1328
584,-84,360
904,-180,-936
480,-324,-116
240,-440,28
32,-116,476
188,28,604
-160,0,944
-780,-164,728
-1476,-56,1476
-1340,648,2652
-980,844,3272
-876,1292,3056
-196,1248,1604
-64,1052,264
-364,272,-416
528,-220,-1400
620,-504,-432
1044,-360,792
1056,-100,1616
932,-276,1256
184,-72,1716
-644,616,1436
-1376,916,1220
-1988,1368,1880
-1588,1264,3436
-696,688,3548
-44,-76,1352
452,-1232,1164
1356,-1496,356
424,-840,-60
-228,608,-52
-364,1216,592
512,1664,516
-40,744,812
0,1032,644
-116,1248,420
-200,1008,892
-1000,528,2060
-1216,764,3140
-1284,808,3352
-192,1140,2348
432,620,948
288,104,1048
1536,-352,-468
556,-748,524
-68,-520,140
-332,-16,152
-588,-392,316
-252,-692,-200
