# run=20260922_154457,timestamp=1790084697,balls=7,catches=21,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=13
x,y,z
220,-28,-964
200,-32,-980
404,-172,-844
152,-24,-1088
240,20,-1060
244,68,-1028
160,-32,-1016
248,56,-988
272,-36,-920
452,-12,-880
568,248,-896
992,308,-1064
80,-480,-824
-164,-832,-700
24,-404,-532
1016,676,-1056
204,-200,-904
248,-76,-900
296,-96,-880
320,-132,-864
320,-132,-840
324,-180,-832
344,-264,-792
344,-288,-772
352,-220,-764
308,-12,-636
268,232,-728
244,596,-732
280,1000,-672
236,1292,-520
136,1360,-404
52,1196,-260
60,1084,-188
20,1184,-148
-48,1180,24
-80,1168,0
-64,1120,4
-128,1056,140
-192,1088,96
-164,1004,92
-192,1080,272
-208,1016,256
-216,1068,128
-200,948,224
-188,984,12
-152,1068,112
-120,900,64
-200,984,60
-288,928,84
-336,844,96
-404,944,92
-444,948,64
-492,928,56
-560,984,164
-528,992,120
-396,616,80
-120,128,76
176,-312,256
340,-120,312
228,764,544
-364,2468,880
-972,3640,636
-1000,3780,820
-264,3040,1156
532,1996,1128
1204,-236,792
1704,-2032,636
1776,-2616,652
1584,-1276,1024
1304,1048,1652
-168,3840,1648
-1488,5460,1824
-1792,5700,1832
-712,4576,1848
884,2708,1676
2344,-1628,1180
3292,-4024,1108
2732,-3244,1232
1976,-864,1472
804,2292,2136
-2324,4692,2708
-3188,6000,3224
-2248,5356,2752
208,3268,1916
2536,-508,1024
4584,-3964,972
3516,-3372,1044
2188,-664,1224
864,1768,2504
-2348,3900,2844
-3520,4952,3400
-2236,4748,3940
276,3292,2164
2456,1912,956
3124,-1532,164
2084,-2324,380
1196,-2024,1952
1384,-1940,2176
1068,748,2368
612,1548,1956
-1072,3300,1728
-2020,5004,2800
-960,5096,3908
456,3580,2392
1064,1884,596
656,-476,-52
656,-1664,-788
1256,-1700,-68
1996,-1060,252
2600,-472,1868
2580,-336,2072
816,736,2180
-2692,3104,1304
-3224,5644,3240
-2056,6008,3700
956,4368,316
3168,744,-912
3156,-3488,-1968
3508,-1992,656
3040,-1284,5776
1432,-172,4400
500,-12,2252
-604,2212,1008
-2784,4732,840
-1680,6212,3452
64,4832,1776
2244,2588,1116
3508,-968,644
2652,-1932,568
1772,-2624,1648
984,-656,2388
252,-244,2784
328,1756,1352
-996,4152,1580
-1884,5296,2628
-1120,6076,3032
572,4116,1436
1844,2224,692
2120,-964,508
1732,-1292,916
1176,-1132,552
1044,-580,1064
1204,-784,1056
1368,-272,1284
-52,780,1996
-1908,3596,1260
-2652,5724,3208
-1016,5800,3840
932,3860,540
1288,2108,184
996,-2024,-2180
912,-1508,-1388
2668,-408,2076
3324,-608,4996
2852,-1432,2736
1204,208,2580
252,1700,792
-2088,4560,840
-1904,6344,3528
-1140,6272,2584
512,4020,740
2912,304,-88
3652,-2660,-272
2708,-2416,920
1104,-1360,3656
1584,-324,1252
-1340,2236,1828
-2936,4016,1880
-2408,5508,4260
-476,4592,2824
1956,3800,468
2544,1256,548
1452,-1176,-1136
940,-692,-404
2008,-56,3144
3320,-92,5144
1792,-332,3904
1496,-300,2272
556,1096,1252
-1260,4344,936
-1516,6288,3136
-716,6380,3524
360,4864,1740
2004,3120,620
3304,-2128,-976
2820,-2544,-960
1660,-1572,2804
1508,-1272,4124
1232,788,2768
412,1028,1852
-1004,4088,1624
-1436,5216,2832
-1104,5684,3748
400,4084,2024
1452,2316,868
1188,-1160,108
1080,-1468,-272
2016,-1568,528
2800,-1200,1720
2192,-956,1940
1264,496,2356
436,1740,1564
-1836,4008,1064
-3044,5800,2828
-1576,5828,2780
892,4088,672
2144,2060,532
2720,-1600,-636
2632,-1912,276
2272,-1120,3000
1224,-960,5696
700,372,4076
636,1400,2820
-1320,4352,1200
-1756,6060,2708
-988,5700,3088
520,3544,856
2072,1216,704
3108,-1372,-400
2324,-1724,684
1136,-1184,2416
1260,-1840,2144
564,1704,1572
-952,2908,1076
-2020,4512,2156
-1280,5736,4804
-132,4136,2608
1000,2664,1148
1184,-428,16
496,-1720,-856
388,-1292,-468
1300,-1004,260
2700,-812,2232
2908,-1168,3704
1544,460,2764
432,1364,1204
-2496,3112,528
-3644,5792,2856
-2420,5860,3944
-180,3956,1892
1896,1688,1760
2200,-1340,1416
2308,-1792,1420
1960,-1384,2500
2140,-1124,1492
388,356,1364
-1160,2564,544
-2472,6308,2128
-1780,6396,4556
592,5040,320
1676,2504,-368
1652,-1552,-1196
2008,-1268,-392
3028,-344,2788
2644,-456,6100
2016,-756,3496
1164,596,2484
104,2516,1388
-1888,5340,1628
-1056,6716,4684
-168,6120,2200
1008,3504,720
880,200,260
1124,-2248,-420
2192,-1704,1160
2460,-564,2664
2880,-1440,2824
1704,580,3176
-272,2504,1680
-3604,4852,896
-2160,6012,4676
-152,4464,2372
3560,1484,624
2272,-1980,800
