# run=20260922_153051,timestamp=1790083851,balls=5,catches=51,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=28
x,y,z
164,296,-1072
280,88,-988
232,312,-980
76,104,-944
32,148,-924
44,152,-936
28,124,-948
-16,0,-976
-40,-16,-964
-40,20,-976
0,0,-976
-28,52,-944
1116,-324,-356
4,52,-1052
-112,-32,-956
-268,-260,-868
-208,-320,-868
-316,-328,-956
-220,-124,-924
96,192,-1096
36,232,-1036
8,-20,-992
60,-16,-988
136,16,-1016
180,-48,-936
220,-56,-892
252,12,-920
296,-8,-956
324,-24,-980
304,-60,-1012
280,-80,-1012
280,-112,-988
276,-188,-980
348,-340,-936
376,-348,-840
380,-364,-656
324,-220,-488
268,52,-292
180,344,260
20,548,740
216,924,720
360,1572,1144
288,1864,1424
52,2472,1508
-32,2724,1816
188,2732,1432
468,1920,1612
664,1292,1200
1024,448,788
1144,-1376,1132
944,-2868,1372
796,-1752,736
656,60,1096
144,2176,1180
-448,3700,1244
-796,4420,1544
-540,4144,1668
256,3024,1468
764,1732,1180
1256,-1448,916
1544,-2844,668
1364,-2120,788
1024,-780,596
924,636,1260
16,2412,2208
-1288,3672,2320
-1540,3796,2664
-972,3580,2928
148,2300,1964
780,1524,748
884,320,976
932,-940,-148
616,-900,60
704,-820,308
764,-816,768
692,-760,1048
936,56,1160
392,784,1876
-384,2084,1688
-1500,3152,1620
-2080,3796,2348
-1480,3904,3332
-264,2416,2260
736,1444,1092
1368,172,1048
1496,-880,420
1176,-1280,516
804,-1100,228
400,-908,160
924,-220,-124
-260,524,1456
-536,2332,1488
-1224,2656,2556
-1300,3324,3816
-780,2896,3688
168,2140,1848
700,1588,756
984,-212,416
1060,-1188,-268
860,-1164,180
700,-968,436
464,-652,708
340,-264,1024
944,164,600
412,780,2080
-460,2440,1880
-1480,2716,2124
-1824,3644,2856
-1008,3192,3060
120,2184,2164
740,1868,1068
1248,276,944
1048,-428,84
548,-276,304
564,-968,736
592,-504,1112
108,-440,1812
800,344,1292
136,444,1416
576,2492,1280
-520,3268,460
-1484,3960,2248
-932,4164,3028
-256,3504,1924
480,1904,772
920,1316,892
1336,-1272,-216
1324,-1304,-24
1200,-1288,756
772,-804,1664
652,-408,1412
260,384,1824
-384,2120,1540
-1488,2896,1888
-1852,4004,2900
-968,3700,2896
88,2176,1484
640,1564,1104
1192,-472,-12
1036,-796,-68
1016,-1060,444
728,-944,892
360,-988,1100
708,-568,604
100,1044,1568
-328,2524,1836
-1268,3384,2000
-1336,3988,3004
-604,3764,2832
476,2204,836
588,1412,916
1056,-668,-468
684,-1128,-456
804,-1464,252
996,-1024,780
796,-520,1572
904,-20,1160
808,812,1812
8,1852,2296
-1216,3028,1596
-1848,3576,2096
-1136,4184,2156
-44,3096,1500
872,1780,212
956,660,832
960,-1340,52
1068,-1456,152
956,-1204,572
776,-876,1068
916,-756,1600
540,1308,2324
-504,2208,2064
-1512,3228,2000
-1784,3960,2516
-784,3588,2644
504,2144,1104
1120,1312,496
1400,-460,176
1216,-1248,-76
920,-1424,252
552,-1016,996
440,-912,992
816,648,1400
172,1404,1936
-412,2296,1616
-1396,3168,2256
-1456,3816,2664
-472,3640,2772
676,2148,1040
912,1616,580
1248,-576,76
1016,-972,-312
740,-1328,-40
744,-996,600
512,-1036,1220
868,-4,1000
436,692,1924
96,2000,1632
-1060,2712,1764
-1680,3252,2372
-1004,3640,3216
-136,2656,2428
976,1696,588
1252,1088,1012
1464,-816,-72
1100,-800,264
532,-1080,848
120,-1156,1324
304,-1044,1228
492,296,872
84,1216,2044
72,2552,976
-1152,2664,1912
-1060,3860,2976
-380,3864,3080
344,2396,1304
808,2040,816
1116,-24,600
664,-508,-40
432,-780,76
432,-948,660
492,-888,1040
204,-748,1384
1200,-564,516
584,984,1200
480,1932,1804
-112,2668,560
-1256,3120,2500
-992,3520,3240
-460,3516,3084
356,2228,1868
868,1824,868
1056,180,516
1048,-900,-144
788,-1316,116
776,-1100,412
748,-620,800
444,-488,1520
1204,-164,780
244,1364,1636
-1108,2268,1676
-1516,3104,1728
-1540,3664,3460
-600,3688,3228
540,2600,1040
1072,1888,488
1824,-1120,-512
1624,-1524,-320
1244,-1504,936
512,-940,2316
656,-476,1524
216,348,1504
-116,1652,1868
-648,2288,1556
-1440,3200,2120
-1112,3812,3364
-296,3160,2328
752,1972,488
1160,1368,1048
1460,-960,172
836,-616,444
436,-856,856
120,-628,1184
-280,-968,1736
784,-196,412
-332,516,1596
188,2280,1252
-568,2620,1244
-1240,3572,2836
-372,4252,3104
392,3216,1716
1028,1976,188
1084,808,924
988,-1240,-348
712,-1228,-176
644,-1476,660
772,-600,1336
700,-404,2040
692,336,1468
596,1072,1692
252,1980,1640
-744,2948,1552
-1312,3108,2280
-704,3924,2960
176,3196,2492
996,1612,616
872,952,1080
1240,-1360,-456
1056,-1400,-216
776,-1132,616
908,-488,568
596,-148,1324
684,200,1448
-40,1152,1604
-1180,1932,1952
-1548,2728,2636
-1736,3392,3468
-668,2628,2756
532,1928,1096
892,1792,1252
1412,-300,4
1160,108,-176
812,-776,384
680,-832,824
280,-760,1828
536,-748,1416
312,880,1400
256,1240,1228
-328,2512,904
-1472,3120,2124
-1040,3968,3208
-536,4016,2876
416,2680,876
768,2116,392
856,-332,-276
376,-1040,-568
652,-1288,304
1084,-688,928
1392,-584,1944
1372,-204,1720
1048,224,1692
716,1048,1676
-260,2292,900
-1348,3196,1288
-1528,4008,2288
-1056,4440,2852
4,2796,1920
800,2012,440
1104,624,780
1056,-584,-188
676,-1036,-28
536,-876,292
532,-584,768
288,-316,1448
360,-252,1468
960,508,1256
-288,1700,2380
-1224,2696,1112
-1972,3636,1644
-1224,4092,3152
-48,3204,2016
772,1916,304
1156,1416,992
1368,-1120,-176
1124,-1084,232
688,-1372,1448
152,-1068,2048
900,-556,620
268,600,1420
180,2464,1164
-848,3080,1124
-1340,4004,3180
-632,4160,3476
148,2632,1468
580,1764,448
928,-1280,-448
1164,-1304,-944
1380,-1468,40
1312,-820,1084
1080,-300,2252
996,48,2188
392,848,1500
132,1356,1552
-656,2364,1660
-1264,3088,1792
-1320,3700,2828
-300,3292,2732
832,2088,712
992,1760,1020
1364,-344,48
724,-852,-492
460,-1076,-212
656,-844,576
556,-556,1552
428,-344,2280
972,96,1220
608,728,1848
140,1848,1868
-824,2632,1140
-1692,3772,2188
-1020,4492,3080
-16,3472,1568
860,2296,388
1256,692,800
1068,-1292,-420
632,-1360,-168
524,-1076,496
464,-552,996
204,-204,1780
800,-320,1228
544,900,1620
196,1360,2064
-452,2116,1496
-1532,3068,1724
-1256,3712,2752
-536,3884,3040
708,2340,1000
980,1676,288
1240,-1668,-588
1012,-1508,-684
972,-1156,384
808,-132,1592
580,48,1692
716,412,1440
384,732,1632
-76,1404,1428
-1036,2712,1280
-1508,3256,1828
-1176,3760,3228
-4,2772,2432
1024,1676,416
1060,804,792
1376,-1700,-908
920,-1304,-184
976,-928,168
516,-672,1636
400,-328,1816
72,548,1448
176,920,1132
-348,2036,1536
-872,2692,1996
-1028,3336,2568
-508,3428,2892
388,2360,1524
884,1600,676
1212,312,860
1048,-796,-16
672,-716,348
520,-664,536
232,-428,1172
160,-908,1080
124,-140,1368
-412,636,1796
112,1868,1056
-792,2564,1540
-1024,3232,2096
-588,3784,2744
-4,3228,2280
820,1940,308
828,952,520
964,-1624,-988
548,-1368,-540
848,-1036,440
912,-88,1792
644,-60,2000
1040,-36,764
648,760,1880
188,1472,1740
-960,2640,1040
-1524,3796,1536
-1192,4144,2624
-180,3260,2400
1080,2000,576
1564,956,876
1496,-888,-112
996,-1388,-116
780,-1208,568
-100,-908,2052
316,-888,1124
164,964,1464
160,1132,1620
-164,1992,1256
-1172,2936,1688
-1068,3576,2384
-360,3408,2708
416,2208,1284
788,1692,1296
1212,-332,556
716,-60,152
516,-1028,336
344,-1140,716
4,-672,1400
912,-216,48
0,-172,852
