# run=20260924_172053,timestamp=1790263253,balls=7,catches=13,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=13
x,y,z
456,508,-560
444,436,-500
440,492,-512
468,444,-588
484,492,-676
460,536,-648
388,436,-652
324,408,-700
248,428,-720
244,248,-720
508,48,-656
124,240,-700
268,252,-920
280,128,-872
212,216,-804
132,156,-844
128,12,-896
132,72,-868
364,-76,-848
136,-36,-892
252,-8,-916
212,96,-964
92,-332,-964
-56,-336,-788
-76,-304,-776
-172,-352,-1004
-264,100,-1140
744,-240,-1256
204,-48,-1004
236,-8,-1032
228,4,-936
160,36,-840
160,-68,-832
232,-32,-776
188,236,-644
272,348,-744
260,568,-680
248,676,-296
216,644,-188
276,656,-4
372,1080,108
476,1544,96
468,1468,200
396,1020,220
384,968,260
384,856,292
404,780,472
476,756,524
460,728,440
452,908,716
484,992,832
492,984,952
372,1040,876
236,896,764
160,920,788
68,860,756
48,836,744
56,864,740
72,848,776
76,796,792
72,828,756
48,832,748
52,784,672
52,840,684
16,752,552
-12,740,352
-92,904,460
-152,840,364
-172,856,308
-108,1072,316
-20,1092,260
8,1020,256
-20,988,260
24,880,196
-8,856,168
-88,876,208
-160,928,172
-192,992,260
-148,1076,336
-120,1084,360
-180,1156,416
-132,1116,420
-192,1112,488
-280,1164,480
-328,1128,512
-348,1004,500
-272,920,392
-200,748,284
-84,424,344
36,260,292
124,124,192
120,136,312
-16,716,420
-356,2000,608
-576,2620,452
-612,2612,496
-344,2320,788
-108,1736,864
180,1152,800
348,280,472
268,-244,204
392,-792,220
672,-944,488
1032,-556,960
1196,400,1448
328,2080,1320
-692,3784,1228
-1444,4812,1124
-1568,5304,1384
-376,4216,1544
960,2428,1548
1948,-1648,908
2796,-3900,1104
3020,-3420,1344
2260,-948,1420
620,2244,1908
-2488,4668,2300
-3176,6088,2792
-2092,5384,2540
-224,3728,2396
1644,400,916
3428,-2696,832
4064,-3980,932
2840,-2596,732
2020,28,1188
-152,2904,2548
-2968,4964,3388
-2304,5312,4348
-1124,4408,2816
328,3188,1196
1572,-564,-1184
1612,-3120,-1564
2152,-2604,36
2952,-1492,2856
2824,-724,3344
1820,372,2092
812,816,1736
-356,2332,964
-1892,4504,1712
-2252,5052,3112
-1416,4816,3800
248,2892,2264
1152,1448,1384
1184,-1292,300
1232,-1976,-388
1596,-1448,-88
2540,-1116,604
3272,-624,1120
1676,720,1580
-1840,2188,1060
-4348,4876,2436
-2920,5776,4524
244,4504,520
3348,1504,-296
3576,-2676,-488
2344,-2348,592
1568,-1656,2696
248,-252,3460
476,280,2988
140,1780,2120
-1268,3400,2048
-1680,4896,2844
-628,4844,3580
732,2872,1896
1900,1736,1248
2176,-852,620
1868,-1312,524
1576,-1476,1268
1820,-2572,1148
1044,552,968
180,988,612
-1564,3608,368
-1448,4776,3060
-704,4976,4432
184,3448,1340
1216,1416,-428
1812,-3448,-1744
2584,-3200,-1080
3016,-1208,2824
1436,1184,4664
356,244,1432
536,312,112
528,1008,720
-952,2556,1676
-1404,4012,2324
-1512,4296,3892
-624,3544,3360
816,2240,1884
2008,1408,1536
2268,-624,504
1752,-1616,1488
1732,-1328,1892
1956,-1196,2280
824,180,2236
764,740,1068
-356,3644,-28
-1232,3548,2628
-900,4252,6276
-236,4372,2688
264,2508,1216
420,140,-640
-40,-2204,-1696
844,-1940,-564
2076,-976,432
3136,-1028,2816
2172,-1168,1276
2172,348,1372
1500,852,1276
-28,1768,1372
-1800,4132,1992
-2172,4876,3728
-1820,4896,3856
-168,3472,2428
1732,2100,756
2288,-1060,-20
1876,-2256,-984
1900,-2228,240
2812,-904,3260
1876,-136,2672
1200,444,2184
-496,1852,804
-2068,4824,1844
-2148,6000,2908
-1404,4232,1172
-36,2416,604
592,1000,1020
512,-8,588
668,-204,504
228,8,736
1016,-588,-1372
-812,104,412
-872,172,-528
-1444,192,-1068
-1656,456,-984
-1424,828,-836
-1072,796,-528
-1060,652,36
-576,500,-400
-688,620,160
-112,508,760
816,296,1200
80,1388,1552
-632,348,1248
-940,-116,624
-928,232,144
-920,468,-168
-964,1000,28
-920,1160,200
-616,928,-188
-728,1316,148
-16,1444,184
448,1260,1064
572,644,88
1068,1252,1160
1112,888,-24
588,1104,484
56,852,276
-700,464,-392
-1200,708,-404
-1420,424,-340
-1548,376,-608
-1676,376,-436
-1872,644,-496
-1612,1712,476
-276,600,416
-1036,1064,396
-524,468,392
-272,-220,116
-348,-508,-36
-512,-272,-84
-580,280,-216
-756,308,-400
-812,228,-444
-672,-44,-796
-520,-64,-1012
-376,304,-1116
-228,200,-1192
-124,108,-1196
-76,84,-1120
-32,148,-1180
-20,0,-1140
0,44,-1068
-8,-16,-1064
4,12,-1080
-20,4,-1032
-12,-44,-988
8,-12,-980
-20,-52,-960
-12,-56,-956
24,-88,-928
44,-100,-948
40,4,-1056
44,-52,-964
36,-40,-924
20,24,-968
20,-40,-980
28,-32,-976
44,-32,-1004
56,-40,-996
60,-32,-1024
