# run=20260922_154408,timestamp=1790084648,balls=7,catches=18,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=13
x,y,z
140,360,-904
116,348,-884
108,368,-880
124,384,-900
160,392,-920
184,404,-948
184,416,-960
152,396,-944
120,388,-920
100,392,-944
104,372,-948
116,352,-960
140,340,-976
120,328,-968
104,304,-944
96,300,-932
152,220,-828
44,300,-948
40,340,-912
8,296,-932
-12,232,-976
220,436,-1020
192,340,-932
44,164,-940
4,136,-1020
-52,32,-1048
-240,-104,-984
212,-188,-800
628,788,-996
248,144,-988
244,232,-916
232,248,-908
244,196,-916
176,260,-876
168,260,-816
192,140,-864
212,100,-876
208,44,-780
192,-12,-696
224,184,-504
272,456,-240
268,760,56
280,1156,272
216,1472,416
356,1308,636
440,1364,780
296,1072,524
216,1016,524
212,1024,708
276,884,692
304,860,680
284,864,684
224,776,660
184,804,688
164,784,664
128,712,648
56,784,716
4,800,664
-76,864,772
-128,940,816
-160,972,788
-184,960,796
-156,952,728
-152,928,700
-144,892,564
-132,908,400
-108,920,316
-76,928,324
-56,984,308
-68,960,244
-120,1028,196
-164,1028,288
-164,992,232
-196,996,224
-204,996,344
-292,956,344
-308,924,276
-336,864,256
-336,768,236
-288,684,196
-240,496,100
-128,128,112
88,-96,272
168,148,456
128,500,560
-200,1780,948
-656,3132,752
-760,3532,832
-300,3072,1088
276,2164,976
616,820,920
1064,-1160,696
1460,-2264,796
1368,-1676,912
1296,-72,1316
572,2180,1516
-692,4452,1280
-1432,5596,1240
-1168,5232,1412
36,3972,1624
1128,1804,1668
2428,-1972,1088
3004,-3752,1056
2460,-2924,1212
1844,-776,1444
980,1948,2120
-1732,4212,2292
-3296,5756,3000
-2548,5468,2784
-736,3988,2636
1840,1516,1488
3972,-2540,712
4004,-3548,496
2692,-2320,1100
1812,-232,1712
676,1948,2736
-2332,4000,2936
-2904,4780,3656
-2156,4448,4308
-124,2804,2624
1572,1832,1296
2372,-980,484
2608,-2216,-224
2404,-1852,500
1968,-1472,2028
1088,488,1840
176,1500,2184
-1108,2956,1924
-2228,4348,2776
-1852,4312,3844
-628,3480,3760
920,2096,1840
1548,1080,1076
1320,-288,304
1560,-1628,148
1892,-1680,64
1888,-1336,980
1576,-664,1620
1604,576,1532
-1460,2480,2484
-3744,4196,3132
-2688,5332,5288
808,4476,1320
4088,2972,728
4364,-2396,-760
2832,-2132,1200
892,-1544,4408
216,-440,3192
548,712,2204
220,2276,1972
-936,4232,2876
-596,5400,3864
304,4572,2480
1280,3036,888
1396,32,128
1076,-1816,-736
1432,-2496,68
2224,-1420,1004
2208,-556,2512
2012,-116,1944
1032,1396,1800
-768,1976,1380
-2796,3764,1880
-2700,5540,4340
-976,4780,3296
1292,3228,936
2008,1140,720
1692,-1816,-704
2092,-1948,-340
2208,-1164,1992
1832,-360,3948
2096,-372,2640
-272,1648,2432
-3420,3816,600
-2056,6356,3980
-868,5324,2800
1276,3024,-348
2296,-1404,-988
2004,-2912,-1272
1700,-1200,1612
1448,-352,2416
2408,-580,2400
1600,888,3224
168,1748,1928
-1948,4108,1576
