# run=20260922_154640,timestamp=1790084800,balls=7,catches=15,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=9
x,y,z
260,568,-524
292,480,-592
296,360,-604
256,388,-364
228,212,-564
328,284,-508
288,380,-500
320,480,-584
452,564,-504
36,324,-676
236,416,-944
164,380,-832
244,300,-780
20,84,-908
328,-1360,1064
1036,520,-1020
412,-320,-568
436,104,-448
308,32,-216
204,416,88
188,936,396
152,1288,608
28,1832,696
20,1828,760
-20,1528,812
-96,1212,776
-120,972,644
-132,880,360
-112,1008,624
-120,924,644
-136,784,556
-112,920,604
-108,928,700
-104,968,616
-116,928,532
-108,996,576
-140,1080,488
-104,884,292
-80,804,328
-84,940,320
-108,948,408
-136,1020,428
-140,1072,368
-160,1004,372
-104,948,324
-60,800,252
28,352,56
156,128,312
212,156,392
152,600,444
-164,1596,884
-584,2668,952
-856,2948,828
-424,2484,620
108,1764,640
460,1056,668
504,292,588
608,-740,232
736,-984,272
744,-1108,580
964,-532,960
1100,432,1348
492,2508,1452
-560,4152,1020
-1544,5232,968
-1364,5236,1324
60,4116,1296
1000,2260,1472
2084,-1444,952
2636,-3528,1156
2488,-3008,1404
1936,-1076,1328
1052,1684,1836
-1772,4020,2144
-3432,5492,2916
-2628,5536,2700
-772,3916,2308
1584,680,1184
4048,-3328,1288
4180,-3992,1396
2420,-2024,1496
1316,964,1564
-1312,3672,2616
-3208,5616,3972
-2340,5196,4080
-256,3696,1600
2192,1328,72
3008,-2504,-740
1964,-2296,552
676,-1732,2748
1344,-1336,1908
1036,840,1784
540,1660,1880
-1212,3696,1792
-2236,4956,2520
-1592,4816,3664
52,3096,2160
1436,1780,1312
1392,96,760
712,-956,396
968,-1000,272
1352,-1020,960
1680,-1116,1408
1868,-1068,1000
1780,1112,1176
-1832,3028,1648
-4240,6264,3748
-1720,4984,2748
2780,1536,768
2840,-2584,640
-884,-2612,764
-1232,-1172,40
-736,-396,-204
-156,560,-212
-664,2076,1532
-744,4252,3736
-160,4448,4844
816,3368,1792
1340,2316,564
1424,-1308,-796
1056,-1404,-1028
1908,-1268,624
2372,-912,3416
1808,-668,3412
1656,-884,1488
680,1052,1932
-616,3136,1072
-2152,5220,2464
-2008,5776,4548
-1208,4360,3156
1192,2404,1540
1964,732,1640
1928,-1716,952
2324,-2296,1648
2072,-1372,2920
2464,208,740
800,1436,1452
-480,4172,600
-2024,4764,2640
-1528,4808,5356
-568,4096,2520
904,2404,1128
1444,-244,900
1560,-1504,368
1648,-1864,660
1992,-1108,980
1708,-432,1508
1856,632,1056
-912,1964,2044
-4336,4580,1904
-3576,5444,5056
-464,4600,2296
2252,3120,2128
3652,-336,2288
1760,-1136,2116
-160,-8,3536
520,-760,3344
464,72,3276
1588,92,1908
2272,2260,1516
728,5176,2152
-452,4788,4168
-596,5020,4288
488,3784,2436
1376,2296,964
704,-336,36
264,-2440,-1480
1304,-1788,-400
2936,-724,1820
3548,-764,3148
2856,-692,1724
1468,1244,1716
-896,2532,1272
-3364,4844,2152
-2792,6236,4372
228,6000,1960
3908,4904,2340
4800,268,1692
2660,-100,1760
1648,1788,5180
1220,1332,5228
40,632,4208
1216,-92,2920
1964,1172,2188
1324,3996,1964
-696,5112,2068
-628,5296,4556
-204,4180,3052
596,2072,1344
1136,144,928
1324,-1008,-460
1556,-920,-84
2196,-124,452
2284,0,1396
2216,-332,508
672,520,1364
-2272,1752,2324
-5168,4360,3488
-3736,4304,4324
-940,3228,3128
3488,1852,2380
5260,-1304,380
1368,-1740,1312
-1512,-1488,-156
-2936,-1336,888
-1592,-1428,-852
-968,-1268,-372
-504,-156,-608
-220,272,-500
-104,1004,280
-688,1596,884
-888,3232,3188
508,3796,4268
1272,2136,-80
1496,240,-240
1632,-2732,-2432
832,-1380,284
1268,916,1584
920,496,3056
-600,1480,2048
-1212,928,388
-1724,1080,-272
-1860,1092,-508
-1616,964,-648
-1444,776,-436
-1192,328,-424
-1048,288,-452
-868,84,-616
-668,236,-520
-432,184,-148
116,596,676
848,1704,1948
1616,624,1252
836,2384,692
688,1352,320
-84,400,-76
-1132,-164,-416
-1392,-1656,-784
-652,-1528,-1016
-436,460,396
-612,984,268
-976,704,320
-1216,792,1048
-624,1620,888
-444,556,1140
264,1580,1496
528,1756,1132
464,1568,612
308,1280,460
200,908,320
132,928,100
88,900,40
48,852,32
80,948,8
120,876,-116
80,952,-260
28,992,-236
48,1008,-308
112,988,-476
184,980,-664
380,908,-756
500,692,-848
516,604,-928
676,424,-952
532,512,-824
412,376,-752
348,468,-772
288,452,-760
276,372,-788
256,248,-776
160,76,-784
172,80,-812
144,76,-844
100,40,-848
136,96,-872
112,48,-896
116,28,-896
116,24,-944
124,56,-996
128,76,-1052
120,108,-1108
108,56,-1184
56,172,-1168
0,240,-1116
0,268,-1040
-104,224,-1020
-144,208,-1000
-60,196,-956
-20,160,-888
-44,88,-812
-88,32,-792
-60,20,-792
-80,8,-844
-100,-8,-920
-96,-36,-932
-88,-16,-1004
-56,24,-1072
-24,12,-1088
-8,20,-1132
52,164,-1216
