# run=20260922_154055,timestamp=1790084455,balls=4,catches=60,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=55
x,y,z
208,-32,-848
220,-68,-916
144,-56,-876
76,-32,-808
36,-68,-816
200,-100,-844
188,40,-800
184,-172,-844
-32,-224,-1080
-12,-372,-984
28,-280,-820
-348,-528,-584
-460,-592,-708
-24,-544,-904
504,172,-1068
12,-228,-900
16,-196,-848
4,-216,-836
4,-204,-832
16,-208,-832
36,-212,-800
24,-216,-752
12,-248,-684
-12,-336,-572
28,-192,-536
140,20,-532
296,364,-584
448,744,-548
452,1024,-408
532,1144,-192
596,1236,136
632,1156,388
720,1092,524
752,968,564
812,832,484
812,756,420
788,708,352
756,712,340
708,676,304
736,660,268
752,680,320
776,636,308
788,672,304
792,660,324
796,608,336
784,644,356
800,648,340
792,604,420
796,624,392
820,592,388
804,568,392
816,552,412
816,584,308
808,532,352
808,572,412
764,644,428
724,716,492
648,824,588
564,1100,612
484,1388,780
500,1320,612
544,1088,184
408,852,-100
256,588,-264
152,156,-480
164,-24,-680
136,60,-700
80,180,-792
40,112,-872
32,24,-860
16,-32,-832
56,-64,-820
120,-160,-740
168,-92,-680
224,64,-532
292,400,-276
260,856,172
172,1208,648
64,1312,828
68,1016,824
100,764,912
180,848,1020
276,924,832
296,964,704
336,1032,656
400,992,564
392,944,488
344,884,464
320,884,496
300,972,560
276,1328,752
196,2016,1068
196,2300,1172
408,2132,1172
556,1780,1360
692,1316,1376
720,676,908
788,-52,560
636,-1252,476
772,-1920,432
748,-1348,320
608,-280,792
324,1016,1248
-452,2416,1296
-1004,3100,1456
-984,3500,1468
-804,3200,1720
-228,2372,1532
356,1340,784
436,392,988
932,-1476,-56
880,-1520,52
712,-1000,204
436,-428,564
436,220,1132
508,1124,1532
-80,1884,1684
-924,2444,1820
-1124,2656,1640
-876,3016,1904
-504,2580,2156
184,1656,1676
636,1008,956
736,816,1296
772,144,964
384,32,888
132,-628,688
-280,-1052,780
-476,-1072,1772
420,-276,680
-24,-272,932
708,1096,336
292,2504,200
-700,2484,1040
-936,3268,2508
-640,3584,2944
-44,2692,2264
644,1628,732
640,764,516
808,-912,-584
692,-948,-40
860,-1168,336
636,-488,1100
348,-124,1280
380,64,1252
144,440,1564
96,1352,1408
-808,2036,1468
-1148,2768,1556
-1016,3104,1944
-496,3116,2072
308,2340,1612
744,1568,592
504,948,508
400,-380,-456
192,-500,-360
-8,-392,480
260,-640,288
492,-420,760
476,-236,1612
800,-240,1016
456,76,1396
24,1564,1528
-1088,2320,1164
-1360,3412,1664
-1316,3728,2280
-516,3176,2040
444,1952,928
600,1220,436
600,-512,292
832,-720,-248
632,-744,368
500,-652,684
408,-656,720
428,-264,592
-84,436,1456
-332,1476,1340
-720,2164,1596
-1164,2564,2116
-1020,2684,2240
-584,2672,2188
204,2132,1780
640,1324,872
512,948,484
460,188,316
476,-672,-100
332,-728,72
196,-472,604
116,-448,460
424,-560,84
508,248,624
68,560,1656
-152,1460,1452
-860,2052,1316
-1420,2596,1716
-1192,2780,1996
-676,2668,2120
84,1940,1744
624,1140,692
436,1076,992
896,-440,232
544,-408,128
236,-904,416
-12,-760,312
408,-1300,-120
80,620,532
-96,648,1072
-336,1712,1232
-792,1984,1636
-1140,2708,2016
-812,2800,2520
-272,2436,2112
240,1524,992
380,1048,344
384,616,696
408,-340,620
540,-248,224
108,-572,520
-60,-708,516
204,-684,-140
-380,-304,284
288,512,364
-160,1688,1224
-836,1912,1864
-1020,2588,1668
-828,2960,2544
-244,2660,2308
496,1552,888
496,1192,544
880,-308,96
604,-404,-24
112,-1088,376
-144,-1008,536
236,-936,160
-232,40,684
-232,264,1040
-64,1528,980
-732,1648,1608
-780,2540,1680
-464,2620,2308
-160,2620,2312
628,1760,1408
844,792,220
428,368,744
492,-596,-88
216,-180,-56
-132,-496,92
-236,-572,-124
356,-556,-132
-228,324,828
-152,816,1304
-252,936,1584
-680,1892,1540
