# run=20260922_152424,timestamp=1790083464,balls=5,catches=49,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=27
x,y,z
524,472,-240
408,388,-312
284,-88,-152
496,576,-520
144,512,-348
132,564,-508
48,552,-620
40,488,-604
-4,444,-568
40,512,-648
-12,412,-576
232,536,-756
324,616,-932
-244,196,-732
-120,268,-756
-288,120,-888
-336,-72,-804
860,364,-976
320,-140,-984
468,132,-948
192,-144,-736
144,-128,-932
308,-96,-1024
416,-228,-948
368,-212,-992
228,-24,-732
120,236,-532
60,532,-360
-16,984,-188
-72,1200,140
-20,1316,444
-24,1272,436
-36,1032,492
-8,812,468
-28,580,376
4,412,324
-28,348,532
-48,684,528
-268,1584,952
-496,2632,1468
-220,2700,1376
24,2284,1300
172,1592,1376
376,916,868
656,-324,372
712,-1892,732
1056,-2644,772
1040,-1312,792
864,352,1416
-48,2756,1300
-848,3676,1444
-1216,4736,1812
-460,4328,1980
228,3124,1296
968,964,1472
1876,-2188,644
1848,-2720,676
1248,-1928,556
912,-484,788
740,1156,1672
-576,2668,2500
-1876,3376,2668
-1604,3548,2828
-804,3192,3000
232,1980,1748
648,1524,1188
816,12,656
568,-476,-16
292,-384,336
448,-472,356
696,-504,388
908,-740,560
780,-760,784
904,-352,524
620,1076,1204
-1552,2512,1908
-2252,3568,2272
-1944,4112,4148
-888,3164,3240
204,2236,1200
676,1444,588
752,-280,244
1120,-1492,-136
1380,-1452,496
1408,-808,944
1144,-500,1920
908,108,1688
856,648,1364
-172,2160,2096
-1140,3156,1716
-1808,3748,2392
-1428,4328,3184
-212,3388,2156
868,1948,616
900,1300,1272
1424,-1544,-216
1552,-1320,304
1516,-936,864
680,-1148,1596
392,-1016,1204
-228,552,1124
-236,1240,1596
-304,2176,1756
-960,2876,2408
-1380,3384,2904
-720,3448,3280
340,2504,2068
1164,1744,640
1496,4,768
1832,-1024,-16
1476,-1312,148
988,-872,372
704,-1004,728
-188,-244,1600
28,616,1464
68,1904,1444
-696,2236,1896
-972,3180,2180
-1196,3636,3012
-240,3272,2992
908,2336,1440
1252,1744,932
1108,280,1256
680,-840,328
620,-940,256
920,-1024,888
1088,-776,1472
932,-776,1604
1020,836,1036
516,1156,1592
208,2764,1028
-620,3108,1832
-1352,4012,3000
-1280,4240,3660
-124,3308,2504
1056,2304,1164
1560,868,1000
1780,-452,-212
1388,-1076,500
1072,-1444,672
712,-804,1020
96,-448,1584
808,-200,500
-308,860,1692
-12,2068,1168
-1052,2680,1448
-1768,3980,2836
-1348,4056,3444
64,2980,1920
948,2436,1184
1852,560,872
1632,-180,620
1368,-1260,1004
824,-1496,1120
196,-1588,2068
1144,-336,500
-108,588,1684
412,1712,1364
-164,2336,1132
-944,3288,2232
-968,4488,3092
-260,4232,3064
728,2936,1008
764,2296,988
976,-552,44
360,-748,-632
144,-992,28
548,-1096,516
956,-548,976
1364,-456,2000
1288,-76,1760
1248,60,1136
236,1628,1956
176,1844,776
-824,3068,1468
-1268,3452,1704
-1656,3980,2036
-912,4020,2816
596,2820,1728
1444,1976,336
1636,-344,1040
1736,-1552,-148
1512,-1492,644
852,-820,1040
492,-376,936
-72,364,1552
84,1224,868
-712,2204,1404
-1488,3088,1800
-1704,3896,3712
-684,3512,2772
868,2904,536
1768,1576,1140
2120,-32,-416
1384,-876,772
1068,-816,1164
-28,-708,2440
-368,-916,1960
-560,220,1480
-628,-256,1256
272,292,576
600,1268,988
700,1676,1164
256,2336,1524
-668,3148,2228
-760,3816,2968
116,3520,2440
928,2432,948
1024,1972,1104
1188,-296,624
604,-336,52
468,-768,472
668,-824,820
908,-928,1192
1252,-428,1520
948,552,1220
536,468,1940
64,1568,1412
-292,2840,1636
-1092,3564,3132
-1104,4204,3708
-272,3704,2968
552,2656,1600
1500,1624,-48
1368,-1124,304
1544,-2980,-1204
1756,-2016,324
1272,-156,2752
1088,540,2716
412,736,1824
504,888,1148
320,1364,1664
-152,2080,1756
-1140,2816,1960
-1476,3884,2676
-784,3512,2828
484,2232,1736
1500,1576,2140
2216,-548,1120
1488,-476,1220
560,-1488,792
284,-1468,656
-1164,100,1012
-628,-872,520
52,-156,-76
492,620,16
760,1824,212
172,1388,1416
-444,1900,2048
-924,2952,2516
-808,3312,3708
-12,2796,2672
1320,2000,1008
1824,944,1344
1688,-380,776
1024,-1128,844
396,-1084,1404
184,-712,1484
184,44,1324
144,356,1296
600,772,544
568,2052,1024
-72,2340,1960
-816,3080,2756
-840,3884,3336
-172,3600,2804
788,2664,1180
780,2200,1116
984,-460,264
416,-452,-384
80,-708,108
732,-948,528
1300,-508,1444
1272,408,2152
1004,-216,1212
256,880,1732
600,712,900
132,1668,1292
-1020,2908,1488
-1904,3944,1804
-1976,4676,3368
-688,4176,2892
860,2884,1196
1272,2108,1300
1560,-588,172
1280,-640,176
1156,-1180,912
1168,-776,1508
1096,-1484,1840
628,764,1780
196,636,1452
176,1428,1376
-728,2792,1356
-1772,3900,1620
-1616,4772,3088
-440,4224,2164
712,2860,236
1140,1584,1020
1648,-1668,-836
1488,-1492,-160
1340,-908,1640
944,-1228,2248
616,544,2332
404,728,1772
244,1404,1484
-460,2332,1316
-1428,3324,1100
-1572,4980,1928
-404,4492,1424
728,3272,112
1044,1568,948
1176,-472,-288
976,-876,368
1008,-1032,440
900,-500,968
652,-348,2072
980,-360,1720
396,692,1684
120,968,2060
76,2072,1344
-788,3260,1304
-1700,4236,1904
-808,4780,2476
264,3648,996
664,2232,1028
1276,12,160
1168,-832,-52
1128,-1448,672
996,-876,1508
432,-572,1892
672,-232,836
-260,452,1240
-212,1388,976
-696,2756,528
-1896,3908,1544
-1284,4896,2920
-112,3856,1352
472,2992,1024
1040,584,1020
452,124,140
172,-596,432
620,-868,1184
1112,-644,1572
1280,32,1796
1004,260,1152
568,480,1256
712,1448,1060
-392,3240,1084
-1756,4460,2444
-1684,5376,3888
-772,4404,1764
516,3248,1252
1512,912,1064
1340,-152,468
1060,-1180,1160
1396,-1184,1880
1124,-1100,2852
896,628,1748
484,644,1576
608,1604,1316
-292,2656,1272
-1056,4028,2008
-836,4808,3396
-232,4540,2216
656,2844,500
960,1544,1100
1312,-1980,-396
1332,-1608,320
1112,-1032,1584
292,-632,1888
952,-156,240
-32,456,1140
-236,1480,1160
-1132,2648,972
-1928,4000,3184
-1300,4332,3164
-244,2900,1216
528,2252,1496
1036,-68,556
912,220,700
784,304,1004
536,-192,1396
324,-364,1580
180,-388,1684
656,-132,1428
772,272,1168
764,2352,744
-912,3984,720
-1452,4936,2476
-1104,4676,3368
-264,3316,944
368,1948,1096
724,-256,-104
368,-804,-352
412,-1068,284
948,-828,820
1024,-500,1428
772,-124,1588
1032,68,1280
988,912,1732
380,1668,1740
-856,2768,1024
-2216,4428,1836
-1940,5224,2988
-480,4036,2344
976,2972,1652
1836,864,2104
1544,-164,1276
1024,-512,1812
908,68,2284
672,-188,2696
1036,464,1144
648,240,1144
800,1732,1452
124,3364,1124
-908,3316,2504
-1044,4400,4004
-596,4164,3216
452,2776,1436
788,2260,1092
1132,-1388,-84
900,-1052,-404
752,-1368,212
744,-1040,912
664,-620,1572
1316,-220,460
664,520,1452
140,1516,1808
-756,2828,1440
-1860,3932,2968
-1472,4180,3868
-560,3004,2180
876,1716,824
1308,880,1616
1676,-968,616
1168,-1112,960
304,-1196,984
488,-1584,436
-280,116,224
44,-60,244
660,1148,20
356,2336,968
-928,2824,2808
-1284,4028,3176
-1068,3576,3184
484,2756,1212
996,1952,1320
1320,392,416
740,40,260
8,-544,628
-12,-560,556
336,-304,964
448,-144,1544
684,416,504
272,604,1508
548,528,1120
848,1640,856
64,3104,1376
-1664,3972,1652
-2020,4924,3040
-1272,4180,2988
252,2920,1468
744,2048,2188
1412,628,1344
1040,588,1152
800,252,1416
664,464,2424
528,92,2288
592,-460,1128
584,-156,932
916,168,788
1048,1860,1048
-640,3856,1420
-1440,3240,2648
-1784,4464,4872
-808,3392,2644
688,2476,1072
1472,1440,1812
1428,-580,1044
728,-864,1076
456,-828,1640
252,-308,1932
724,-424,1728
320,692,1128
636,320,1392
1040,2272,912
-296,3300,1332
-1436,3892,3068
-956,4284,3848
-144,3028,2104
1336,1688,524
1884,-916,1180
1856,-1328,-48
256,-1336,472
-468,-816,-648
-152,392,-320
-568,20,492
80,708,268
-180,1336,1492
-600,2092,2508
-976,2948,3124
-668,3340,3620
388,2436,1900
924,2024,1012
1376,68,676
1204,-588,200
636,-1008,612
480,-1148,668
528,-928,880
136,-452,1224
816,-568,368
92,1520,1060
-96,2128,1060
-748,2532,1396
-1420,3552,2652
-1144,3816,3784
-272,2984,2260
876,2252,704
1056,1140,1272
1116,-768,56
692,-248,204
452,-496,592
348,-532,1128
712,-1496,2244
540,-412,1752
764,516,1816
740,1132,1436
160,2552,1256
-876,3152,2332
-1208,4144,3308
-736,4284,2956
140,2924,1512
368,1912,388
300,-1036,-232
404,-1732,-704
976,-1724,148
1368,-700,1020
1144,-128,1560
1096,-188,1280
912,968,1740
676,1100,1720
-296,1752,1500
-1888,3372,1444
-2288,4172,2516
-1308,3820,3288
236,2180,2060
1552,1388,1612
1980,-612,1292
1372,-772,432
576,-1484,676
40,-1500,1120
480,-416,24
-484,-832,512
880,644,-244
692,2220,372
-672,2832,1692
-1644,3912,3068
-1312,3884,3628
112,2896,1580
972,2560,1052
1596,216,812
1024,-216,-24
728,-868,384
796,-800,1088
1352,-1040,1664
552,60,2380
476,64,2120
644,684,992
268,2120,1344
-580,3056,2016
-1144,4220,3052
-1148,4396,3712
-4,3460,1956
792,2360,784
1056,1008,1048
816,-1312,-564
568,-1312,-472
844,-1084,-84
1176,-664,1452
1020,-124,3000
1112,-168,1660
608,360,1824
400,1152,1708
-184,2500,1384
-944,3584,1512
-1516,4844,2476
-864,4780,2724
312,3328,2116
904,2396,1976
992,724,1736
508,144,984
152,344,1204
276,-72,656
608,-196,584
1204,364,1724
1372,328,1348
784,160,1440
840,580,1228
764,1416,1408
-464,3152,1324
-1836,4744,1788
-1472,4820,4624
-1520,3976,3276
180,1912,372
492,-316,124
1884,-1656,-380
1956,-800,988
1188,376,1944
700,-328,584
4,460,500
-228,620,220
-408,1768,1012
-1292,3004,2732
-1648,3976,4456
-1084,3368,3736
908,2348,1536
1864,1164,1352
2312,-1332,-316
1588,-1796,312
924,-1012,664
12,164,1324
-324,68,96
-1052,-124,572
-1036,0,116
-316,228,52
292,1012,612
316,1676,1644
-412,2272,2416
-1048,2984,2780
-580,3776,2848
680,3504,1676
1308,3296,1104
1632,1268,1380
1008,760,256
528,504,536
716,-256,1084
1216,200,2644
1156,156,2992
960,292,2532
492,620,2400
744,640,868
1064,944,1056
964,2192,2148
-16,3208,2244
-808,4392,2920
-512,5200,3432
496,4260,2128
1104,2748,772
1016,1848,1236
940,-848,468
808,-1184,216
1000,-1312,816
1344,-1036,1348
924,-760,1864
432,-124,1556
828,572,36
212,1280,1620
-316,2584,1752
-1224,3152,1928
-1840,4456,3168
-980,4224,3116
512,2868,1428
900,2324,928
1180,-1092,428
1064,-1000,-448
904,-1400,480
1008,-760,976
740,-636,1844
876,-1012,1476
448,628,1252
48,1104,1212
0,2344,1196
-720,2760,1940
-1048,3264,2416
-1020,3524,3144
-236,3056,3044
744,1924,1656
1164,1316,1008
1272,-412,828
1216,-984,116
1128,-1176,564
784,-896,844
700,-972,404
180,-208,600
368,172,340
284,1644,788
-632,2468,1940
-1564,3232,2656
-1544,3788,3680
-832,3616,3128
592,2744,1272
1132,2088,1356
1544,-236,-488
896,-736,-836
748,-1280,140
1100,-872,788
784,-772,1548
660,88,2416
1004,-132,1500
748,628,1380
356,452,1352
324,1588,1456
-488,2500,1944
-1480,3416,2216
-1696,4484,3012
-616,4232,2412
700,3252,980
1220,1952,1308
1452,0,256
876,-368,-8
420,-908,240
456,-852,484
864,-652,1152
1076,84,2368
1208,-64,1768
548,380,1840
572,900,1208
280,1936,1364
-1236,3592,1800
-1916,4208,2152
-1400,4956,3136
-232,3948,2228
1052,2856,1112
2056,1280,1560
2208,-1420,224
1704,-1716,668
756,-1076,1644
-108,-724,2108
568,272,1048
372,604,1664
16,1304,1480
-220,1864,732
-364,3172,1004
-392,3604,1344
-284,3768,640
0,3116,104
392,2116,84
456,1104,224
216,376,348
72,8,212
-84,-28,356
-180,-60,400
-244,240,504
-564,476,908
576,-672,-436
-1424,1008,776
-972,332,-428
-1128,1116,-556
-1040,540,-304
-792,944,-280
-416,724,-344
-300,692,188
-280,728,568
-340,1012,676
-288,484,264
-732,1024,828
-968,1164,1400
-1048,1196,1412
-548,1020,756
-508,912,-28
-356,1564,-148
-432,1388,264
-348,992,104
-324,412,-220
-308,68,-316
-136,-72,-488
-80,0,-836
-84,284,-888
-88,352,-876
-108,244,-928
-48,260,-1028
-64,232,-1072
-80,172,-1088
-88,188,-1116
-76,176,-1108
