# run=20260603_203431,timestamp=1780511671,balls=5,catches=4,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=2
x,y,z
56,-312,-804
104,-92,-368
304,96,-508
276,416,-440
288,812,-132
436,944,88
644,1140,280
596,1680,428
576,1512,284
604,996,212
580,1300,100
624,1412,144
712,1180,-216
676,1192,-284
744,1104,-360
684,720,-476
556,616,-532
536,432,-584
480,260,-632
432,324,-692
388,272,-716
356,152,-756
368,200,-792
364,240,-788
332,152,-744
284,128,-692
276,80,-660
284,-284,-716
344,-384,-772
712,1056,-796
652,2636,496
312,2656,740
384,1940,1028
372,1660,1404
440,948,988
428,464,600
592,-344,40
348,-1176,256
292,-1992,372
488,-1056,272
484,-304,888
596,808,1648
352,1984,1492
-28,1948,2196
-340,2456,2684
-224,2524,2560
200,2444,2808
664,1788,1460
696,1068,840
600,-916,1396
824,-2424,324
880,-1904,556
836,-796,636
768,492,1108
-4,2068,1860
-1068,2644,2576
-1468,2272,3564
-916,2032,4040
308,1144,1940
1160,692,772
1160,-864,284
860,-308,-1048
32,-1008,-436
204,-412,100
-176,-1028,344
-452,308,616
120,84,464
168,760,1124
-8,1240,2148
-696,1596,3232
-788,1956,4220
-136,1880,3372
648,1492,1344
832,1324,1176
1300,-864,-64
1212,-876,-356
692,-1640,516
-100,-708,460
96,-496,144
-640,-364,376
228,820,132
128,876,1216
44,952,1768
-392,1512,2396
-1000,1840,3168
-312,2124,3928
208,1916,2492
600,1420,448
348,256,944
804,-680,-1384
380,-256,-1072
744,-756,-524
668,-948,936
1192,-340,912
-100,-408,2420
468,320,920
100,1120,780
-104,1420,1348
-896,2524,1576
-852,2896,1636
-688,3364,2768
220,2908,1876
376,2084,332
588,444,-888
740,-816,-2140
968,-1100,-532
2048,-2244,1532
2104,-884,1928
1328,-156,1908
768,708,876
-164,1312,796
-1352,2468,1088
-1716,4364,2584
-1012,3636,2156
-568,2408,1464
16,1112,780
64,8,-52
-40,-180,244
260,-192,500
412,404,1152
1040,88,-208
84,-24,1344
-176,-188,980
-276,-164,276
-600,68,400
-720,224,88
-900,336,20
-728,788,-76
-696,768,216
-532,976,244
-536,976,428
-296,1024,744
-96,1264,1576
188,640,1824
196,1808,1504
0,672,1352
-212,832,708
-288,428,296
-328,452,12
-376,484,-212
-380,552,-336
-300,652,-400
-248,644,-368
-220,604,-364
-268,732,-304
-228,1000,-372
-240,1080,-428
-244,988,-472
-200,972,-516
-84,1056,-616
-32,972,-628
-20,936,-640
24,952,-688
36,876,-704
44,836,-736
68,812,-796
40,636,-800
76,696,-832
76,656,-860
40,484,-864
56,508,-856
76,512,-916
80,456,-916
80,444,-920
68,384,-940
72,360,-924
84,336,-896
68,296,-884
84,352,-904
100,324,-904
108,336,-948
136,368,-976
196,312,-988
160,332,-944
180,364,-976
224,380,-968
236,340,-944
240,364,-912
252,360,-888
276,344,-868
304,340,-876
320,332,-864
328,340,-860
336,328,-860
336,348,-852
336,348,-868
408,248,-744
328,420,-876
308,316,-872
368,308,-884
312,300,-872
328,272,-896
352,276,-904
300,280,-872
316,348,-920
372,280,-916
284,288,-892
292,272,-900
316,256,-892
316,272,-900
312,224,-876
304,260,-880
328,248,-932
364,232,-908
260,304,-920
380,232,-936
372,280,-924
300,252,-888
288,252,-880
280,252,-896
272,256,-884
300,292,-924
284,284,-932
292,272,-936
292,284,-936
280,292,-936
288,236,-944
284,240,-928
300,248,-940
280,268,-936
268,240,-932
232,320,-840
248,288,-900
204,312,-896
284,220,-912
252,308,-908
272,276,-908
264,304,-912
252,284,-916
248,296,-916
248,308,-924
244,292,-912
228,296,-908
236,312,-920
260,328,-916
244,320,-912
240,324,-908
248,324,-920
240,320,-920
260,316,-916
248,316,-908
256,336,-908
252,316,-908
240,312,-904
240,316,-908
240,328,-932
256,312,-912
252,328,-904
256,320,-912
248,312,-900
248,320,-908
264,320,-904
268,332,-900
264,316,-920
252,324,-904
260,328,-892
260,328,-904
260,316,-904
