# run=20260924_172608,timestamp=1790263568,balls=5,catches=68,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=67
x,y,z
68,188,-980
100,240,-1020
-368,880,-1164
200,276,-988
-76,-24,-980
-108,56,-940
-168,-108,-920
76,100,-888
168,368,-992
204,272,-964
192,128,-932
140,152,-892
132,104,-892
164,88,-916
184,72,-940
224,16,-976
252,28,-984
240,-16,-996
228,-24,-988
212,-4,-952
196,-4,-956
216,-12,-952
212,-20,-932
208,-12,-908
200,4,-908
168,0,-900
180,28,-920
168,32,-928
172,12,-948
188,16,-960
204,4,-948
228,-8,-960
228,-32,-952
252,-16,-976
240,-12,-968
220,-32,-976
224,-20,-1032
244,-72,-972
208,-168,-792
104,-88,-624
76,36,-472
196,188,-304
364,448,0
532,788,356
644,1236,712
524,1600,792
448,1400,564
452,1144,568
396,1072,752
320,1104,724
292,992,620
252,992,604
240,948,552
256,972,560
244,964,640
284,944,724
356,980,864
340,944,860
276,832,616
232,768,516
288,700,556
360,720,588
400,740,656
440,728,592
400,724,540
332,772,584
312,748,560
300,760,504
268,752,472
248,748,472
196,800,532
100,808,628
12,860,584
72,948,544
68,976,748
156,952,712
300,588,528
340,300,620
320,320,740
280,748,800
44,1908,1180
-124,2748,1232
92,2860,1132
172,2368,1132
432,1764,1088
828,864,836
1032,-616,560
880,-1700,948
808,-2320,1204
892,-1164,784
872,500,1552
108,2652,1532
-464,3464,1408
-756,4396,1640
-600,3996,1576
196,2972,1320
552,1748,1036
1172,-1620,796
1716,-2704,664
1588,-1908,740
1080,-688,720
800,924,1280
-596,2668,2208
-1804,3692,2428
-1592,3864,2892
-736,3096,2624
344,1916,1136
528,1744,1308
1012,-736,-16
392,-572,-108
32,-508,328
140,-516,296
296,-304,324
360,-84,564
416,-140,1096
1172,-180,620
544,924,1076
-500,1568,1064
-2092,3048,1376
-2196,4064,3328
-1304,3896,3492
112,2556,1256
1088,1524,660
1712,0,492
1500,-1204,960
844,-2008,1452
748,-1744,1512
-104,504,2008
-60,812,1048
-628,3136,620
-1424,3308,2328
-456,4312,2880
-36,3652,1988
704,2248,256
692,1244,-12
860,-2096,-1508
880,-1716,-472
1652,-508,1588
1564,-260,2996
1548,-244,1896
1076,716,2080
288,1232,1348
-768,2704,644
-1424,3880,1568
-1048,4376,2416
-64,3772,2340
704,2216,524
1004,1804,400
1196,-1648,208
876,-1576,-264
760,-1556,568
676,-584,1324
776,-128,1348
940,632,1556
308,1184,2076
-392,2220,1128
-1564,3268,1236
-1520,4016,2172
-568,3936,2420
372,2204,1092
972,1804,1140
1460,-436,676
1004,-940,604
688,-1092,952
340,-1132,1588
908,-1356,1056
268,948,1312
300,1844,576
-824,3396,356
-1268,4148,2816
-464,4452,2900
112,3024,1304
468,2096,-132
436,-224,-88
632,-1556,-1012
820,-1512,148
1252,-316,992
1280,116,2496
1372,-64,2148
1060,404,1300
440,800,1932
-444,1840,796
-1540,3124,956
-1376,4216,2144
-536,4424,2180
288,3064,1304
728,1872,4
960,-816,-472
804,-1972,-916
956,-1292,108
960,-240,1336
856,180,2384
1324,-24,1400
920,552,1952
332,1052,1496
-500,2348,656
-1248,3652,1216
-1128,4340,1752
-368,4032,2112
444,2580,1004
740,1676,852
1008,244,712
696,-1292,708
516,-872,512
532,-684,736
304,-228,1084
108,-188,1428
996,64,148
164,736,1148
-760,2640,820
-1524,3464,1272
-1868,4144,3136
-872,3680,2640
208,2024,920
884,1464,996
1480,-572,208
1040,-884,420
752,-1264,860
132,-592,1856
820,-312,544
124,356,1184
72,1748,912
-880,2948,988
-1532,3888,2476
-824,4344,3212
-112,2728,1512
592,2052,468
1160,472,88
1008,-976,-188
784,-1172,-68
956,-1080,704
864,-388,1692
900,-288,1708
956,732,1728
-36,1728,1904
-632,2720,1188
-1432,3596,1996
-1000,4312,2588
-252,3304,1912
308,1904,536
632,1620,1060
1156,-836,232
876,-700,156
444,-764,780
304,-792,884
68,-900,1052
1136,-1076,528
572,1384,1320
-268,2620,1212
-1056,3016,1080
-1260,4132,3056
-532,4044,2692
140,2316,808
524,1800,440
1088,-132,100
1032,-1464,-180
816,-1292,320
620,-656,1424
436,-368,1692
656,544,760
112,988,1244
-348,1948,768
-1116,2268,824
-1760,3032,2932
-780,3988,2572
-120,3156,1584
348,1904,756
724,972,604
804,152,-184
448,-1048,-352
616,-860,-24
1000,-876,936
1056,-304,2464
1292,516,1528
492,560,1692
108,1324,1692
-648,2492,668
-1676,3760,1216
-1536,4368,2456
-892,4016,2168
112,2120,1248
800,1268,840
1268,224,208
1044,12,1136
884,-1556,1256
64,-1032,1940
684,-380,360
-348,-44,1424
900,660,348
560,2664,-244
-968,3100,1424
-784,4428,2232
-636,4608,2824
256,2576,1236
1048,1624,748
1424,8,268
1124,-1344,76
996,-1364,304
664,-1108,1428
312,-964,1972
756,224,1268
92,1516,1296
-680,2668,520
-1224,3352,2428
