# run=20260603_223112,timestamp=1780518672,balls=3,catches=26,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=46
x,y,z
272,572,-984
260,424,-1016
244,196,-892
300,232,-896
316,416,-728
220,500,-480
108,512,-316
128,836,-352
96,1008,-156
160,1108,64
300,1492,4
332,1260,-4
352,1336,-20
324,1216,-164
340,968,-128
380,984,-220
432,936,-232
500,820,-148
588,708,-340
660,744,-416
612,860,-228
576,824,-224
544,864,-76
520,836,-68
480,856,0
448,868,180
472,828,36
540,952,88
592,996,-76
640,744,-196
704,832,-292
744,868,-368
732,656,-324
740,432,-352
788,556,-364
860,572,-412
864,360,-424
936,616,-492
1072,880,-740
1120,1000,-604
912,-44,-628
720,-88,-664
548,364,-468
392,476,-352
340,856,-220
328,1172,420
460,1660,824
572,2016,884
708,1972,992
788,1636,968
748,1232,612
564,680,252
432,-44,60
120,-816,328
92,-944,236
72,-720,200
4,-196,332
104,440,568
408,916,904
576,1516,1196
444,1588,1492
296,1444,1728
168,1488,1584
-72,1604,1724
-168,1636,1896
164,1672,2336
480,1480,1724
396,1044,376
52,740,900
8,-32,672
16,-56,-116
-308,-72,120
-464,392,172
-532,452,128
-560,44,32
-180,-72,-952
-748,176,468
-416,-256,-4
-232,52,-204
-240,76,44
-116,272,356
20,604,692
224,828,1136
364,992,1292
272,1048,1616
192,1288,1888
40,1628,1876
-88,1884,2116
84,1980,2884
568,1932,2488
696,1144,672
480,768,1332
632,-160,548
92,-488,76
-272,-480,276
-356,-76,64
-460,320,188
-548,376,112
-424,252,-436
-436,448,-540
-648,640,76
-500,276,-212
-264,284,-80
-108,204,240
12,632,912
64,784,1272
220,756,1128
188,788,1320
252,1064,1440
296,1292,1824
488,1532,2192
756,1712,2228
940,1616,2312
928,1100,900
396,1372,652
344,-228,384
120,-32,-540
-16,-512,-320
-420,52,808
-480,200,688
-644,244,804
-124,-328,-332
-416,-12,284
-364,68,488
-200,232,432
-12,408,584
256,560,880
400,948,976
272,1184,1312
152,1188,1900
296,1480,2040
452,1844,2092
744,1748,2328
812,1532,984
424,1164,-48
-60,1028,1316
4,-1392,-140
-336,8,-488
-296,-248,-172
-308,236,392
-136,480,840
-60,300,992
-44,-16,700
240,-208,276
92,512,504
192,804,832
136,1308,1292
-4,1604,2100
-160,1488,2592
196,1636,2268
384,1548,1368
196,1020,224
-224,948,860
-12,-64,-240
-224,8,-536
-396,0,-88
-476,-64,60
-300,204,192
-56,100,844
288,440,1312
772,-96,984
812,476,1120
264,1028,1536
160,692,1012
-20,1040,1104
-420,1332,1632
-364,1484,2064
68,1608,2420
344,1452,1316
264,1212,76
-56,296,424
-172,-592,-508
-372,-240,-252
-112,276,900
260,596,1848
176,120,1056
-32,496,252
-228,184,104
-140,264,332
-212,452,748
-144,772,1092
-312,1312,1664
-316,1200,2308
-16,1484,2636
264,1540,1852
240,1248,264
-280,1284,692
-120,-1100,-108
-136,-40,-452
-92,152,144
56,496,1280
400,100,836
-212,284,1156
-80,292,556
-292,276,460
-148,488,792
-192,628,1048
-384,1236,1244
-520,1524,1880
-124,1420,2460
64,1716,1848
148,1264,512
-200,1196,876
120,-480,-92
-76,8,-264
-272,-88,120
-204,196,592
-136,28,648
0,148,348
-92,520,636
-216,260,624
-108,480,1008
-52,816,1356
-204,1108,1732
-268,1284,2020
-84,1456,2444
192,1528,1912
236,1180,552
8,984,820
300,-436,84
124,60,-124
-288,140,324
-628,-88,888
-628,-20,472
-456,264,324
-372,156,260
-180,292,156
-96,312,436
0,436,1048
152,844,1472
20,1020,1836
-76,1460,2292
240,1396,2524
348,1700,1772
324,1228,496
76,1144,720
132,-44,396
4,16,-372
-332,-12,-44
