# run=20260922_153754,timestamp=1790084274,balls=5,catches=24,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=15
x,y,z
-160,320,-836
-744,208,-1148
-68,536,-872
-152,-36,-696
-484,44,-912
-352,92,-916
-216,420,-1008
-88,396,-1028
76,452,-904
-84,468,-848
-56,240,-752
-280,612,-1028
32,780,-1108
28,840,-1428
132,344,-1176
104,468,-1104
72,472,-1068
28,400,-988
-20,432,-964
-60,376,-908
16,376,-820
84,532,-916
-60,88,-968
252,756,-700
8,412,-912
52,388,-884
64,316,-904
52,456,-928
36,548,-932
64,468,-936
92,396,-868
72,412,-852
68,356,-828
132,316,-792
272,244,-732
348,124,-668
388,172,-608
408,412,-576
436,648,-596
432,692,-540
476,896,-432
568,964,-348
576,888,-356
608,852,-216
664,924,-56
680,844,44
656,768,64
640,828,184
624,808,228
632,752,172
620,744,220
664,732,248
708,800,228
672,804,240
644,884,360
664,984,424
700,1044,524
712,1120,560
748,1124,544
776,1064,576
804,908,484
672,776,488
400,676,516
344,316,176
316,232,428
416,504,416
512,568,452
580,532,428
620,708,652
580,808,696
592,800,612
608,872,552
648,892,528
748,848,472
800,880,432
756,888,480
724,876,472
700,924,472
588,928,584
564,1116,696
564,1172,736
552,1248,632
520,1156,380
460,972,92
336,868,-128
220,780,-312
196,696,-436
180,576,-552
112,512,-664
92,384,-764
84,348,-804
120,256,-868
108,136,-856
108,172,-904
152,128,-936
180,68,-952
228,92,-1004
244,44,-960
232,-20,-912
224,-32,-948
224,-64,-896
236,-100,-824
220,-272,-736
188,-412,-616
180,-240,-548
228,-64,-324
284,436,104
388,1036,336
412,1304,464
368,1188,828
360,1540,1080
280,1916,1268
164,2196,1252
228,2276,1144
432,1940,1168
532,1740,1224
568,1148,1092
728,564,600
780,-852,476
536,-2096,1320
828,-2012,888
700,-680,888
512,976,1252
-136,3416,1164
-496,3976,1016
-520,4316,1448
-208,3520,1796
580,2300,1152
732,1024,1028
1108,-2036,628
1284,-2388,460
1088,-1508,812
880,-408,888
752,884,1392
-268,2600,1884
-1260,3588,2008
-1268,3780,2176
-580,3496,2376
244,2320,1656
612,1420,440
484,492,780
616,-1284,-204
856,-1104,328
1100,-820,844
952,-928,1544
1000,-360,1404
740,436,1600
76,1992,1384
-928,2960,1344
-1400,3720,1944
-1496,3968,2536
-760,3196,2728
452,1760,1400
796,1072,856
1140,-628,476
1244,-1224,36
1164,-1284,292
816,-844,696
1128,-436,68
340,512,1500
-288,1788,1468
-1360,2940,1588
-2040,3552,2808
-1320,3596,3064
-152,2520,1884
792,1540,432
1036,264,524
1100,-724,356
936,-1296,356
592,-1068,480
288,-780,924
908,-700,292
432,956,1632
-252,2232,1692
-1296,2880,1464
-1716,3724,2664
-912,3720,3048
128,2400,1504
524,1772,572
960,-84,340
796,-552,-444
512,-508,-44
508,-728,336
504,-424,672
372,-588,1184
276,-420,1292
592,252,916
-484,2332,1600
-1360,2868,1560
-1408,3816,2672
-812,3772,2972
184,2544,1216
564,1784,256
976,-132,168
1076,-1152,-616
1116,-1172,224
980,-1008,1492
700,-940,2120
896,220,1296
132,1152,1748
-716,2620,1108
-1024,3260,1528
-1452,3572,2772
-804,3864,2468
288,2508,896
712,2180,236
1204,208,364
912,-1112,44
896,-1196,584
1072,-660,1172
344,-596,2240
484,-500,1032
492,728,1096
-520,2136,1428
-1108,3280,1144
-1364,3776,2628
-656,4344,2628
216,2560,1200
468,1944,440
944,-12,356
836,-1020,-104
864,-1064,820
908,-748,940
420,-524,1328
544,-496,748
716,848,1024
-188,1976,1752
-1028,2868,1340
-1660,3588,2144
-1128,3932,2896
-68,2568,1772
736,1656,516
1136,892,932
1140,-108,388
504,-584,520
180,-1052,840
-20,-1080,1148
-196,-528,1520
608,424,700
-168,236,1028
204,2692,740
-640,2564,488
-1284,3568,2780
-408,4384,2932
36,2704,1272
488,1692,-236
380,92,156
408,-1528,-764
652,-1112,-164
928,-560,1072
1076,-300,2012
1140,12,1752
800,552,1276
244,984,1748
-432,2184,916
-1208,3068,968
-1276,3964,2196
-684,4352,2552
292,2836,1136
844,1968,252
1016,-80,472
620,-1256,-148
588,-1016,340
652,-840,868
460,-508,1328
252,-44,1560
1128,-196,472
-280,1384,1976
-1300,2836,1020
-1612,3740,1908
-888,4440,3536
4,3120,1100
496,1500,-536
436,-612,-52
972,-1888,-1148
1332,-1604,-72
1492,-444,1588
1168,44,2584
1032,592,1560
508,732,1728
-268,1952,1284
-1316,2812,1064
-1360,3572,1732
-576,4064,2296
228,2620,1268
888,1848,256
1268,-116,804
1180,-1520,-276
912,-1496,112
400,-972,600
536,-1336,520
256,640,1212
-96,1472,1664
-408,1876,1164
-1084,2928,1924
-972,3536,2652
-240,3492,2596
452,2148,900
548,1432,476
776,-552,-320
500,-960,-632
744,-1228,-12
1008,-520,764
896,-432,1820
744,-16,1532
992,400,1244
-116,1764,2100
-1120,2512,1120
-1716,3416,2024
-1156,4092,2492
-64,3168,1844
888,1768,532
1176,1412,856
1212,-544,560
736,-504,696
620,-1036,860
-52,-1140,1400
452,-1108,796
-372,344,1284
-116,748,1348
-8,2544,308
-1244,2560,1680
-848,3792,2604
-272,4056,2560
424,2128,816
640,1704,684
884,-668,488
480,-660,-40
280,-896,432
108,-632,804
-192,-720,1296
964,-720,360
-268,644,1188
332,1432,428
-488,2588,292
-1216,3104,2432
-456,4332,3152
-132,3020,1908
656,1436,-212
408,-348,-108
604,-1976,-1020
860,-1180,60
992,-180,1592
1016,-420,1376
816,156,1264
68,976,1612
-876,2292,1120
-1356,3440,1696
-996,3960,2640
-140,3200,1736
252,2392,40
684,288,480
820,-1196,-944
768,-1396,124
952,-1048,1124
816,-620,2128
672,-108,1272
368,308,1704
432,1060,1604
-88,2364,1160
-972,3300,1492
-880,3856,1960
-336,3992,2108
516,2412,1076
740,1208,-16
460,-472,700
808,-1492,-524
732,-1560,56
804,-760,504
980,-360,1308
800,372,1520
504,1488,1448
-816,2396,1604
-1408,2936,1756
-1200,3656,2740
-292,3168,2492
560,1784,612
788,1752,396
1100,-732,508
616,-896,4
456,-924,288
228,-548,1120
20,-696,1536
488,-528,760
932,636,872
-48,2224,2008
-832,2692,1316
-1336,3584,2068
-848,4236,2800
332,2968,1352
1260,1920,-104
1592,-292,992
1416,-1008,-580
568,-1312,164
-532,-1216,1204
-192,-408,832
-572,-12,928
-120,788,868
72,928,884
64,1372,1108
-636,2312,1368
-804,2856,1952
-128,3692,2476
604,2728,1608
1076,1332,20
952,424,732
828,-1132,-460
452,-732,76
284,-924,328
164,-384,844
360,-480,808
308,472,1012
-32,1188,1536
-588,2080,1296
-1176,2956,1656
-724,3744,2612
124,3668,2620
476,2176,972
412,1184,-296
-76,-676,-260
8,-1240,-856
376,-1076,-192
816,-368,552
1540,-24,1832
1440,188,2056
788,256,960
0,1172,784
-496,1512,196
-1008,1864,704
-1376,2044,776
-1512,2156,732
-1276,1968,720
-844,1436,252
-708,952,216
-536,716,76
-552,484,56
-764,840,636
-676,1408,1576
80,656,-4
-184,-152,564
-404,368,392
-468,340,-60
-512,148,-316
-784,468,-300
-740,144,-540
-768,212,-528
