# run=20260609_103716,timestamp=1780994236,balls=4,catches=26,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=46
x,y,z
220,488,-864
-116,1584,1596
112,976,412
88,88,788
668,-992,-88
608,-1044,56
380,-724,240
148,-308,512
124,212,924
184,912,1388
-16,1612,1492
-648,2100,1520
-1080,2528,1772
-784,2828,2264
-184,2344,2440
408,1408,924
600,1196,504
1048,-124,-288
580,-892,-196
528,-1128,-292
72,-816,1408
-112,-440,1388
80,216,1324
132,108,1328
232,692,1240
-168,1596,1388
-780,2124,1636
-864,2576,2016
-444,2672,2644
116,2044,2164
576,1220,324
512,800,252
760,-480,-1044
748,-152,-744
716,-800,48
584,-404,1908
304,36,2184
92,-320,844
40,-164,1172
-376,1224,1560
-668,1084,1396
-460,2044,1472
-856,2252,1860
-564,2320,1960
180,2052,2172
564,1280,696
432,1072,212
604,-436,-276
380,-152,-444
372,-1040,-492
340,-248,980
56,16,2136
-100,-116,1196
16,32,908
-152,580,1080
-164,1028,1284
-336,1632,1528
-764,2204,1812
-632,2520,2084
-112,2284,2280
464,1536,1248
768,1144,8
808,360,500
1108,-920,-952
688,-496,-596
-92,-436,1064
-524,-524,1680
-660,-220,1640
-352,460,1424
-4,532,1252
212,860,1000
88,1004,788
-140,1328,1020
-368,1688,1008
-704,2108,1536
-360,2444,2604
548,1892,1708
1084,1024,-4
1104,188,672
1112,-524,-752
316,-796,92
-820,-720,1232
-784,-964,980
-1064,132,864
-512,88,508
-84,760,1108
216,932,1480
64,1076,1284
-164,1600,1856
-296,1964,1600
-300,2132,2184
280,2188,2504
784,1368,1040
768,1196,852
1164,-320,404
776,-368,-20
-92,-632,232
-444,-676,212
-624,-996,360
36,-672,192
-184,192,680
8,780,1076
148,1084,1052
116,1176,1344
-216,1908,1724
-484,2312,1844
-380,2436,2136
-44,2256,2712
540,1520,1768
780,888,108
744,264,448
868,-472,-696
440,-512,-276
164,-664,308
-52,-508,1052
-60,-760,884
-28,164,1068
-168,752,1540
-44,836,1480
-52,1096,1396
-264,1652,1568
-500,1892,1400
-632,2012,1536
-304,2128,2076
312,1916,2468
708,1104,1040
536,1000,316
660,-640,-120
816,-580,-956
368,-744,212
36,-404,844
-324,-164,1432
-212,-176,708
-140,-76,896
-52,696,1236
24,852,1176
-8,972,1316
-120,1780,1328
-380,1992,1480
-368,2184,1628
-112,2160,2192
388,1888,2320
692,1168,724
740,1004,620
1236,-648,-132
792,-552,-468
88,-768,28
-736,-552,820
-188,-664,236
-532,-16,916
-368,324,1336
188,672,1056
156,836,992
-176,1284,1584
-412,1704,1920
-276,1980,1840
-140,2220,2204
392,1964,2468
804,1268,1144
752,688,-1064
32,-976,-1220
832,-1188,-1996
1108,-748,248
1232,-48,2500
980,292,2408
300,384,1896
112,288,1116
224,460,1060
212,728,1000
60,980,1060
-204,1428,1240
-228,1576,1192
-356,1852,1276
-480,1996,1712
-28,1968,2292
648,1708,2260
1124,1040,648
852,1116,1152
1484,-1188,-360
492,-932,80
-476,-1012,780
-372,-1028,80
-588,324,108
-668,8,584
-140,464,684
40,776,968
80,980,1336
-24,1232,1504
-232,1556,1628
-544,1796,1712
-488,2200,2176
132,2136,2780
684,1520,1628
920,1104,256
1104,-92,488
1300,-748,-1268
432,-788,200
-100,-556,416
-320,-96,1804
-376,-64,1484
-832,236,1252
-436,264,992
-224,424,960
72,524,1052
108,908,1044
-76,1368,1196
-312,1556,1528
-344,1964,1632
-44,2212,2112
524,2112,2636
908,1492,1212
760,740,-956
-140,-132,-168
212,-920,-1340
608,-860,-752
708,-28,2116
900,-208,2080
308,520,1584
-44,-4,908
-56,244,660
60,484,752
156,612,956
184,892,936
108,1336,1272
-32,1648,1228
-280,2076,1136
-508,2300,1668
-24,2328,2564
732,1972,2196
1000,1028,212
832,28,60
608,-872,-852
496,-696,-708
-172,-212,1444
-188,176,1992
-832,200,1564
-588,404,460
-648,300,232
-384,144,256
