# run=20260922_151259,timestamp=1790082779,balls=7,catches=6,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=6
x,y,z
368,432,-584
280,404,-620
288,364,-640
244,292,-604
188,360,-652
248,380,-680
452,348,-924
92,396,-752
356,288,-756
212,408,-720
64,312,-832
20,384,-692
400,260,-364
-200,-100,-920
-196,36,-808
-84,-140,-800
-312,-484,-728
64,-656,-544
776,516,-1184
420,112,-920
228,-152,-916
280,-120,-864
264,-116,-872
232,-108,-872
248,-144,-840
272,-100,-864
296,-100,-860
308,-84,-888
308,-68,-924
312,-68,-916
296,-108,-928
276,-100,-956
252,-60,-956
220,-196,-872
236,-368,-932
248,-32,-692
216,304,-416
28,732,-304
-120,1108,24
-304,1720,168
-368,1620,208
-396,1416,504
-348,1248,528
-284,1196,472
-280,952,572
-320,944,508
-340,824,364
-436,772,500
-424,836,368
-348,840,384
-288,648,396
-248,320,104
-164,40,8
28,60,232
184,292,536
248,804,704
-144,1684,1128
-868,2832,1192
-820,2540,1100
-488,2208,1096
-8,1592,1124
432,992,1056
536,724,684
604,-68,236
620,-744,-140
828,-1312,-140
1080,-1300,368
1240,-308,872
1284,692,1660
388,2704,2416
-1252,3992,2976
-1988,4660,2988
-1344,4304,3056
116,3548,2652
1544,1080,1448
2860,-2832,228
3280,-3516,44
2644,-2424,448
1784,-288,1224
636,1628,2072
-2044,3424,3120
-2916,4132,3752
-2496,4260,4064
-736,3444,3464
1220,1600,1584
3140,-1696,584
4160,-3244,292
3132,-2284,512
2008,-696,592
1288,1196,1512
-1604,2636,3680
-3520,4016,4956
-2356,3468,5784
-496,2932,2860
2228,1900,596
3368,-1764,-1516
1768,-1836,-924
592,-952,2028
712,-1408,1128
128,28,1580
344,-208,1056
380,1056,1128
-1264,2688,2268
-2260,3732,3720
-1480,3548,5152
8,2316,3092
2344,1764,1876
3848,-368,1016
2372,-1200,584
212,-2336,1424
-464,-1600,236
-368,-1416,-272
648,-552,-332
984,1100,644
772,2284,2284
-1692,3344,3648
-2052,3716,4988
-984,2588,4100
2060,2100,1824
3328,392,928
2608,-1500,452
548,-2008,1100
804,-2668,1704
-196,640,1276
32,-308,504
-20,864,332
-348,2348,932
-276,2468,2888
-364,3912,5072
220,2972,4160
1084,2264,1640
1448,1448,76
1844,-2120,-1296
2012,-1444,-1396
1568,-484,400
688,-64,3624
-396,528,2272
-700,1148,1572
-1856,1272,824
-2128,900,340
-1784,432,-100
-1256,-52,-4
-872,-260,396
-552,-416,300
-772,-500,676
-884,180,236
-1224,-76,2100
-440,-16,-628
-828,-1124,728
-764,-180,-204
-1072,220,44
-1152,-8,-280
-1240,-64,-208
-1532,328,-172
-1532,92,-420
-1648,72,-500
-952,-216,-836
-904,-584,-120
-524,-568,304
-268,-596,392
96,-492,872
212,-592,776
588,216,192
-28,-196,868
76,-468,456
-476,-576,696
-864,-576,896
-652,-388,580
-340,-356,44
-120,-260,-344
24,-176,-784
152,-244,-1232
324,-208,-1224
344,-300,-1284
416,-292,-1360
456,-472,-1180
416,-444,-1128
408,-260,-1092
344,-500,-1008
316,-312,-964
308,-212,-980
296,-284,-952
244,-212,-948
236,-208,-1000
220,-164,-956
128,-136,-952
60,-192,-1024
56,-160,-1064
80,-116,-1064
96,-188,-1072
112,-104,-1048
140,-124,-936
172,-256,-968
112,-112,-1044
120,-68,-948
132,-100,-964
112,-64,-988
56,-104,-964
84,-104,-984
60,-92,-960
