# run=20260924_172333,timestamp=1790263413,balls=5,catches=25,sampleRate=25,units=milli_g,source=watch,countMode=watch_hand,detectedAtCapture=25
x,y,z
260,192,-1000
156,72,-988
128,16,-968
176,32,-980
116,-12,-948
96,-4,-960
136,32,-964
136,-4,-972
124,0,-964
148,12,-988
128,-8,-980
104,-20,-980
136,-4,-972
116,-12,-976
148,-4,-980
236,-8,-976
308,312,-1204
-8,-20,-968
-160,-288,-944
-344,-524,-836
-80,-192,-768
200,220,-780
364,40,-1080
168,-44,-1068
200,-60,-944
204,-84,-944
136,-72,-964
112,-48,-940
164,-56,-976
288,24,-980
140,100,-828
132,-312,-788
164,-440,-976
268,-24,-1248
172,204,-1324
-168,600,-564
-128,632,-812
40,-172,-680
424,-408,-1096
356,672,-1384
-16,308,-580
52,252,-376
-56,728,-468
-52,540,-16
-64,860,92
24,1224,380
-176,2224,1000
-436,3168,4316
-152,3108,3700
500,1864,2072
628,1504,424
768,504,540
832,-1188,940
940,-2252,-1316
1076,-1704,-2348
996,-228,-2148
472,1532,-1452
-480,3388,988
-724,4168,1476
-652,4252,1464
-80,3596,1432
500,2312,744
664,104,1168
1200,-2516,316
1372,-2232,756
1136,-1144,872
944,184,1048
392,1472,1640
-1364,2944,2240
-1812,3544,2188
-1440,3740,2728
-344,2816,2300
448,1856,704
860,856,908
924,-968,76
488,-824,136
484,-828,444
512,-568,656
372,-496,1132
332,-552,928
684,36,476
-360,1120,1160
-1116,3016,952
-1688,3560,2488
-980,4108,3304
-212,3128,2556
300,1760,628
200,656,220
180,-1516,-744
628,-1388,-316
1148,-624,464
1564,-260,1364
1392,-308,1684
1188,-228,952
516,680,1768
-864,2196,1120
-1668,3620,1212
-1776,4380,2604
-680,4124,2892
160,2444,1264
264,1280,368
368,-408,44
280,-1672,-148
732,-1228,200
1012,-808,636
1196,-72,1312
1012,48,1744
1140,-480,728
172,1272,1432
-1100,1800,860
-1404,3120,1152
-1692,3824,2716
-828,4020,3084
124,2668,1764
300,1400,-52
172,-8,436
396,-1740,-848
600,-1388,-280
852,-764,472
1096,-228,988
1076,304,1920
1296,-536,1200
936,836,1428
-336,1492,1088
-1212,2508,852
-1800,3604,1880
-1236,4052,2992
-224,3028,2144
424,1632,124
684,308,724
992,-2172,-976
864,-1652,-296
824,-1052,720
1008,-360,1392
920,392,1284
680,428,1056
-460,1916,1304
-1176,2280,820
-1488,3452,2152
-1328,3700,2900
-380,2956,2408
208,2052,1188
504,1040,640
388,-728,-476
188,-708,-612
200,-508,-248
208,-344,252
608,-480,572
908,-560,1300
876,-88,1868
1288,-900,1208
728,1240,1848
-496,1476,1360
-1592,3388,1516
-1788,4264,2984
-452,4624,2896
184,2892,840
468,1132,-196
612,-1960,-1604
764,-1708,-636
1320,-1064,584
2016,-252,1756
1780,56,2000
1140,340,1412
340,1160,1592
-796,2200,784
-1524,3372,1364
-1684,3868,2044
-820,4028,2664
220,2512,1224
620,1336,176
824,264,548
612,-1652,-248
704,-1344,164
604,-484,440
308,-392,768
376,24,932
1244,-460,1116
960,1452,2104
-52,1448,2144
-1072,2384,1036
-1948,3428,2140
-1372,3984,3372
-36,3188,2344
700,1648,288
804,1316,1036
1072,-1376,-384
732,-844,-240
548,-920,432
572,-484,856
252,-308,1160
1084,-476,296
336,936,1588
-392,1860,1232
-1456,2872,1516
-1960,3680,2720
-1116,3908,3232
-148,2644,1628
612,1688,88
1028,376,128
1012,-848,-884
768,-728,-136
904,-812,988
960,-580,2160
992,-412,1752
756,372,1420
44,788,1336
-56,1720,1048
-884,2480,1384
-1616,3464,2376
-1312,4412,3076
-200,3436,2136
588,2080,708
992,1352,1292
1168,-332,504
584,-612,504
168,-720,876
252,-580,756
236,-360,800
328,-192,744
848,224,244
288,112,504
624,1748,376
